full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Adrian Fein,22,921715200,1999/03/18,Eredivisie,2020/2021,Midfielder,PSV,405,267,138,Germany,13,6,7,1,1,0,1,0,1,0,0,7,4,3,3,1,2,0,0,0.44,0.22,0.22,0.34,0,405,0.67,135,31,0,405,0,95,45,-1,16
Adrian Szöke,23,899251200,1998/07/01,Eredivisie,2020/2021,Midfielder,Heracles,634,338,296,Germany,19,7,12,1,0,1,0,0,0,0,0,5,2,3,14,5,9,2,1,0.14,0,0.14,0,0.3,634,1.99,45,33,211,0,0.43,131,300,-1,9
Ahmed El Messaoudi,26,807408000,1995/08/03,Eredivisie,2020/2021,Defender,Groningen,2296,1073,1223,Morocco,29,13,16,8,3,5,2,0,2,0,0,8,5,3,27,9,18,2,0,0.39,0.08,0.31,0.25,0.37,287,1.06,85,79,1148,1148,0.08,59,166,41,2
Ahmed Kutucu,21,951868800,2000/03/01,Eredivisie,2020/2021,Forward,Heracles,391,173,218,Germany,15,9,6,0,0,0,1,1,0,0,0,5,4,1,8,3,5,1,0,0.23,0.23,0,0,0,0,1.84,49,26,391,391,0.23,264,38,-1,15
Ahmed Touba,23,889747200,1998/03/13,Eredivisie,2020/2021,Defender,RKC Waalwijk,2877,1527,1350,Belgium,32,17,15,3,2,1,1,0,1,0,0,5,2,3,45,22,23,5,0,0.13,0.03,0.09,0.12,0.07,959,1.41,64,90,575,2877,0.16,172,214,88,5
Ajdin Hrustic,25,836524800,1996/07/05,Eredivisie,2020/2021,Midfielder,Groningen,83,0,83,Australia,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,-1,-1,-1,21
Albert Gudmundsson,24,866332800,1997/06/15,Eredivisie,2020/2021,Midfielder,AZ,1976,956,1020,Iceland,26,13,13,7,4,3,4,0,4,1,0,10,6,4,19,9,10,1,0,0.5,0.18,0.32,0.38,0.26,282,0.87,104,76,1976,494,0.05,55,63,-1,4
Alessio da Cruz,24,853545600,1997/01/18,Eredivisie,2020/2021,Midfielder,Groningen,1564,719,845,Netherlands,23,11,12,4,2,2,3,1,2,0,0,9,7,2,17,4,13,5,0,0.4,0.17,0.23,0.25,0.21,391,0.98,92,68,313,521,0.29,88,72,-1,3
Alexander Jeremejeff,28,750384000,1993/10/12,Eredivisie,2020/2021,Forward,Twente,117,80,37,Sweden,9,5,4,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0.77,0,0.77,1.13,0,117,0,0,13,0,0,0,-1,-1,-1,13
Alexei Koşelev,27,753667200,1993/11/19,Eredivisie,2020/2021,Goalkeeper,Fortuna Sittard,614,277,337,Moldova,8,4,4,0,0,0,0,0,0,0,0,1,1,0,16,9,7,0,0,0,0,0,0,0,0,2.35,38,77,0,0,0,326,288,137,14
Aliou Badara Balde,18,1039651200,2002/12/12,Eredivisie,2020/2021,Forward,Feyenoord,40,40,0,Senegal,3,3,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,2.25,2.25,0,0,0,0,0,0,13,0,40,0,-1,-1,-1,28
Alois Oroz,20,972777600,2000/10/29,Eredivisie,2020/2021,Defender,Vitesse,264,181,83,Austria,7,4,3,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0.34,264,38,0,0,0,-1,-1,-1,13
Amar Ćatić,22,916876800,1999/01/21,Eredivisie,2020/2021,Forward,ADO Den Haag,446,194,252,Bosnia and Herzegovina,14,7,7,0,0,0,0,0,0,0,0,2,1,1,10,3,7,2,0,0,0,0,0,0,0,2.02,45,32,223,0,0.4,372,318,-1,33
Anas Tahiri,26,799632000,1995/05/05,Eredivisie,2020/2021,Midfielder,RKC Waalwijk,2713,1328,1385,Belgium,33,16,17,1,1,0,4,3,1,1,0,5,2,3,44,19,25,1,0,0.17,0.13,0.03,0.07,0,2713,1.46,62,82,2713,678,0.03,218,119,-1,11
Anastasios Donis,25,841276800,1996/08/29,Eredivisie,2020/2021,Forward,VVV,181,13,168,Greece,5,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,0,0,0,0,0,0,0,2.98,30,36,181,0,0.5,-1,-1,-1,16
Anco Jansen,32,605404800,1989/03/09,Eredivisie,2020/2021,Midfielder,Emmen,638,309,329,Netherlands,17,9,8,1,1,0,0,0,0,1,0,2,0,2,18,12,6,3,1,0.14,0,0.14,0.29,0,638,2.54,35,38,160,0,0.56,130,335,-1,8
André Krul,34,547430400,1987/05/08,Eredivisie,2020/2021,Goalkeeper,AZ,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Onana Onana,25,828403200,1996/04/02,Eredivisie,2020/2021,Goalkeeper,Ajax,1800,900,900,Cameroon,20,10,10,0,0,0,0,0,0,0,0,9,4,5,14,8,6,1,0,0,0,0,0,0,0,0.7,129,90,1800,0,0.05,300,332,10,24
Andrei Florin Ratiu,23,898300800,1998/06/20,Eredivisie,2020/2021,Forward,ADO Den Haag,522,186,336,Spain,10,4,6,0,0,0,0,0,0,0,0,1,1,0,13,3,10,0,0,0,0,0,0,0,0,2.24,40,52,0,0,0,346,237,-1,36
Ante Ćorić,24,860976000,1997/04/14,Eredivisie,2020/2021,Midfielder,VVV,27,0,27,Croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,-1,-1,-1,13
Anthony Dekono Lulandu,21,970876800,2000/10/07,Eredivisie,2020/2021,Defender,PEC Zwolle,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antony Matheus dos Santos,21,951350400,2000/02/24,Eredivisie,2020/2021,Forward,Ajax,1772,828,944,Brazil,32,15,17,9,4,5,8,2,6,0,0,14,5,9,13,8,5,2,0,0.86,0.41,0.46,0.43,0.48,197,0.66,136,55,886,222,0.1,31,10,-1,4
Arian Kastrati,0,0,1970/01/01,Eredivisie,2020/2021,Midfielder,Fortuna Sittard,28,25,3,Netherlands,7,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,12
Ariel Harush,33,571276800,1988/02/08,Eredivisie,2020/2021,Goalkeeper,Heerenveen,0,0,0,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Arijanet Muric,22,910396800,1998/11/07,Eredivisie,2020/2021,Goalkeeper,Willem II,1260,630,630,Montenegro,14,7,7,0,0,0,0,0,0,0,0,3,1,2,26,12,14,1,0,0,0,0,0,0,0,1.86,48,90,1260,0,0.07,273,259,110,11
Arjan Swinkels,36,466560000,1984/10/14,Eredivisie,2020/2021,Defender,VVV,1087,621,466,Netherlands,20,12,8,0,0,0,0,0,0,0,0,0,0,0,41,27,14,1,0,0,0,0,0,0,0,3.39,27,54,1087,0,0.08,283,297,145,17
Arjen Robben,37,443664000,1984/01/23,Eredivisie,2020/2021,Midfielder,Groningen,263,93,170,Netherlands,7,5,2,0,0,0,2,0,2,0,0,3,2,1,2,1,1,0,0,0.68,0.68,0,0,0,0,0.68,132,38,0,132,0,-1,-1,-1,26
Arjen van der Heide,19,1006128000,2001/11/19,Eredivisie,2020/2021,Forward,Heerenveen,634,354,280,Netherlands,14,8,6,0,0,0,2,1,1,0,0,3,3,0,6,2,4,1,0,0.28,0.28,0,0,0,0,0.85,106,45,634,317,0.14,275,31,-1,22
Armando Broja,20,1000080000,2001/09/10,Eredivisie,2020/2021,Forward,Vitesse,1874,905,969,England,30,14,16,10,4,6,2,1,1,0,0,9,6,3,20,6,14,2,0,0.58,0.1,0.48,0.4,0.56,187,0.96,94,62,937,937,0.1,24,137,-1,1
Armando Obispo,22,920592000,1999/03/05,Eredivisie,2020/2021,Defender,PSV,157,71,86,Netherlands,5,2,3,0,0,0,0,0,0,0,0,2,0,2,3,2,1,0,0,0,0,0,0,0,0,1.72,52,31,0,0,0,-1,-1,-1,34
Aron Timmerman,0,0,1970/01/01,Eredivisie,2020/2021,Midfielder,Emmen,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ayman Azhil,20,986860800,2001/04/10,Eredivisie,2020/2021,Midfielder,RKC Waalwijk,1045,555,490,Morocco,22,11,11,0,0,0,1,1,0,0,0,5,2,3,14,8,6,1,0,0.09,0.09,0,0,0,0,1.21,75,48,1045,1045,0.09,253,158,-1,15
Azor Matusiwa,23,893721600,1998/04/28,Eredivisie,2020/2021,Midfielder,Groningen,1819,856,963,Netherlands,23,10,13,0,0,0,0,0,0,0,0,8,5,3,20,8,12,4,1,0,0,0,0,0,0,0.99,91,79,455,0,0.2,306,368,-1,25
Bart Nieuwkoop,25,826156800,1996/03/07,Eredivisie,2020/2021,Defender,Feyenoord,1029,333,696,Netherlands,15,6,9,0,0,0,0,0,0,0,0,4,2,2,14,3,11,1,0,0,0,0,0,0,0,1.22,74,69,1029,0,0.09,373,229,58,27
Bart Ramselaar,25,836006400,1996/06/29,Eredivisie,2020/2021,Midfielder,Utrecht,1996,1003,993,Netherlands,29,15,14,4,3,1,4,4,0,0,0,7,3,4,26,13,13,2,0,0.36,0.18,0.18,0.27,0.09,499,1.17,77,69,998,499,0.09,112,61,-1,4
Bart van Hintum,34,537753600,1987/01/16,Eredivisie,2020/2021,Defender,Groningen,2563,1402,1161,Netherlands,32,16,16,2,0,2,3,0,3,0,0,12,9,3,27,9,18,5,0,0.18,0.11,0.07,0,0.16,1282,0.95,95,80,513,854,0.18,184,132,28,8
Bart Vriends,30,673747200,1991/05/09,Eredivisie,2020/2021,Defender,Sparta Rotterdam,2111,990,1121,Netherlands,24,11,13,0,0,0,0,0,0,0,0,7,4,3,30,16,14,1,0,0,0,0,0,0,0,1.28,70,88,2111,0,0.04,365,324,65,21
Bas Breukers,19,1027555200,2002/07/25,Eredivisie,2020/2021,Midfielder,Fortuna Sittard,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bassala Sambou,24,876873600,1997/10/15,Eredivisie,2020/2021,Forward,Fortuna Sittard,35,13,22,England,3,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2.57,2.57,0,0,0,0,2.57,35,12,0,35,0,-1,-1,-1,25
Beau Reus,19,1004486400,2001/10/31,Eredivisie,2020/2021,Goalkeeper,AZ,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Behadil Sabani,21,948844800,2000/01/26,Eredivisie,2020/2021,Defender,Emmen,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ben Rienstra,31,644544000,1990/06/05,Eredivisie,2020/2021,Midfielder,Fortuna Sittard,2593,1293,1300,Netherlands,30,15,15,3,2,1,0,0,0,0,0,4,2,2,40,23,17,3,0,0.1,0,0.1,0.14,0.07,864,1.39,65,86,864,0,0.1,162,379,-1,6
Ben Scholte,20,997401600,2001/08/10,Eredivisie,2020/2021,Midfielder,Emmen,5,5,0,Netherlands,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,19
Benaissa Benamar,24,860457600,1997/04/08,Eredivisie,2020/2021,Defender,Utrecht,179,0,179,Morocco,3,0,3,0,0,0,1,0,1,0,0,1,0,1,2,0,2,0,0,0.5,0.5,0,0,0,0,1.01,90,60,0,179,0,-1,-1,-1,20
Benjamin Nygren,20,994550400,2001/07/08,Eredivisie,2020/2021,Forward,Heerenveen,1278,635,643,Sweden,28,15,13,4,1,3,2,2,0,0,0,7,6,1,24,12,12,1,0,0.42,0.14,0.28,0.14,0.42,320,1.69,53,46,1278,639,0.07,68,110,-1,4
Benjamin van Leer,29,702777600,1992/04/09,Eredivisie,2020/2021,Goalkeeper,Sparta Rotterdam,540,270,270,Netherlands,6,3,3,0,0,0,0,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0,0,2.17,42,90,0,0,0,369,313,125,18
Bilal Bayazit,22,923529600,1999/04/08,Eredivisie,2020/2021,Goalkeeper,Vitesse,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bilal Ould-Chikh,24,870048000,1997/07/28,Eredivisie,2020/2021,Forward,ADO Den Haag,454,233,221,Morocco,14,5,9,0,0,0,0,0,0,0,0,1,0,1,17,11,6,1,0,0,0,0,0,0,0,3.37,27,32,454,0,0.2,370,319,-1,32
Bjorn Meijer,18,1047945600,2003/03/18,Eredivisie,2020/2021,Defender,Groningen,6,0,6,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,28
Bobby Adekanye,22,918950400,1999/02/14,Eredivisie,2020/2021,Forward,ADO Den Haag,749,403,346,Netherlands,14,8,6,2,1,1,0,0,0,0,0,2,1,1,19,11,8,1,0,0.24,0,0.24,0.22,0.26,375,2.28,39,54,749,0,0.12,80,255,-1,8
Boy Kemper,22,929923200,1999/06/21,Eredivisie,2020/2021,Defender,ADO Den Haag,2027,1021,1006,Netherlands,26,13,13,1,0,1,0,0,0,0,0,5,2,3,42,25,17,4,1,0.04,0,0.04,0,0.09,2027,1.86,48,78,507,0,0.18,203,316,111,10
Bradley Martis,23,900288000,1998/07/13,Eredivisie,2020/2021,Defender,Sparta Rotterdam,0,0,0,Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bram van Polen,35,497836800,1985/10/11,Eredivisie,2020/2021,Defender,PEC Zwolle,1970,1036,934,Netherlands,25,14,11,4,1,3,0,0,0,0,0,7,5,2,26,14,12,5,1,0.18,0,0.18,0.09,0.29,493,1.19,76,79,328,0,0.27,110,281,55,3
Bram Verbong,21,945907200,1999/12/23,Eredivisie,2020/2021,Goalkeeper,VVV,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Branislav Ňinaj,27,769132800,1994/05/17,Eredivisie,2020/2021,Defender,Fortuna Sittard,383,294,89,Slovakia,8,5,3,0,0,0,0,0,0,0,0,0,0,0,13,11,2,1,0,0,0,0,0,0,0,3.05,29,48,383,0,0.23,337,337,144,28
Brend Leeflang,0,0,1970/01/01,Eredivisie,2020/2021,Defender,Vitesse,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Brian Brobbey,19,1012608000,2002/02/02,Eredivisie,2020/2021,Forward,Ajax,192,167,25,Netherlands,12,8,4,3,3,0,1,1,0,0,0,4,3,1,1,1,0,0,0,1.88,0.47,1.41,1.62,0,64,0.47,192,16,0,192,0,-1,-1,-1,14
Bruma,26,782956800,1994/10/24,Eredivisie,2020/2021,Midfielder,PSV,118,28,90,Portugal,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1.53,59,39,118,0,0.76,-1,-1,-1,29
Bruno Martins Indi,29,697507200,1992/02/08,Eredivisie,2020/2021,Defender,AZ,2283,1171,1112,Netherlands,27,14,13,1,1,0,1,1,0,0,0,10,6,4,23,12,11,4,1,0.08,0.04,0.04,0.08,0,2283,0.91,99,85,571,2283,0.16,210,204,22,13
Bryan Linssen,31,655344000,1990/10/08,Eredivisie,2020/2021,Forward,Feyenoord,2058,1058,1000,Netherlands,30,16,14,9,8,1,2,2,0,0,0,11,8,3,22,9,13,2,0,0.48,0.09,0.39,0.68,0.09,229,0.96,94,69,1029,1029,0.09,38,150,-1,2
Bryan Smeets,28,722390400,1992/11/22,Eredivisie,2020/2021,Midfielder,Sparta Rotterdam,1657,862,795,Netherlands,27,15,12,4,4,0,3,2,1,0,0,8,6,2,23,13,10,3,0,0.38,0.16,0.22,0.42,0,414,1.25,72,61,552,552,0.16,93,80,-1,4
Cain Seedorf,21,948240000,2000/01/19,Eredivisie,2020/2021,Midfielder,ADO Den Haag,183,77,106,Netherlands,3,1,2,0,0,0,0,0,0,0,0,1,0,1,7,4,3,0,0,0,0,0,0,0,0,3.44,26,61,0,0,0,-1,-1,-1,13
Calvin Raatsie,19,1013212800,2002/02/09,Eredivisie,2020/2021,Goalkeeper,Ajax,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Calvin Stengs,22,913939200,1998/12/18,Eredivisie,2020/2021,Midfielder,AZ,2609,1439,1170,Netherlands,30,17,13,7,4,3,5,3,2,0,0,9,6,3,28,15,13,2,1,0.41,0.17,0.24,0.25,0.23,373,0.97,93,87,870,522,0.1,83,77,-1,5
Caner Cavlun,29,697248000,1992/02/05,Eredivisie,2020/2021,Defender,Emmen,2846,1505,1341,Netherlands,32,17,15,0,0,0,3,3,0,0,0,4,0,4,59,35,24,4,0,0.09,0.09,0,0,0,0,1.87,48,89,712,949,0.13,375,161,112,24
Carel Eiting,23,887155200,1998/02/11,Eredivisie,2020/2021,Midfielder,Ajax,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Casper Staring,20,980985600,2001/02/01,Eredivisie,2020/2021,Midfielder,Twente,149,124,25,Netherlands,6,4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.21,75,25,0,0,0,-1,-1,-1,21
Che Nunnely,22,918086400,1999/02/04,Eredivisie,2020/2021,Forward,Willem II,2187,993,1194,Netherlands,32,15,17,7,4,3,4,2,2,0,0,6,3,3,40,15,25,0,0,0.45,0.16,0.29,0.36,0.23,312,1.65,55,68,0,547,0,66,89,-1,3
Christian Joe Conteh,22,935712000,1999/08/27,Eredivisie,2020/2021,Midfielder,Feyenoord,33,5,28,Germany,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2.73,33,17,0,0,0,-1,-1,-1,21
Christian Kum,36,495417600,1985/09/13,Eredivisie,2020/2021,Defender,VVV,1373,774,599,Netherlands,24,13,11,0,0,0,1,1,0,0,0,0,0,0,36,19,17,3,2,0.07,0.07,0,0,0,0,2.36,38,57,275,1373,0.33,265,168,138,23
Christopher Mamengi,20,986256000,2001/04/03,Eredivisie,2020/2021,Defender,Utrecht,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Christos Donis,27,781660800,1994/10/09,Eredivisie,2020/2021,Midfielder,VVV,545,171,374,Greece,9,3,6,1,1,0,0,0,0,0,0,1,0,1,15,2,13,0,0,0.17,0,0.17,0.53,0,545,2.48,36,61,0,0,0,115,251,-1,8
Chukwunonso Madueke,19,1015718400,2002/03/10,Eredivisie,2020/2021,Midfielder,PSV,956,429,527,England,24,11,13,7,4,3,4,2,2,0,0,9,6,3,13,3,10,1,0,1.04,0.38,0.66,0.84,0.51,137,1.22,74,40,956,239,0.09,7,14,-1,3
Clint Essers,24,853804800,1997/01/21,Eredivisie,2020/2021,Defender,Fortuna Sittard,99,30,69,Netherlands,4,2,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0.91,99,25,0,0,0,-1,-1,-1,21
Clint Leemans,26,811123200,1995/09/15,Eredivisie,2020/2021,Midfielder,PEC Zwolle,589,320,269,Netherlands,16,8,8,3,1,2,1,1,0,0,0,4,3,1,9,5,4,1,0,0.61,0.15,0.46,0.28,0.67,196,1.38,65,37,589,589,0.15,28,92,-1,6
Cody Mathès Gakpo,22,926035200,1999/05/07,Eredivisie,2020/2021,Forward,PSV,1676,803,873,Netherlands,23,11,12,7,2,5,3,0,3,0,0,8,5,3,14,6,8,2,0,0.54,0.16,0.38,0.22,0.52,239,0.75,120,73,838,559,0.11,39,85,-1,4
Connor van den Berg,20,984873600,2001/03/18,Eredivisie,2020/2021,Goalkeeper,Willem II,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Couhaib Driouech,19,1019001600,2002/04/17,Eredivisie,2020/2021,Forward,Heerenveen,111,90,21,Netherlands,5,3,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,-1,-1,-1,21
Cyril Ngonge,21,959299200,2000/05/26,Eredivisie,2020/2021,Forward,RKC Waalwijk,1178,574,604,Belgium,20,9,11,5,1,4,2,0,2,1,0,2,0,2,21,10,11,2,0,0.53,0.15,0.38,0.16,0.6,236,1.6,56,59,589,589,0.15,40,97,-1,2
Daan Huisman,19,1027641600,2002/07/26,Eredivisie,2020/2021,Midfielder,Vitesse,563,298,265,Netherlands,20,12,8,0,0,0,1,0,1,0,0,8,6,2,7,4,3,1,0,0.16,0.16,0,0,0,0,1.12,80,28,563,563,0.16,302,84,-1,17
Daan Reiziger,20,992822400,2001/06/18,Eredivisie,2020/2021,Goalkeeper,Ajax,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Daan Rots,20,996019200,2001/07/25,Eredivisie,2020/2021,Forward,Twente,221,130,91,Netherlands,11,5,6,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0.41,0,0.41,0.69,0,221,0.81,111,20,221,0,0.41,-1,-1,-1,9
Daijiro Chirino,19,1011830400,2002/01/24,Eredivisie,2020/2021,Defender,PEC Zwolle,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Daley Blind,31,636940800,1990/03/09,Eredivisie,2020/2021,Defender,Ajax,1964,1025,939,Netherlands,23,12,11,1,0,1,1,0,1,0,0,10,5,5,16,9,7,3,0,0.09,0.05,0.05,0,0.1,1964,0.73,123,85,655,1964,0.14,193,195,11,18
Damian van Drenth,19,1034553600,2002/10/14,Eredivisie,2020/2021,Goalkeeper,PEC Zwolle,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Damil Dankerlui,25,840844800,1996/08/24,Eredivisie,2020/2021,Defender,Groningen,2079,941,1138,Netherlands,29,13,16,0,0,0,0,0,0,0,0,10,7,3,24,7,17,4,1,0,0,0,0,0,0,1.04,87,72,416,0,0.22,304,367,36,27
