full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Bastian Schweinsteiger,36,460162800,1984/07/31,Bundesliga,2014/2015,Midfielder,Bayern München,1361,677,684,Germany,20,10,10,5,3,2,4,3,1,0,0,11,6,5,13,5,8,4,0,0.6,0.26,0.33,0.4,0.26,272,0.86,105,68,340,340,0.26,42,32,-1,6
Benedikt Höwedes,33,573091200,1988/02/29,Bundesliga,2014/2015,Defender,Schalke 04,2487,1227,1260,Germany,28,14,14,2,1,1,0,0,0,0,0,9,7,2,31,9,22,8,0,0.07,0,0.07,0.07,0.07,1244,1.12,80,89,311,0,0.29,186,280,53,9
Bernard Malanda Adje,26,778028400,1994/08/27,Bundesliga,2014/2015,Midfielder,Wolfsburg,391,216,175,Belgium,10,6,4,0,0,0,2,2,0,0,0,3,3,0,5,3,2,0,0,0.46,0.46,0,0,0,0,1.15,78,39,0,196,0,318,6,-1,17
Bernd Leno,29,699667200,1992/03/04,Bundesliga,2014/2015,Goalkeeper,Bayer Leverkusen,3060,1530,1530,Germany,34,17,17,0,0,0,0,0,0,0,0,16,10,6,34,14,20,1,0,0,0,0,0,0,0,1,90,90,3060,0,0.03,338,338,38,18
Branimir Hrgota,28,726796800,1993/01/12,Bundesliga,2014/2015,Forward,Borussia M'gladbach,698,359,339,Sweden,17,8,9,2,1,1,3,1,2,0,0,7,4,3,5,2,3,0,0,0.64,0.39,0.26,0.25,0.27,349,0.64,140,41,0,233,0,65,9,-1,10
Caiuby,32,584838000,1988/07/13,Bundesliga,2014/2015,Midfielder,Augsburg,807,367,440,Brazil,22,10,12,1,1,0,0,0,0,0,0,7,4,3,9,3,6,3,0,0.11,0,0.11,0.25,0,807,1,90,37,269,0,0.33,141,323,-1,10
Carlos Armando Gruezo Arboleda,25,798246000,1995/04/18,Bundesliga,2014/2015,Midfielder,Stuttgart,440,192,248,Ecuador,8,3,5,1,0,1,0,0,0,0,0,1,1,0,11,6,5,1,0,0.2,0,0.2,0,0.36,440,2.25,40,55,440,0,0.2,91,222,-1,9
Carlos Augusto Zambrano Ochandarte,31,616028400,1989/07/09,Bundesliga,2014/2015,Defender,Eintracht Frankfurt,1450,737,713,Peru,17,9,8,0,0,0,1,0,1,0,0,3,2,1,28,10,18,9,1,0.06,0.06,0,0,0,0,1.74,52,85,161,1450,0.56,305,170,137,20
Cédric Makiadi Mapuata,37,446342400,1984/02/23,Bundesliga,2014/2015,Midfielder,Werder Bremen,682,242,440,Congo DR,18,8,10,0,0,0,0,0,0,0,0,4,3,1,16,2,14,1,0,0,0,0,0,0,0,2.11,43,38,682,0,0.13,296,327,-1,24
Ceyhun Gülselam,33,567388800,1987/12/25,Bundesliga,2014/2015,Midfielder,Hannover 96,1219,431,788,Turkey,18,8,10,1,1,0,0,0,0,0,0,5,3,2,25,8,17,8,1,0.07,0,0.07,0.21,0,1219,1.85,49,68,152,0,0.59,180,277,-1,9
Chinedu Obasi Ogbuke,34,517964400,1986/05/31,Bundesliga,2014/2015,Forward,Schalke 04,205,99,106,Nigeria,6,3,3,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0.88,103,34,0,0,0,-1,-1,-1,20
Choupo-Moting,31,606614400,1989/03/23,Bundesliga,2014/2015,Forward,Schalke 04,2557,1301,1256,Cameroon,31,16,15,9,4,5,6,5,1,2,1,10,7,3,33,12,21,0,0,0.53,0.21,0.32,0.28,0.36,284,1.16,77,82,0,426,0,43,46,-1,2
Christian Clemens,29,681260400,1991/08/03,Bundesliga,2014/2015,Midfielder,Mainz 05,682,345,337,Germany,17,8,9,1,1,0,0,0,0,0,0,4,2,2,9,3,6,0,0,0.13,0,0.13,0.26,0,682,1.19,76,40,0,0,0,130,285,-1,10
Christian Fuchs,34,513212400,1986/04/06,Bundesliga,2014/2015,Defender,Schalke 04,1713,909,804,Austria,25,14,11,2,2,0,4,1,3,0,0,8,5,3,20,8,12,3,0,0.32,0.21,0.11,0.2,0,857,1.05,86,69,571,428,0.16,144,45,47,8
Christian Gentner,35,492822000,1985/08/13,Bundesliga,2014/2015,Midfielder,Stuttgart,2941,1433,1508,Germany,33,16,17,5,2,3,3,1,2,0,0,6,4,2,54,25,29,6,0,0.24,0.09,0.15,0.13,0.18,588,1.65,54,89,490,980,0.18,119,130,-1,3
Christian Günter,28,730857600,1993/02/28,Bundesliga,2014/2015,Defender,Freiburg,2885,1417,1468,Germany,34,17,17,1,1,0,2,2,0,0,0,9,6,3,41,18,23,4,0,0.09,0.06,0.03,0.06,0,2885,1.28,70,85,721,1443,0.12,234,176,81,11
Christian Pander,37,430873200,1983/08/27,Bundesliga,2014/2015,Defender,Hannover 96,432,190,242,Germany,8,3,5,0,0,0,0,0,0,0,0,2,1,1,5,3,2,0,0,0,0,0,0,0,0,1.04,86,54,0,0,0,329,315,46,15
Christian Schulz,37,417999600,1983/03/31,Bundesliga,2014/2015,Defender,Hannover 96,2647,1378,1269,Germany,31,16,15,1,1,0,0,0,0,0,0,6,3,3,46,21,25,7,0,0.03,0,0.03,0.07,0,2647,1.56,58,85,378,0,0.24,230,300,117,13
Christian Strohdiek,33,569808000,1988/01/22,Bundesliga,2014/2015,Defender,Paderborn,1609,746,863,Germany,22,12,10,0,0,0,0,0,0,0,0,3,2,1,31,10,21,2,0,0,0,0,0,0,0,1.73,52,73,805,0,0.11,343,345,135,21
Christian Träsch,33,557449200,1987/08/31,Bundesliga,2014/2015,Defender,Wolfsburg,728,430,298,Germany,12,6,6,0,0,0,0,0,0,0,0,4,2,2,7,3,4,0,0,0,0,0,0,0,0,0.87,104,61,0,0,0,271,259,21,20
Christian Wetklo,41,316396800,1980/01/11,Bundesliga,2014/2015,Goalkeeper,Schalke 04,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Christofer Heimeroth,39,365468400,1981/07/31,Bundesliga,2014/2015,Goalkeeper,Borussia M'gladbach,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Christoph Janker,36,477187200,1985/02/14,Bundesliga,2014/2015,Defender,Augsburg,64,0,64,Germany,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,32,32,0,2.81,-1,-1,-1,25
Christoph Kramer,30,666921600,1991/02/19,Bundesliga,2014/2015,Midfielder,Borussia M'gladbach,2508,1193,1315,Germany,30,15,15,2,2,0,1,0,1,0,0,14,8,6,18,7,11,6,0,0.11,0.04,0.07,0.15,0,1254,0.65,139,84,418,2508,0.22,189,203,-1,9
Christoph Moritz,31,633398400,1990/01/27,Bundesliga,2014/2015,Midfielder,Mainz 05,505,345,160,Germany,9,4,5,0,0,0,0,0,0,0,0,3,3,0,4,1,3,0,0,0,0,0,0,0,0,0.71,126,56,0,0,0,352,351,-1,22
Christopher Jullien,28,732758400,1993/03/22,Bundesliga,2014/2015,Defender,Freiburg,18,0,18,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,16
Ciro Immobile,31,635472000,1990/02/20,Bundesliga,2014/2015,Forward,Borussia Dortmund,954,473,481,Italy,24,14,10,3,2,1,1,1,0,0,1,8,6,2,16,7,9,1,0,0.38,0.09,0.28,0.38,0.19,318,1.51,60,40,954,954,0.09,56,134,-1,5
Claudio Miguel Pizarro Bossio,42,276217200,1978/10/02,Bundesliga,2014/2015,Forward,Bayern München,320,109,211,Peru,13,7,6,0,0,0,1,1,0,0,0,8,5,3,2,0,2,0,0,0.28,0.28,0,0,0,0,0.56,160,25,0,320,0,316,26,-1,20
Cleber Janderson Pereira Reis,30,660355200,1990/12/05,Bundesliga,2014/2015,Defender,Hamburger SV,1029,524,505,Brazil,12,6,6,1,1,0,0,0,0,0,0,3,1,2,14,5,9,6,1,0.09,0,0.09,0.17,0,1029,1.22,74,86,172,0,0.52,159,252,69,7
Clemens Fritz,40,344995200,1980/12/07,Bundesliga,2014/2015,Midfielder,Werder Bremen,2255,957,1298,Germany,27,12,15,0,0,0,2,1,1,0,0,5,4,1,48,16,32,6,1,0.08,0.08,0,0,0,0,1.92,47,84,376,1128,0.24,297,151,-1,22
Damian Roßbach,28,730771200,1993/02/27,Bundesliga,2014/2015,Defender,Mainz 05,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Dani Schahin,31,615942000,1989/07/08,Bundesliga,2014/2015,Forward,Freiburg,232,176,56,Germany,12,7,5,0,0,0,0,0,0,0,0,4,3,1,5,3,2,1,0,0,0,0,0,0,0,1.94,46,19,232,0,0.39,-1,-1,-1,20
Daniel Baier,36,453682800,1984/05/17,Bundesliga,2014/2015,Midfielder,Augsburg,3055,1530,1525,Germany,34,17,17,1,1,0,1,1,0,0,0,10,6,4,43,21,22,4,0,0.06,0.03,0.03,0.06,0,3055,1.27,71,90,764,3055,0.12,231,208,-1,16
Daniel Brosinski,32,585097200,1988/07/16,Bundesliga,2014/2015,Defender,Mainz 05,2774,1439,1335,Germany,32,16,16,0,0,0,3,0,3,0,0,9,5,4,41,18,23,5,1,0.1,0.1,0,0,0,0,1.33,68,87,462,925,0.19,347,124,90,25
Daniel Brückner,40,350956800,1981/02/14,Bundesliga,2014/2015,Midfielder,Paderborn,2023,987,1036,Germany,23,11,12,0,0,0,1,0,1,0,0,6,3,3,29,13,16,5,0,0.04,0.04,0,0,0,0,1.29,70,88,405,2023,0.22,342,200,-1,22
Daniel Caligiuri,33,569203200,1988/01/15,Bundesliga,2014/2015,Midfielder,Wolfsburg,1652,692,960,Germany,28,14,14,7,2,5,3,1,2,0,0,5,3,2,18,5,13,1,0,0.54,0.16,0.38,0.26,0.47,236,0.98,92,59,1652,551,0.05,33,79,-1,4
Daniel Didavi,31,635558400,1990/02/21,Bundesliga,2014/2015,Midfielder,Stuttgart,741,502,239,Germany,11,7,4,4,1,3,0,0,0,0,0,3,3,0,10,6,4,3,0,0.49,0,0.49,0.18,1.13,185,1.21,74,67,247,0,0.36,13,231,-1,4
Daniel Ginczek,29,671497200,1991/04/12,Bundesliga,2014/2015,Forward,Stuttgart,1250,607,643,Germany,18,9,9,7,5,2,2,0,2,0,0,4,3,1,22,7,15,3,0,0.65,0.14,0.5,0.74,0.28,179,1.58,57,69,417,625,0.22,12,97,-1,2
Daniel Halfar,33,568512000,1988/01/07,Bundesliga,2014/2015,Midfielder,Köln,1338,620,718,Germany,22,11,11,0,0,0,1,0,1,0,0,9,5,4,12,5,7,1,0,0.07,0.07,0,0,0,0,0.81,112,61,1338,1338,0.07,367,154,-1,15
Daniel Lück,29,674521200,1991/05/17,Bundesliga,2014/2015,Goalkeeper,Paderborn,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Daniel Mesenhöler,25,806540400,1995/07/23,Bundesliga,2014/2015,Goalkeeper,Köln,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Daniel Schwaab,32,588294000,1988/08/22,Bundesliga,2014/2015,Defender,Stuttgart,2347,1126,1221,Germany,31,17,14,1,1,0,0,0,0,0,0,6,4,2,43,18,25,3,1,0.04,0,0.04,0.08,0,2347,1.65,55,76,782,0,0.12,229,226,131,13
Dante,37,435279600,1983/10/17,Bundesliga,2014/2015,Defender,Bayern München,1996,980,1016,Brazil,27,12,15,0,0,0,0,0,0,0,0,19,9,10,12,3,9,5,0,0,0,0,0,0,0,0.54,166,74,399,0,0.23,314,304,6,25
Dario Kresic,37,442627200,1984/01/11,Bundesliga,2014/2015,Goalkeeper,Bayer Leverkusen,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
David Abraham,34,521766000,1986/07/14,Bundesliga,2014/2015,Defender,Hoffenheim,893,329,564,Argentina,14,5,9,0,0,0,0,0,0,0,0,3,1,2,18,7,11,3,0,0,0,0,0,0,0,1.81,50,64,298,0,0.3,325,318,141,17
David Alaba,28,709340400,1992/06/23,Bundesliga,2014/2015,Defender,Bayern München,1666,856,810,Austria,19,10,9,2,0,2,1,1,0,0,0,11,5,6,12,6,6,0,0,0.16,0.05,0.11,0,0.22,833,0.65,139,88,0,1666,0,146,185,9,8
David Kinsombi,25,818726400,1995/12/12,Bundesliga,2014/2015,Defender,Eintracht Frankfurt,153,90,63,Germany,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.59,153,77,153,0,0.59,-1,-1,-1,14
David Yelldell,39,370738800,1981/09/30,Bundesliga,2014/2015,Goalkeeper,Bayer Leverkusen,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Davie Selke,26,790560000,1995/01/20,Bundesliga,2014/2015,Forward,Werder Bremen,1988,1131,857,Germany,30,16,14,9,5,4,3,2,1,0,0,6,5,1,40,19,21,4,0,0.54,0.14,0.41,0.4,0.42,221,1.81,50,66,497,663,0.18,25,95,-1,2
Dennis Aogo,34,537580800,1987/01/14,Bundesliga,2014/2015,Defender,Schalke 04,1969,936,1033,Germany,25,13,12,0,0,0,1,1,0,0,0,9,6,3,25,8,17,8,0,0.05,0.05,0,0,0,0,1.14,79,79,246,1969,0.37,264,187,55,21
Dennis Diekmeier,31,624841200,1989/10/19,Bundesliga,2014/2015,Defender,Hamburger SV,1631,845,786,Germany,21,12,9,0,0,0,0,0,0,0,0,8,5,3,21,7,14,7,0,0,0,0,0,0,0,1.16,78,78,233,0,0.39,372,382,58,27
Devante Parker,25,826934400,1996/03/16,Bundesliga,2014/2015,Forward,Mainz 05,8,8,0,Germany,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,20
Deyverson Brum Silva Acosta,29,673657200,1991/05/07,Bundesliga,2014/2015,Forward,Köln,336,156,180,Brazil,8,3,5,1,1,0,0,0,0,0,0,1,0,1,4,2,2,4,0,0.27,0,0.27,0.58,0,336,1.07,84,42,84,0,1.07,64,219,-1,7
Didier Ya Konan,36,454028400,1984/05/21,Bundesliga,2014/2015,Forward,Hannover 96,309,162,147,Côte d'Ivoire,7,4,3,1,0,1,0,0,0,0,0,0,0,0,5,1,4,1,0,0.29,0,0.29,0,0.61,309,1.46,62,44,309,0,0.29,54,215,-1,8
Diego Benaglio,37,431823600,1983/09/07,Bundesliga,2014/2015,Goalkeeper,Wolfsburg,2790,1440,1350,Switzerland,31,16,15,0,0,0,0,0,0,0,0,8,6,2,29,11,18,2,0,0,0,0,0,0,0,0.94,96,90,1395,0,0.06,278,245,28,18
Dominik Kohr,27,759974400,1994/01/31,Bundesliga,2014/2015,Midfielder,Augsburg,1640,796,844,Germany,26,14,12,1,1,0,1,1,0,0,0,7,4,3,19,9,10,10,0,0.11,0.05,0.05,0.11,0,1640,1.04,86,63,164,1640,0.55,203,189,-1,15
Dominik Maroh,34,541814400,1987/03/04,Bundesliga,2014/2015,Defender,Köln,2370,1170,1200,Slovenia,29,13,16,1,0,1,0,0,0,0,0,13,6,7,26,10,16,2,0,0.04,0,0.04,0,0.08,2370,0.99,91,82,1185,0,0.08,211,374,36,12
Dominik Reimann,23,866588400,1997/06/17,Bundesliga,2014/2015,Goalkeeper,Borussia Dortmund,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
