full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Allan Saint-Maximin,24,858124800,1997/03/12,Ligue 1,2018/2019,Midfielder,Nice,2913,1658,1255,France,34,19,15,6,4,2,3,1,2,1,1,14,10,4,26,11,15,2,0,0.28,0.09,0.19,0.22,0.14,486,0.8,112,86,1457,971,0.06,97,135,-1,1
Almamy Touré,24,830649600,1996/04/28,Ligue 1,2018/2019,Defender,Monaco,347,90,257,Mali,4,1,3,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,0,0,0,0,1.04,87,87,0,0,0,245,389,46,35
Alphonse Areola,28,730771200,1993/02/27,Ligue 1,2018/2019,Goalkeeper,PSG,1890,720,1170,France,21,8,13,0,0,0,0,0,0,0,0,11,4,7,17,4,13,1,0,0,0,0,0,0,0,0.81,111,90,1890,0,0.05,393,326,23,21
Aly Ndom,24,833414400,1996/05/30,Ligue 1,2018/2019,Midfielder,Caen,401,114,287,France,12,4,8,0,0,0,0,0,0,0,0,6,0,6,5,1,4,2,0,0,0,0,0,0,0,1.12,80,33,201,0,0.45,404,360,-1,20
Ambroise Oyongo Bitolo,29,677548800,1991/06/22,Ligue 1,2018/2019,Defender,Montpellier,2141,976,1165,Cameroon,26,12,14,2,1,1,0,0,0,0,0,8,4,4,25,9,16,5,0,0.08,0,0.08,0.09,0.08,1071,1.05,86,82,428,0,0.21,176,340,49,9
Amir Adouyev,21,926380800,1999/05/11,Ligue 1,2018/2019,Midfielder,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Raggi,36,456883200,1984/06/24,Ligue 1,2018/2019,Defender,Monaco,495,225,270,Italy,6,3,3,0,0,0,0,0,0,0,0,1,0,1,9,4,5,2,1,0,0,0,0,0,0,1.64,55,83,165,0,0.55,297,320,164,28
Andreas Cornelius,28,732240000,1993/03/16,Ligue 1,2018/2019,Forward,Bordeaux,781,296,485,Denmark,20,11,9,3,2,1,1,0,1,0,0,7,5,2,6,3,3,4,0,0.46,0.12,0.35,0.61,0.19,260,0.69,130,39,195,781,0.46,42,104,-1,4
Andrei Girotto,29,698284800,1992/02/17,Ligue 1,2018/2019,Midfielder,Nantes,1478,692,786,Brazil,20,9,11,2,1,1,0,0,0,0,0,6,4,2,15,9,6,9,3,0.12,0,0.12,0.13,0.11,739,0.91,99,74,148,0,0.61,140,267,-1,8
Andy Delort,29,686966400,1991/10/09,Ligue 1,2018/2019,Forward,Montpellier,3132,1663,1469,France,36,19,17,14,8,6,7,2,5,3,0,11,7,4,34,17,17,4,0,0.6,0.2,0.4,0.43,0.37,224,0.98,92,87,783,447,0.11,31,52,-1,1
Andy Pelmard,21,952819200,2000/03/12,Ligue 1,2018/2019,Defender,Nice,278,109,169,France,4,2,2,0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,0,1.29,70,70,0,0,0,258,318,112,14
Ángel Di María,33,571795200,1988/02/14,Ligue 1,2018/2019,Midfielder,PSG,2339,1186,1153,Argentina,30,15,15,12,6,6,11,8,3,0,0,14,8,6,18,5,13,2,0,0.88,0.42,0.46,0.46,0.47,195,0.69,130,78,1170,213,0.08,21,5,-1,4
Angelo Fulgini,24,840499200,1996/08/20,Ligue 1,2018/2019,Midfielder,Angers SCO,1636,820,816,France,31,14,17,4,3,1,1,0,1,0,0,9,5,4,28,12,16,1,0,0.28,0.06,0.22,0.33,0.11,409,1.54,58,53,1636,1636,0.06,81,190,-1,3
Anthony Briançon,26,785980800,1994/11/28,Ligue 1,2018/2019,Midfielder,Nîmes,2925,1485,1440,France,33,17,16,2,0,2,2,0,2,0,0,9,6,3,43,16,27,10,1,0.12,0.06,0.06,0,0.13,1463,1.32,68,89,266,1463,0.34,202,191,-1,10
Anthony Caci,23,867715200,1997/07/01,Ligue 1,2018/2019,Midfielder,Strasbourg,2301,1075,1226,France,29,15,14,0,0,0,1,1,0,0,0,8,4,4,26,12,14,1,0,0.04,0.04,0,0,0,0,1.02,89,79,2301,2301,0.04,375,220,-1,16
Anthony Gomez Mancini,0,0,1970/01/01,Ligue 1,2018/2019,Midfielder,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anthony Gonçalves,35,510451200,1986/03/06,Ligue 1,2018/2019,Midfielder,Strasbourg,1058,587,471,France,18,9,9,5,4,1,2,1,1,0,0,4,1,3,13,9,4,3,0,0.6,0.17,0.43,0.61,0.19,212,1.11,81,59,353,529,0.26,25,67,-1,4
Anthony Limbombe Ekango,26,774230400,1994/07/15,Ligue 1,2018/2019,Forward,Nantes,1230,882,348,Belgium,29,15,14,1,1,0,1,1,0,0,0,6,6,0,13,9,4,2,0,0.15,0.07,0.07,0.1,0,1230,0.95,95,42,615,1230,0.15,193,169,-1,11
Anthony Lopes,30,654739200,1990/10/01,Ligue 1,2018/2019,Goalkeeper,Olympique Lyonnais,3060,1530,1530,Portugal,34,17,17,0,0,0,0,0,0,0,0,9,5,4,42,17,25,0,0,0,0,0,0,0,0,1.24,73,90,0,0,0,281,324,94,14
Anthony Mandrea,24,851472000,1996/12/25,Ligue 1,2018/2019,Goalkeeper,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anthony Racioppi,22,915062400,1998/12/31,Ligue 1,2018/2019,Goalkeeper,Olympique Lyonnais,0,0,0,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anthony Walongwa,27,750643200,1993/10/15,Ligue 1,2018/2019,Defender,Nantes,90,90,0,Congo DR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,15
Antoine Bernede,21,927676800,1999/05/26,Ligue 1,2018/2019,Midfielder,PSG,170,90,80,France,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.53,170,85,0,0,0,-1,-1,-1,26
Antonin Bobichon,25,811036800,1995/09/14,Ligue 1,2018/2019,Forward,Nîmes,2154,850,1304,France,30,13,17,7,4,3,2,0,2,0,0,9,6,3,30,5,25,2,0,0.38,0.08,0.29,0.42,0.21,308,1.25,72,72,1077,1077,0.08,56,166,-1,3
Antonio Barreca,26,795484800,1995/03/18,Ligue 1,2018/2019,Defender,Monaco,596,351,245,Italy,7,4,3,0,0,0,1,1,0,0,0,1,1,0,8,5,3,0,0,0.15,0.15,0,0,0,0,1.21,75,85,0,596,0,351,75,88,19
Antonio Mance,25,807753600,1995/08/07,Ligue 1,2018/2019,Forward,Nantes,45,13,32,Croatia,5,2,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2,45,9,45,0,2,-1,-1,-1,33
Anwar El Ghazi,25,799459200,1995/05/03,Ligue 1,2018/2019,Forward,Lille,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Arber Zeneli,26,793670400,1995/02/25,Ligue 1,2018/2019,Forward,Reims,807,401,406,Kosovo,15,8,7,3,0,3,3,1,2,2,0,3,2,1,15,7,8,0,0,0.67,0.33,0.33,0,0.67,269,1.67,54,54,0,269,0,50,10,-1,5
Armand Lauriente,22,912729600,1998/12/04,Ligue 1,2018/2019,Forward,Rennes,3,0,3,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,17
Arnaud Nordin,22,898041600,1998/06/17,Ligue 1,2018/2019,Midfielder,Saint-Étienne,1046,479,567,France,25,13,12,3,0,3,1,1,0,0,0,9,5,4,10,5,5,2,0,0.34,0.09,0.26,0,0.48,349,0.86,105,42,523,1046,0.17,63,136,-1,8
Arnold Bouka Moutou,32,596678400,1988/11/28,Ligue 1,2018/2019,Defender,Dijon,63,2,61,Congo,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2.86,32,21,0,0,0,-1,-1,-1,16
Arthur Zagre,19,1002153600,2001/10/04,Ligue 1,2018/2019,Defender,PSG,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Arton Zekaj,21,955324800,2000/04/10,Ligue 1,2018/2019,Midfielder,Lille,0,0,0,Serbia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Assane Dioussé,23,874713600,1997/09/20,Ligue 1,2018/2019,Midfielder,Saint-Étienne,213,133,80,Senegal,7,4,3,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,1.27,71,30,0,0,0,-1,-1,-1,24
Assil Jaziri,21,933638400,1999/08/03,Ligue 1,2018/2019,Forward,Nice,34,17,17,Tunisia,3,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,16
Aurélien Tchouaméni,21,948931200,2000/01/27,Ligue 1,2018/2019,Midfielder,Bordeaux,705,394,311,France,10,5,5,0,0,0,0,0,0,0,0,3,2,1,6,3,3,3,0,0,0,0,0,0,0,0.77,118,71,235,0,0.38,370,352,-1,25
Axel Disasi,23,889574400,1998/03/11,Ligue 1,2018/2019,Defender,Reims,157,90,67,France,4,1,3,0,0,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,0,0,0,0,0,2.29,39,39,0,0,0,-1,-1,-1,16
Aymen Abdennour,31,618364800,1989/08/06,Ligue 1,2018/2019,Defender,Olympique Marseille,0,0,0,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Azzeddine Toufiqui,21,924998400,1999/04/25,Ligue 1,2018/2019,Midfielder,PSG,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bafodé Diakité,21,947116800,2000/01/06,Ligue 1,2018/2019,Defender,Toulouse,632,92,540,France,9,2,7,1,0,1,0,0,0,0,0,2,0,2,8,1,7,2,0,0.14,0,0.14,0,0.17,632,1.14,79,70,316,0,0.28,129,286,69,7
Baïssama Sankoh,29,701049600,1992/03/20,Ligue 1,2018/2019,Defender,Caen,647,197,450,Guinea,15,6,9,0,0,0,0,0,0,0,0,7,2,5,7,4,3,3,1,0,0,0,0,0,0,0.97,92,43,162,0,0.56,265,270,35,16
Bakary Adama Soumaoro,28,708825600,1992/06/18,Ligue 1,2018/2019,Defender,Lille,1726,765,961,France,20,9,11,0,0,0,1,0,1,0,0,5,4,1,16,5,11,7,1,0.05,0.05,0,0,0,0,0.83,108,86,247,1726,0.37,303,200,24,17
Bakaye Dibassy,31,618796800,1989/08/11,Ligue 1,2018/2019,Defender,Amiens SC,2941,1494,1447,France,34,17,17,1,1,0,1,0,1,0,0,9,6,3,43,17,26,6,1,0.06,0.03,0.03,0.06,0,2941,1.32,68,87,420,2941,0.21,242,242,117,14
Baptiste Guillaume,25,803260800,1995/06/16,Ligue 1,2018/2019,Forward,Nîmes,1187,534,653,Belgium,24,12,12,2,0,2,1,0,1,0,0,6,4,2,18,4,14,4,0,0.23,0.08,0.15,0,0.28,594,1.36,66,49,297,1187,0.3,123,155,-1,12
Baptiste Reynet,30,657072000,1990/10/28,Ligue 1,2018/2019,Goalkeeper,Toulouse,2705,1355,1350,France,31,16,15,0,0,0,0,0,0,0,0,6,4,2,42,16,26,1,1,0,0,0,0,0,0,1.4,64,87,1353,0,0.07,336,291,135,20
Baptiste Santamaria,26,794707200,1995/03/09,Ligue 1,2018/2019,Midfielder,Angers SCO,3248,1576,1672,France,38,19,19,1,0,1,0,0,0,0,0,13,7,6,46,20,26,2,0,0.03,0,0.03,0,0.05,3248,1.27,71,85,1624,0,0.06,235,395,-1,13
Baptiste Valette,28,715305600,1992/09/01,Ligue 1,2018/2019,Goalkeeper,Nîmes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bassem Srarfi,23,867196800,1997/06/25,Ligue 1,2018/2019,Midfielder,Nice,811,407,404,Tunisia,22,11,11,1,0,1,0,0,0,0,0,6,3,3,7,3,4,2,0,0.11,0,0.11,0,0.22,811,0.78,116,37,406,0,0.22,147,358,-1,8
Benjamin André,30,649641600,1990/08/03,Ligue 1,2018/2019,Midfielder,Rennes,2496,1093,1403,France,30,13,17,3,3,0,1,1,0,0,0,8,6,2,37,11,26,9,1,0.14,0.04,0.11,0.25,0,832,1.33,67,83,277,2496,0.32,149,222,-1,7
Benjamin Bourigeaud,27,758505600,1994/01/14,Ligue 1,2018/2019,Midfielder,Rennes,2434,1246,1188,France,34,16,18,6,3,3,5,3,2,2,1,11,8,3,37,14,23,5,0,0.41,0.18,0.22,0.22,0.23,406,1.37,66,72,487,487,0.18,79,63,-1,5
Benjamin Corgnet,33,544665600,1987/04/06,Ligue 1,2018/2019,Midfielder,Strasbourg,666,298,368,France,17,10,7,1,1,0,2,1,1,0,0,4,2,2,5,2,3,0,0,0.41,0.27,0.14,0.3,0,666,0.68,133,39,0,333,0,131,24,-1,14
Benjamin Henrichs,24,856656000,1997/02/23,Ligue 1,2018/2019,Defender,Monaco,1827,922,905,Germany,22,11,11,1,1,0,2,1,1,0,0,3,1,2,35,20,15,3,0,0.15,0.1,0.05,0.1,0,1827,1.72,52,83,609,914,0.15,213,130,167,10
Benjamin Jeannot,29,696038400,1992/01/22,Ligue 1,2018/2019,Forward,Dijon,1448,827,621,France,21,11,10,2,2,0,0,0,0,0,0,3,2,1,24,16,8,3,0,0.12,0,0.12,0.22,0,724,1.49,60,69,483,0,0.19,138,367,-1,8
Benjamin Lecomte,29,672624000,1991/04/26,Ligue 1,2018/2019,Goalkeeper,Montpellier,3330,1710,1620,France,37,19,18,0,0,0,0,0,0,0,0,11,7,4,39,17,22,1,0,0,0,0,0,0,0,1.05,85,90,3330,0,0.03,315,406,51,18
Benoît Badiashile Mukinayi,20,985564800,2001/03/26,Ligue 1,2018/2019,Defender,Monaco,1763,900,863,France,20,10,10,1,1,0,0,0,0,0,0,4,2,2,31,16,15,4,0,0.05,0,0.05,0.1,0,1763,1.58,57,88,441,0,0.2,208,311,157,9
Benoît Costil,33,552268800,1987/07/03,Ligue 1,2018/2019,Goalkeeper,Bordeaux,3330,1710,1620,France,37,19,18,0,0,0,0,0,0,0,0,9,6,3,39,20,19,0,0,0,0,0,0,0,0,1.05,85,90,0,0,0,381,349,50,18
Bertrand Traoré,25,810345600,1995/09/06,Ligue 1,2018/2019,Forward,Olympique Lyonnais,2122,1155,967,Burkina Faso,34,19,15,7,6,1,2,0,2,0,0,8,6,2,32,15,17,5,0,0.38,0.08,0.3,0.47,0.09,303,1.36,66,62,424,1061,0.21,54,160,-1,6
Bilal Benkhedim,19,987724800,2001/04/20,Ligue 1,2018/2019,Midfielder,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bilal Boutobba,22,904348800,1998/08/29,Ligue 1,2018/2019,Midfielder,Montpellier,30,30,0,France,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,15,15,0,0,0,-1,-1,-1,25
Billy Ketkeophomphone,31,638236800,1990/03/24,Ligue 1,2018/2019,Forward,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bingourou Kamara,24,845856000,1996/10/21,Ligue 1,2018/2019,Goalkeeper,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bjorn Engels,26,779587200,1994/09/15,Ligue 1,2018/2019,Defender,Reims,2970,1440,1530,Belgium,33,16,17,1,1,0,1,1,0,0,0,12,5,7,34,15,19,4,0,0.06,0.03,0.03,0.06,0,2970,1.03,87,90,743,2970,0.12,241,231,45,11
Bobby Allain,29,691286400,1991/11/28,Ligue 1,2018/2019,Goalkeeper,Dijon,1170,540,630,France,13,6,7,0,0,0,0,0,0,0,0,1,1,0,16,6,10,1,0,0,0,0,0,0,0,1.23,73,90,1170,0,0.08,324,368,90,20
Bongani Zungu,28,718588800,1992/10/09,Ligue 1,2018/2019,Midfielder,Amiens SC,231,84,147,South Africa,5,2,3,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0.78,116,46,116,0,0.78,-1,-1,-1,18
Boubacar Kamara,21,943315200,1999/11/23,Ligue 1,2018/2019,Defender,Olympique Marseille,2409,1123,1286,France,31,14,17,1,1,0,0,0,0,0,0,9,7,2,37,12,25,6,0,0.04,0,0.04,0.08,0,2409,1.38,65,78,402,0,0.22,215,262,133,15
Boubakary Soumaré,22,920073600,1999/02/27,Ligue 1,2018/2019,Midfielder,Lille,552,323,229,France,18,8,10,1,0,1,1,1,0,0,0,6,4,2,4,0,4,3,0,0.33,0.16,0.16,0,0.39,552,0.65,138,31,184,552,0.49,118,72,-1,9
Boulaye Dia,24,848102400,1996/11/16,Ligue 1,2018/2019,Midfielder,Reims,746,420,326,France,18,10,8,3,3,0,0,0,0,0,0,6,3,3,10,4,6,2,0,0.36,0,0.36,0.64,0,249,1.21,75,41,373,0,0.24,35,297,-1,6
Bouna Sarr,29,696816000,1992/01/31,Ligue 1,2018/2019,Forward,Olympique Marseille,2243,1255,988,Guinea,29,16,13,1,0,1,1,0,1,0,0,10,8,2,34,12,22,5,1,0.08,0.04,0.04,0,0.09,2243,1.36,66,77,449,2243,0.2,218,216,-1,13
