full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aderllan Leandro de Jesus Santos,32,608083200,1989/04/09,Liga NOS,2020/2021,Defender,Rio Ave FC,2792,1396,1396,Brazil,32,16,16,2,0,2,0,0,0,0,0,10,8,2,36,16,20,7,0,0.06,0,0.06,0,0.13,1396,1.16,78,87,399,0,0.23,172,354,85,5
Adil Rami,35,504489600,1985/12/27,Liga NOS,2020/2021,Defender,Boavista FC,1799,989,810,France,22,12,10,0,0,0,0,0,0,0,0,5,3,2,25,14,11,4,0,0,0,0,0,0,0,1.25,72,82,450,0,0.2,368,367,105,16
Adriano Duarte Castanheira,28,734140800,1993/04/07,Liga NOS,2020/2021,Forward,Paços de Ferreira,328,179,149,Portugal,18,10,8,0,0,0,0,0,0,0,0,6,5,1,5,3,2,0,0,0,0,0,0,0,0,1.37,66,18,0,0,0,364,363,-1,20
Afonso Gamelas De Pinho Sousa,21,957312000,2000/05/03,Liga NOS,2020/2021,Midfielder,CF Os Belenenses,1923,926,997,Portugal,32,15,17,2,2,0,0,0,0,0,0,12,5,7,16,10,6,4,0,0.09,0,0.09,0.19,0,962,0.75,120,60,481,0,0.19,139,333,-1,3
Afonso Mendes Ribeiro Figueiredo,28,726278400,1993/01/06,Liga NOS,2020/2021,Defender,Moreirense FC,699,423,276,Portugal,11,5,6,0,0,0,0,0,0,0,0,2,0,2,12,7,5,1,0,0,0,0,0,0,0,1.55,58,64,699,0,0.13,266,233,136,21
Afonso Miguel Castro Vilhena Taira,29,708739200,1992/06/17,Liga NOS,2020/2021,Midfielder,CF Os Belenenses,1814,891,923,Portugal,31,16,15,0,0,0,1,1,0,0,0,12,6,6,17,8,9,6,0,0.05,0.05,0,0,0,0,0.84,107,59,302,1814,0.3,330,178,-1,26
Agustín Federico Marchesín,33,574473600,1988/03/16,Liga NOS,2020/2021,Goalkeeper,Porto,2970,1440,1530,Argentina,33,16,17,0,0,0,1,1,0,0,0,16,8,8,24,11,13,4,0,0.03,0.03,0,0,0,0,0.73,124,90,743,2970,0.12,273,206,18,27
Ahmed Isaiah,26,813283200,1995/10/10,Liga NOS,2020/2021,Midfielder,Gil Vicente,2,2,0,Nigeria,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,20
Ahmed Said,28,735264000,1993/04/20,Liga NOS,2020/2021,Forward,Rio Ave FC,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alaa Abbas,24,869961600,1997/07/27,Liga NOS,2020/2021,Forward,Gil Vicente,110,30,80,Iraq,4,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0.82,0,0.82,3,0,110,1.64,55,28,0,0,0,-1,-1,-1,7
Alberth Josué Elis Martínez,25,824083200,1996/02/12,Liga NOS,2020/2021,Forward,Boavista FC,2550,1297,1253,Honduras,31,16,15,8,2,6,7,3,4,0,0,8,5,3,38,17,21,4,0,0.53,0.25,0.28,0.14,0.43,319,1.34,67,82,638,364,0.14,52,29,-1,1
Alejandro Grimaldo García,26,811555200,1995/09/20,Liga NOS,2020/2021,Defender,Benfica,2466,1255,1211,Spain,31,15,16,2,0,2,9,3,6,0,0,15,8,7,15,9,6,4,0,0.4,0.33,0.07,0,0.15,1233,0.55,164,80,617,274,0.15,167,13,5,10
Alex Nicolao Telles,28,724377600,1992/12/15,Liga NOS,2020/2021,Defender,Porto,258,180,78,Brazil,3,2,1,2,2,0,2,2,0,2,1,1,0,1,3,3,0,0,0,1.4,0.7,0.7,1,0,129,1.05,86,86,0,129,0,-1,-1,-1,12
Alexandre Miguel Barros Soares,30,667785600,1991/03/01,Liga NOS,2020/2021,Midfielder,Moreirense FC,1691,806,885,Portugal,27,14,13,1,1,0,1,1,0,0,0,9,3,6,26,14,12,7,0,0.11,0.05,0.05,0.11,0,1691,1.38,65,63,242,1691,0.37,186,182,-1,12
Alexandre Xavier Pereira Guedes,27,760924800,1994/02/11,Liga NOS,2020/2021,Forward,Famalicão,824,386,438,Portugal,14,8,6,0,0,0,1,0,1,0,0,5,4,1,8,1,7,1,0,0.11,0.11,0,0,0,0,0.87,103,59,824,824,0.11,221,99,-1,16
Alhassan Wakaso,29,694742400,1992/01/07,Liga NOS,2020/2021,Midfielder,Vitória Guimarães,201,53,148,Ghana,7,2,5,0,0,0,0,0,0,0,0,3,1,2,3,0,3,1,0,0,0,0,0,0,0,1.34,67,29,201,0,0.45,-1,-1,-1,13
Ali Alipour,25,816048000,1995/11/11,Liga NOS,2020/2021,Forward,CS Marítimo,1142,646,496,Iran,26,14,12,2,1,1,1,1,0,0,0,9,6,3,14,8,6,0,0,0.24,0.08,0.16,0.14,0.18,571,1.1,82,44,0,1142,0,97,129,-1,3
Allano Brendon de Souza Lima,26,798681600,1995/04/24,Liga NOS,2020/2021,Forward,Santa Clara,1112,732,380,Brazil,18,10,8,2,2,0,0,0,0,0,0,7,6,1,9,5,4,7,1,0.16,0,0.16,0.25,0,556,0.73,124,62,139,0,0.65,100,261,-1,6
Almoatasembellah Ali Mohamed,25,828748800,1996/04/06,Liga NOS,2020/2021,Midfielder,Sporting Braga,1959,898,1061,Libya,28,13,15,3,1,2,3,0,3,0,0,8,4,4,23,9,14,6,0,0.28,0.14,0.14,0.1,0.17,653,1.06,85,70,327,653,0.28,113,85,-1,6
Aloísio Soares Neto,24,871689600,1997/08/16,Liga NOS,2020/2021,Defender,CS Marítimo,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Álvaro Ricardo Faustino Gomes,31,652320000,1990/09/03,Liga NOS,2020/2021,Midfielder,Farense,54,30,24,Portugal,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,22
Amine Oudrhiri Idrissi,28,720835200,1992/11/04,Liga NOS,2020/2021,Forward,Farense,2755,1416,1339,France,32,17,15,0,0,0,2,2,0,0,0,6,2,4,36,17,19,7,0,0.07,0.07,0,0,0,0,1.18,77,86,394,1378,0.23,392,140,-1,28
Amir Abedzadeh,28,735782400,1993/04/26,Liga NOS,2020/2021,Goalkeeper,CS Marítimo,2610,1350,1260,Iran,29,15,14,0,0,0,0,0,0,0,0,10,7,3,32,16,16,2,0,0,0,0,0,0,0,1.1,82,90,1305,0,0.07,337,336,68,19
Anderson de Carvalho Santos,31,643161600,1990/05/20,Liga NOS,2020/2021,Midfielder,Santa Clara,1995,995,1000,Brazil,29,14,15,1,0,1,1,1,0,0,0,8,6,2,19,8,11,9,0,0.09,0.05,0.05,0,0.09,1995,0.86,105,69,222,1995,0.41,183,166,-1,9
Anderson de Oliveira da Silva,23,900547200,1998/07/16,Liga NOS,2020/2021,Midfielder,Portimonense,1455,761,694,Brazil,29,14,15,1,0,1,3,3,0,0,0,9,8,1,14,4,10,3,0,0.25,0.19,0.06,0,0.13,1455,0.87,104,50,485,485,0.19,171,49,-1,7
Anderson Emanuel Castelo Branco Cruz,25,829008000,1996/04/09,Liga NOS,2020/2021,Forward,Rio Ave FC,148,52,96,Portugal,8,4,4,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0.61,148,19,0,0,0,-1,-1,-1,12
Anderson Oliveira Silva,23,880070400,1997/11/21,Liga NOS,2020/2021,Forward,Famalicão,1088,573,515,Brazil,22,11,11,7,2,5,0,0,0,0,0,7,4,3,15,9,6,0,0,0.58,0,0.58,0.31,0.87,155,1.24,73,49,0,0,0,11,249,-1,1
Andraž Šporar,27,762307200,1994/02/27,Liga NOS,2020/2021,Forward,Sporting Braga,1125,557,568,Slovenia,29,15,14,6,5,1,1,1,0,1,0,11,4,7,8,5,3,2,0,0.56,0.08,0.48,0.81,0.16,188,0.64,141,39,563,1125,0.16,24,127,-1,2
André Almeida Pinto,32,623548800,1989/10/05,Liga NOS,2020/2021,Defender,Farense,779,393,386,Portugal,12,5,7,1,0,1,0,0,0,0,0,4,1,3,10,5,5,3,1,0.12,0,0.12,0,0.23,779,1.16,78,65,260,0,0.35,122,271,84,7
André António Rosário Teles,24,860284800,1997/04/06,Liga NOS,2020/2021,Midfielder,CS Marítimo,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Campos Moreira,25,817862400,1995/12/02,Liga NOS,2020/2021,Goalkeeper,CF Os Belenenses,714,360,354,Portugal,8,4,4,0,0,0,0,0,0,0,0,4,1,3,7,5,2,0,0,0,0,0,0,0,0,0.88,102,89,0,0,0,326,329,31,10
André de Castro Pereira,33,575942400,1988/04/02,Liga NOS,2020/2021,Midfielder,Sporting Braga,1440,715,725,Portugal,21,11,10,2,0,2,3,2,1,0,0,8,4,4,13,4,9,1,0,0.31,0.19,0.13,0,0.25,720,0.81,111,69,1440,480,0.06,118,48,-1,11
Andre Filipe Alves Monteiro,33,574473600,1988/03/16,Liga NOS,2020/2021,Forward,Santa Clara,895,314,581,Portugal,27,13,14,1,1,0,1,1,0,1,0,8,6,2,11,6,5,0,0,0.2,0.1,0.1,0.29,0,895,1.11,81,33,0,895,0,131,110,-1,11
André Filipe Bras André,32,620092800,1989/08/26,Liga NOS,2020/2021,Midfielder,Vitória Guimarães,2624,1436,1188,Portugal,32,17,15,6,3,3,3,1,2,3,1,11,5,6,40,25,15,9,0,0.31,0.1,0.21,0.19,0.23,437,1.37,66,82,292,875,0.31,76,117,-1,2
André Filipe Eusébio Paulo,24,850867200,1996/12/18,Liga NOS,2020/2021,Goalkeeper,Sporting CP,24,24,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.75,24,24,0,0,0,-1,-1,-1,22
André Filipe Ferreira Coelho Pereira,26,799632000,1995/05/05,Liga NOS,2020/2021,Forward,Rio Ave FC,364,169,195,Portugal,10,5,5,0,0,0,0,0,0,0,0,5,4,1,6,2,4,1,0,0,0,0,0,0,0,1.48,61,36,364,0,0.25,247,256,-1,10
André Filipe Luz Horta,24,847324800,1996/11/07,Liga NOS,2020/2021,Midfielder,Sporting Braga,555,313,242,Portugal,21,11,10,1,0,1,1,1,0,0,0,8,3,5,8,6,2,2,0,0.32,0.16,0.16,0,0.37,555,1.3,69,26,278,555,0.32,101,65,-1,16
André Filipe Magalhães Ribeiro Ferreira,25,833328000,1996/05/29,Liga NOS,2020/2021,Goalkeeper,Santa Clara,90,90,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,19
André Filipe Rebelo Mesquita,24,876441600,1997/10/10,Liga NOS,2020/2021,Forward,Santa Clara,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Filipe Sousa Dias Pedro Lopes,19,1004659200,2001/11/02,Liga NOS,2020/2021,Defender,CF Os Belenenses,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Fonseca Amaro,19,1029196800,2002/08/13,Liga NOS,2020/2021,Defender,Vitória Guimarães,871,350,521,Portugal,12,5,7,1,1,0,0,0,0,0,0,4,2,2,11,3,8,2,0,0.1,0,0.1,0.26,0,871,1.14,79,73,436,0,0.21,132,251,79,10
André Gomes Magalhaes de Almeida,31,652924800,1990/09/10,Liga NOS,2020/2021,Defender,Benfica,284,180,104,Portugal,4,2,2,0,0,0,1,0,1,0,0,2,1,1,2,1,1,2,0,0.32,0.32,0,0,0,0,0.63,142,71,142,284,0.63,313,14,12,31
André Luis Silva de Aguiar,27,763171200,1994/03/09,Liga NOS,2020/2021,Forward,Moreirense FC,602,307,295,Brazil,14,7,7,1,1,0,0,0,0,0,0,1,1,0,7,4,3,1,0,0.15,0,0.15,0.29,0,602,1.05,86,43,602,0,0.15,104,239,-1,10
André Miguel Lapa Ricardo,21,966988800,2000/08/23,Liga NOS,2020/2021,Forward,Famalicão,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andreas Samaris,32,613699200,1989/06/13,Liga NOS,2020/2021,Midfielder,Benfica,77,58,19,Greece,6,4,2,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1.17,77,13,0,0,0,-1,-1,-1,19
Andrés Mateus Uribe Villa,30,669513600,1991/03/21,Liga NOS,2020/2021,Midfielder,Porto,2556,1191,1365,Colombia,31,14,17,4,0,4,1,1,0,0,1,15,7,8,21,9,12,7,1,0.18,0.04,0.14,0,0.26,639,0.74,122,82,365,2556,0.25,109,183,-1,6
Andrija Luković,26,782956800,1994/10/24,Liga NOS,2020/2021,Midfielder,Famalicão,558,228,330,Serbia,14,5,9,1,0,1,0,0,0,0,0,2,1,1,11,6,5,2,0,0.16,0,0.16,0,0.27,558,1.77,51,40,279,0,0.32,99,263,-1,14
Angel Gomes,21,967680000,2000/08/31,Liga NOS,2020/2021,Midfielder,Boavista FC,2507,1235,1272,England,30,14,16,6,3,3,3,0,3,2,0,9,6,3,38,16,22,10,1,0.32,0.11,0.22,0.22,0.21,418,1.36,66,84,251,836,0.36,72,109,-1,2
Anthony D'Alberto,27,782006400,1994/10/13,Liga NOS,2020/2021,Defender,Moreirense FC,1770,790,980,Belgium,24,11,13,0,0,0,0,0,0,0,0,7,2,5,21,11,10,5,0,0,0,0,0,0,0,1.07,84,74,354,0,0.25,383,380,62,20
Antoine Leautey,25,829440000,1996/04/14,Liga NOS,2020/2021,Midfielder,Gil Vicente,1403,755,648,France,25,13,12,1,0,1,1,1,0,0,0,11,6,5,11,6,5,2,0,0.13,0.06,0.06,0,0.14,1403,0.71,128,56,702,1403,0.13,176,156,-1,8
Antonio Adán,34,547862400,1987/05/13,Liga NOS,2020/2021,Goalkeeper,Sporting CP,2880,1350,1530,Spain,32,15,17,0,0,0,1,0,1,0,0,19,8,11,18,9,9,5,0,0.03,0.03,0,0,0,0,0.56,160,90,576,2880,0.16,213,207,6,24
António Alberto Bastos Pimparel,39,389059200,1982/05/01,Liga NOS,2020/2021,Goalkeeper,Farense,990,450,540,Portugal,11,5,6,0,0,0,0,0,0,0,0,4,1,3,14,4,10,1,0,0,0,0,0,0,0,1.27,71,90,990,0,0.09,236,220,110,30
António Filipe Norinho de Carvalho,36,482284800,1985/04/14,Liga NOS,2020/2021,Goalkeeper,CD Nacional,810,360,450,Portugal,9,4,5,0,0,0,0,0,0,0,0,1,1,0,17,5,12,1,0,0,0,0,0,0,0,1.89,48,90,810,0,0.11,402,402,150,18
Antonio Martínez López,24,867628800,1997/06/30,Liga NOS,2020/2021,Forward,Porto,664,390,274,Spain,19,10,9,7,5,2,0,0,0,0,0,9,6,3,6,5,1,2,0,0.95,0,0.95,1.15,0.66,95,0.81,111,35,332,0,0.27,1,311,-1,3
Antreas Karo,25,842227200,1996/09/09,Liga NOS,2020/2021,Defender,CS Marítimo,566,116,450,Cyprus,9,4,5,0,0,0,0,0,0,0,0,3,2,1,12,2,10,0,0,0,0,0,0,0,0,1.91,47,63,0,0,0,229,217,152,16
Audenirton Soares da Silva,21,958348800,2000/05/15,Liga NOS,2020/2021,Goalkeeper,Rio Ave FC,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aylton Filipe Boa Morte,28,748742400,1993/09/23,Liga NOS,2020/2021,Forward,Portimonense,2571,1231,1340,São Tomé e Príncipe,34,17,17,5,3,2,4,3,1,0,0,11,9,2,34,13,21,3,0,0.32,0.14,0.18,0.22,0.13,514,1.19,76,76,857,643,0.11,92,78,-1,2
Babacar Niasse,24,851040000,1996/12/20,Liga NOS,2020/2021,Goalkeeper,CD Tondela,1452,720,732,Senegal,17,8,9,0,0,0,0,0,0,0,0,4,4,0,24,8,16,3,1,0,0,0,0,0,0,1.49,61,85,363,0,0.25,398,396,131,11
Ben Qadir Abou Ouattara,21,946166400,1999/12/26,Liga NOS,2020/2021,Forward,Vitória Guimarães,2,0,2,Burkina Faso,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,12
Bertrand Yves Baraye,29,709171200,1992/06/22,Liga NOS,2020/2021,Midfielder,Gil Vicente,595,352,243,Senegal,20,10,10,1,0,1,2,1,1,0,0,4,2,2,7,4,3,3,0,0.45,0.3,0.15,0,0.37,595,1.06,85,30,198,298,0.45,102,19,-1,12
Bilel Aouacheria,27,765244800,1994/04/02,Liga NOS,2020/2021,Forward,Farense,968,446,522,France,18,8,10,1,1,0,0,0,0,0,0,2,0,2,11,5,6,2,1,0.09,0,0.09,0.2,0,968,1.02,88,54,323,0,0.28,145,248,-1,11
Boubacar Rafael Neto Hanne,22,919987200,1999/02/26,Liga NOS,2020/2021,Forward,Gil Vicente,107,45,62,Portugal,6,4,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.84,107,18,0,0,0,-1,-1,-1,22
Bozhidar Kraev,24,867024000,1997/06/23,Liga NOS,2020/2021,Midfielder,Famalicão,500,260,240,Bulgaria,14,7,7,1,0,1,0,0,0,0,0,4,3,1,9,3,6,0,0,0.18,0,0.18,0,0.38,500,1.62,56,36,0,0,0,90,266,-1,11
Braian Ezequiel Mansilla,24,861148800,1997/04/16,Liga NOS,2020/2021,Forward,Farense,1094,561,533,Argentina,26,13,13,1,1,0,1,1,0,0,0,4,0,4,14,8,6,5,0,0.16,0.08,0.08,0.16,0,1094,1.15,78,42,219,1094,0.41,153,136,-1,10
Brian Rocha Araújo,21,956966400,2000/04/29,Liga NOS,2020/2021,Goalkeeper,Gil Vicente,90,90,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,16
Bruno André Cavaco Jordão,23,908150400,1998/10/12,Liga NOS,2020/2021,Midfielder,Famalicão,631,331,300,Portugal,9,5,4,1,0,1,1,1,0,0,0,1,0,1,12,8,4,2,0,0.29,0.14,0.14,0,0.3,631,1.71,53,70,316,631,0.29,112,80,-1,9
Bruno Daniel Pereira Castro Moreira,34,557884800,1987/09/06,Liga NOS,2020/2021,Forward,Portimonense,748,436,312,Portugal,24,11,13,0,0,0,0,0,0,0,0,9,7,2,10,6,4,0,0,0,0,0,0,0,0,1.2,75,31,0,0,0,346,342,-1,22
Bruno Duarte da Silva,25,827625600,1996/03/24,Liga NOS,2020/2021,Forward,Vitória Guimarães,997,553,444,Brazil,25,12,13,3,1,2,1,0,1,0,0,9,3,6,12,9,3,3,0,0.36,0.09,0.27,0.16,0.41,332,1.08,83,40,332,997,0.27,59,124,-1,7
Bruno Edgar Silva Almeida,27,763948800,1994/03/18,Liga NOS,2020/2021,Midfielder,CF Os Belenenses,1111,554,557,Brazil,32,16,16,1,1,0,0,0,0,0,0,13,6,7,7,4,3,5,0,0.08,0,0.08,0.16,0,1111,0.57,159,35,222,0,0.41,152,332,-1,9
Bruno Lourenço Pinto de Almeida Paz,23,893289600,1998/04/23,Liga NOS,2020/2021,Midfielder,Sporting CP,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bruno Miguel Ferreira Rodrigues,20,991958400,2001/06/08,Liga NOS,2020/2021,Defender,Sporting Braga,731,287,444,Portugal,10,4,6,0,0,0,0,0,0,0,0,2,1,1,9,4,5,2,0,0,0,0,0,0,0,1.11,81,73,366,0,0.25,217,231,70,18
Bruno Miguel Semedo Varela,26,783907200,1994/11/04,Liga NOS,2020/2021,Goalkeeper,Vitória Guimarães,2790,1350,1440,Portugal,31,15,16,0,0,0,0,0,0,0,0,10,4,6,41,24,17,2,0,0,0,0,0,0,0,1.32,68,90,1395,0,0.06,319,306,117,22
Bruno Viana Willemen Da Silva,26,791942400,1995/02/05,Liga NOS,2020/2021,Defender,Sporting Braga,1112,580,532,Brazil,13,7,6,2,1,1,0,0,0,0,0,6,4,2,12,3,9,2,0,0.16,0,0.16,0.16,0.17,556,0.97,93,86,556,0,0.16,96,291,44,9
Bruno Vinícius Souza Ramos,24,859680000,1997/03/30,Liga NOS,2020/2021,Midfielder,Sporting CP,434,254,180,Brazil,16,9,7,0,0,0,2,1,1,0,0,11,6,5,2,0,2,2,0,0.41,0.41,0,0,0,0,0.41,217,27,217,217,0.41,259,6,-1,21
Bruno Xavier Almeida Costa,24,861408000,1997/04/19,Liga NOS,2020/2021,Midfielder,Paços de Ferreira,2470,1296,1174,Portugal,31,16,15,4,2,2,3,2,1,2,0,8,5,3,30,13,17,8,0,0.26,0.11,0.15,0.14,0.15,618,1.09,82,80,309,823,0.29,105,108,-1,4
Bryan Giovanni Rochez Mejia,26,788918400,1995/01/01,Liga NOS,2020/2021,Forward,CD Nacional,1287,690,597,Honduras,33,16,17,6,3,3,1,1,0,0,1,7,3,4,22,10,12,3,0,0.49,0.07,0.42,0.39,0.45,215,1.54,59,39,429,1287,0.21,29,153,-1,1
Caio Gobbo Secco,30,661824000,1990/12/22,Liga NOS,2020/2021,Goalkeeper,CS Marítimo,180,90,90,Brazil,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,13
Calvin Verdonk,24,862012800,1997/04/26,Liga NOS,2020/2021,Defender,Famalicão,498,211,287,Netherlands,12,5,7,0,0,0,0,0,0,0,0,1,1,0,12,4,8,3,0,0,0,0,0,0,0,2.17,42,42,166,0,0.54,307,307,155,35
Carlos Alberto Carvalho da Silva Junior,26,808444800,1995/08/15,Liga NOS,2020/2021,Forward,Santa Clara,2754,1458,1296,Brazil,32,17,15,14,6,8,3,2,1,3,0,10,8,2,28,15,13,8,0,0.56,0.1,0.46,0.37,0.56,197,0.92,98,86,344,918,0.26,26,112,-1,1
Carlos Alexandre Reis Pinto,23,899856000,1998/07/08,Liga NOS,2020/2021,Defender,Farense,1043,533,510,Portugal,15,7,8,0,0,0,0,0,0,0,0,0,0,0,16,6,10,4,1,0,0,0,0,0,0,1.38,65,70,261,0,0.35,391,386,122,29
Carlos Fernando Valenzuela,24,861667200,1997/04/22,Liga NOS,2020/2021,Forward,Famalicão,915,528,387,Argentina,24,13,11,3,2,1,1,1,0,0,0,6,5,1,19,12,7,3,0,0.39,0.1,0.3,0.34,0.23,305,1.87,48,38,305,915,0.3,47,114,-1,5
Carlos Joel Castro de Sousa,21,953251200,2000/03/17,Liga NOS,2020/2021,Goalkeeper,CD Tondela,90,90,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,13
