full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Allan Saint-Maximin,24,858124800,1997/03/12,Bundesliga,2015/2016,Midfielder,Hannover 96,430,170,260,France,16,8,8,1,0,1,0,0,0,0,0,0,0,0,9,3,6,1,0,0.21,0,0.21,0,0.35,430,1.88,48,27,430,0,0.21,79,246,-1,7
Almog Cohen,32,589071600,1988/08/31,Bundesliga,2015/2016,Midfielder,Ingolstadt,825,454,371,Israel,20,10,10,0,0,0,2,1,1,0,0,4,4,0,14,7,7,2,0,0.22,0.22,0,0,0,0,1.53,59,41,413,413,0.22,248,37,-1,19
Aloy Ihenacho,25,806281200,1995/07/20,Bundesliga,2015/2016,Midfielder,Ingolstadt,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Álvaro Domínguez Soto,31,611190000,1989/05/14,Bundesliga,2015/2016,Defender,Borussia M'gladbach,472,270,202,Spain,6,3,3,0,0,0,0,0,0,0,0,2,2,0,4,2,2,1,0,0,0,0,0,0,0,0.76,118,79,472,0,0.19,260,273,11,16
André Hahn,30,650502000,1990/08/12,Bundesliga,2015/2016,Forward,Borussia M'gladbach,739,379,360,Germany,15,6,9,8,4,4,1,1,0,1,0,2,1,1,9,6,3,1,0,1.1,0.12,0.97,0.95,1,92,1.1,82,49,739,739,0.12,2,123,-1,2
Andre Hoffmann,28,730857600,1993/02/28,Bundesliga,2015/2016,Midfielder,Hannover 96,517,247,270,Germany,8,5,3,0,0,0,0,0,0,0,0,1,1,0,10,5,5,2,0,0,0,0,0,0,0,1.74,52,65,259,0,0.35,257,243,-1,28
André Ramalho Silva,29,698198400,1992/02/16,Bundesliga,2015/2016,Defender,Bayer Leverkusen,1120,540,580,Brazil,19,9,10,0,0,0,0,0,0,0,0,6,3,3,17,9,8,5,0,0,0,0,0,0,0,1.37,66,59,224,0,0.4,361,316,82,18
André Schürrle,30,657849600,1990/11/06,Bundesliga,2015/2016,Midfielder,Wolfsburg,1904,901,1003,Germany,29,15,14,9,4,5,3,3,0,0,0,9,4,5,30,10,20,5,0,0.57,0.14,0.43,0.4,0.45,212,1.42,63,66,381,635,0.24,27,103,-1,1
Andreas Christensen,24,829090800,1996/04/09,Bundesliga,2015/2016,Defender,Borussia M'gladbach,2790,1350,1440,Denmark,31,15,16,3,2,1,1,1,0,0,0,7,6,1,43,13,30,1,0,0.13,0.03,0.1,0.13,0.06,930,1.39,65,90,2790,2790,0.03,142,228,94,11
Andreas Hirzel,27,733017600,1993/03/25,Bundesliga,2015/2016,Goalkeeper,Hamburger SV,50,0,50,Switzerland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3.6,25,50,0,0,0,-1,-1,-1,18
Andrej Kramarić,29,677286000,1991/06/18,Bundesliga,2015/2016,Forward,Hoffenheim,1085,553,532,Croatia,15,8,7,5,1,4,2,2,0,1,1,2,1,1,21,9,12,2,1,0.58,0.17,0.41,0.16,0.68,217,1.74,52,72,543,543,0.17,33,69,-1,3
Änis Ben-Hatira,32,585183600,1988/07/17,Bundesliga,2015/2016,Forward,Eintracht Frankfurt,607,371,236,Tunisia,9,5,4,1,1,0,1,1,0,0,0,2,2,0,6,4,2,2,0,0.3,0.15,0.15,0.24,0,607,0.89,101,67,304,607,0.3,109,87,-1,9
Anthony Modeste,32,576975600,1988/04/13,Bundesliga,2015/2016,Forward,Köln,2875,1445,1430,France,34,17,17,15,8,7,3,2,1,3,1,8,4,4,36,17,19,4,0,0.56,0.09,0.47,0.5,0.44,192,1.13,80,85,719,958,0.13,20,153,-1,1
Anthony Ujah,30,655858800,1990/10/13,Bundesliga,2015/2016,Forward,Werder Bremen,2333,1110,1223,Nigeria,32,15,17,11,4,7,2,1,1,0,1,2,1,1,48,22,26,2,0,0.5,0.08,0.42,0.32,0.52,212,1.85,49,73,1167,1167,0.08,30,158,-1,2
Arianit Ferati,23,873586800,1997/09/06,Bundesliga,2015/2016,Midfielder,Stuttgart,71,0,71,Germany,3,0,3,0,0,0,1,0,1,0,0,0,0,0,4,0,4,0,0,1.27,1.27,0,0,0,0,5.07,18,24,0,71,0,-1,-1,-1,22
Arjen Robben,37,443664000,1984/01/23,Bundesliga,2015/2016,Midfielder,Bayern München,1101,559,542,Netherlands,15,7,8,4,4,0,1,0,1,1,0,9,5,4,6,3,3,1,0,0.41,0.08,0.33,0.64,0,275,0.49,184,73,1101,1101,0.08,44,165,-1,3
Aron Jóhannsson,30,658195200,1990/11/10,Bundesliga,2015/2016,Forward,Werder Bremen,409,183,226,USA,6,3,3,2,1,1,0,0,0,1,0,0,0,0,6,3,3,0,0,0.44,0,0.44,0.49,0.4,205,1.32,68,68,0,0,0,24,348,-1,5
Artem Kravets,31,612831600,1989/06/02,Bundesliga,2015/2016,Forward,Stuttgart,588,238,350,Ukraine,15,6,9,1,1,0,2,1,1,0,0,1,1,0,12,4,8,1,0,0.46,0.31,0.15,0.38,0,588,1.84,49,39,588,294,0.15,112,20,-1,13
Artoms Rudņevs,33,569030400,1988/01/13,Bundesliga,2015/2016,Forward,Hamburger SV,599,373,226,Latvia,11,6,5,2,1,1,1,1,0,0,0,3,1,2,9,5,4,1,0,0.45,0.15,0.3,0.24,0.4,300,1.35,67,54,599,599,0.15,52,95,-1,6
Artur Sobiech,30,645145200,1990/06/11,Bundesliga,2015/2016,Forward,Hannover 96,1632,883,749,Poland,25,13,12,7,4,3,0,0,0,0,0,5,4,1,27,15,12,3,0,0.39,0,0.39,0.41,0.36,233,1.49,60,65,544,0,0.17,34,313,-1,1
Arturo Vidal,33,548636400,1987/05/21,Bundesliga,2015/2016,Midfielder,Bayern München,2048,1039,1009,Chile,30,15,15,4,2,2,5,3,2,0,0,18,9,9,11,6,5,3,0,0.4,0.22,0.18,0.17,0.18,512,0.48,186,68,683,410,0.13,97,36,-1,4
Ashton Philip Shawn Götz,27,742777200,1993/07/15,Bundesliga,2015/2016,Defender,Hamburger SV,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Assani Lukimya-Mulongoti,35,506995200,1986/01/25,Bundesliga,2015/2016,Defender,Werder Bremen,913,540,373,Congo DR,12,6,6,0,0,0,0,0,0,0,0,0,0,0,17,11,6,3,0,0,0,0,0,0,0,1.68,54,76,304,0,0.3,269,308,132,26
Aytac Sulu,35,503107200,1985/12/11,Bundesliga,2015/2016,Defender,Darmstadt 98,2970,1530,1440,Turkey,33,17,16,7,0,7,0,0,0,0,0,8,3,5,46,28,18,6,0,0.21,0,0.21,0,0.44,424,1.39,65,90,495,0,0.18,77,364,93,2
Bård Finne,26,792633600,1995/02/13,Bundesliga,2015/2016,Forward,Köln,0,0,0,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bariş Atik,26,789609600,1995/01/09,Bundesliga,2015/2016,Midfielder,Hoffenheim,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bas Dost,31,612572400,1989/05/30,Bundesliga,2015/2016,Forward,Wolfsburg,1364,734,630,Netherlands,22,12,10,8,7,1,2,1,1,1,0,7,3,4,25,8,17,0,0,0.66,0.13,0.53,0.86,0.14,171,1.65,55,62,0,682,0,13,107,-1,2
Bastian Oczipka,32,600566400,1989/01/12,Bundesliga,2015/2016,Defender,Eintracht Frankfurt,2700,1260,1440,Germany,30,14,16,0,0,0,0,0,0,0,0,6,3,3,44,21,23,7,0,0,0,0,0,0,0,1.47,61,90,386,0,0.23,335,362,107,27
Benedikt Höwedes,33,573091200,1988/02/29,Bundesliga,2015/2016,Defender,Schalke 04,895,534,361,Germany,15,9,6,1,1,0,0,0,0,0,0,4,2,2,11,5,6,4,0,0.1,0,0.1,0.17,0,895,1.11,81,60,224,0,0.4,147,270,35,12
Benjamin Gorka,36,450831600,1984/04/14,Bundesliga,2015/2016,Defender,Darmstadt 98,13,9,4,Germany,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,11
Benjamin Henrichs,24,856656000,1997/02/23,Bundesliga,2015/2016,Defender,Bayer Leverkusen,538,284,254,Germany,9,4,5,0,0,0,1,0,1,0,0,2,1,1,6,4,2,1,0,0.17,0.17,0,0,0,0,1,90,60,538,538,0.17,259,74,23,15
Benjamin Hübner,31,615510000,1989/07/03,Bundesliga,2015/2016,Defender,Ingolstadt,2630,1280,1350,Germany,30,15,15,1,1,0,0,0,0,0,0,9,5,4,32,12,20,7,0,0.03,0,0.03,0.07,0,2630,1.1,82,88,376,0,0.24,218,240,33,11
Benjamin Uphoff,27,744764400,1993/08/07,Bundesliga,2015/2016,Goalkeeper,Stuttgart,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bernd Leno,29,699667200,1992/03/04,Bundesliga,2015/2016,Goalkeeper,Bayer Leverkusen,2970,1440,1530,Germany,33,16,17,0,0,0,0,0,0,0,0,13,7,6,38,15,23,0,0,0,0,0,0,0,0,1.15,78,90,0,0,0,355,331,41,16
Boris Tashchi,27,743641200,1993/07/25,Bundesliga,2015/2016,Forward,Stuttgart,144,60,84,Ukraine,9,4,5,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1.25,72,16,0,0,0,-1,-1,-1,18
Branimir Hrgota,28,726796800,1993/01/12,Bundesliga,2015/2016,Forward,Borussia M'gladbach,72,15,57,Sweden,9,3,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,17
Bruno Henrique Pinto,30,662515200,1990/12/30,Bundesliga,2015/2016,Midfielder,Wolfsburg,249,101,148,Brazil,7,2,5,0,0,0,1,1,0,0,0,1,0,1,6,2,4,1,0,0.36,0.36,0,0,0,0,2.17,42,36,249,249,0.36,-1,-1,-1,26
Caiuby,32,584838000,1988/07/13,Bundesliga,2015/2016,Midfielder,Augsburg,2218,1068,1150,Brazil,26,13,13,4,2,2,5,3,2,0,0,8,2,6,33,20,13,11,0,0.37,0.2,0.16,0.17,0.16,555,1.34,67,85,202,444,0.45,105,49,-1,5
Carlos Antonio Ascues Ávila,28,708908400,1992/06/18,Bundesliga,2015/2016,Defender,Wolfsburg,8,0,8,Peru,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.25,8,8,0,0,0,-1,-1,-1,25
Carlos Armando Gruezo Arboleda,25,798246000,1995/04/18,Bundesliga,2015/2016,Midfielder,Stuttgart,60,0,60,Ecuador,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,30,30,0,0,0,-1,-1,-1,25
Carlos Augusto Zambrano Ochandarte,31,616028400,1989/07/09,Bundesliga,2015/2016,Defender,Eintracht Frankfurt,1793,906,887,Peru,24,12,12,0,0,0,0,0,0,0,0,6,4,2,23,11,12,10,1,0,0,0,0,0,0,1.15,78,75,179,0,0.5,334,361,39,28
Ceyhun Gülselam,33,567388800,1987/12/25,Bundesliga,2015/2016,Midfielder,Hannover 96,828,182,646,Turkey,13,4,9,0,0,0,1,0,1,0,0,2,2,0,17,2,15,8,0,0.11,0.11,0,0,0,0,1.85,49,64,104,828,0.87,261,128,-1,27
Charles Aránguiz,31,608770800,1989/04/16,Bundesliga,2015/2016,Midfielder,Bayer Leverkusen,469,272,197,Chile,7,4,3,2,1,1,1,1,0,0,0,3,2,1,7,3,4,1,0,0.58,0.19,0.38,0.33,0.46,235,1.34,67,67,469,469,0.19,37,55,-1,7
Charlison Benschop,31,619657200,1989/08/20,Bundesliga,2015/2016,Forward,Hannover 96,339,124,215,Netherlands,9,4,5,1,0,1,0,0,0,0,0,1,1,0,9,2,7,0,0,0.27,0,0.27,0,0.42,339,2.39,38,38,0,0,0,56,314,-1,10
Choupo-Moting,31,606614400,1989/03/23,Bundesliga,2015/2016,Forward,Schalke 04,1864,966,898,Cameroon,28,15,13,6,2,4,2,1,1,0,0,7,3,4,24,13,11,1,0,0.39,0.1,0.29,0.19,0.4,311,1.16,78,67,1864,932,0.05,53,148,-1,3
Christian Clemens,29,681260400,1991/08/03,Bundesliga,2015/2016,Midfielder,Mainz 05,1722,816,906,Germany,28,13,15,5,3,2,3,1,2,0,0,7,5,2,24,10,14,1,0,0.42,0.16,0.26,0.33,0.2,344,1.25,72,62,1722,574,0.05,61,78,-1,5
Christian Gentner,35,492822000,1985/08/13,Bundesliga,2015/2016,Midfielder,Stuttgart,2494,1267,1227,Germany,29,15,14,5,1,4,2,0,2,0,0,3,2,1,51,25,26,3,0,0.25,0.07,0.18,0.07,0.29,499,1.84,49,86,831,1247,0.11,93,173,-1,3
Christian Mathenia,28,701996400,1992/03/30,Bundesliga,2015/2016,Goalkeeper,Darmstadt 98,2970,1440,1530,Germany,33,16,17,0,0,0,0,0,0,0,0,8,3,5,47,26,21,3,0,0,0,0,0,0,0,1.42,63,90,990,0,0.09,316,347,100,10
Christian Pulisic,22,906073200,1998/09/17,Bundesliga,2015/2016,Midfielder,Borussia Dortmund,387,148,239,USA,9,4,5,2,1,1,0,0,0,0,0,6,3,3,2,0,2,1,0,0.47,0,0.47,0.61,0.38,194,0.47,194,43,387,0,0.23,19,257,-1,9
Christian Schulz,37,417999600,1983/03/31,Bundesliga,2015/2016,Defender,Hannover 96,2124,1088,1036,Germany,25,13,12,2,0,2,0,0,0,0,0,4,3,1,42,21,21,6,0,0.08,0,0.08,0,0.17,1062,1.78,51,85,354,0,0.25,166,304,140,4
Christian Träsch,33,557449200,1987/08/31,Bundesliga,2015/2016,Defender,Wolfsburg,2069,975,1094,Germany,29,15,14,0,0,0,1,1,0,0,0,9,4,5,32,10,22,2,0,0.04,0.04,0,0,0,0,1.39,65,71,1035,2069,0.09,330,205,92,17
Christofer Heimeroth,39,365468400,1981/07/31,Bundesliga,2015/2016,Goalkeeper,Borussia M'gladbach,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Christoph Janker,36,477187200,1985/02/14,Bundesliga,2015/2016,Defender,Augsburg,365,166,199,Germany,12,6,6,0,0,0,0,0,0,0,0,4,1,3,9,6,3,2,0,0,0,0,0,0,0,2.22,41,30,183,0,0.49,313,307,157,21
Christoph Kramer,30,666921600,1991/02/19,Bundesliga,2015/2016,Midfielder,Bayer Leverkusen,2400,1138,1262,Germany,28,13,15,0,0,0,1,0,1,0,0,12,6,6,27,10,17,3,0,0.04,0.04,0,0,0,0,1.01,89,86,800,2400,0.11,360,208,-1,21
Christoph Moritz,31,633398400,1990/01/27,Bundesliga,2015/2016,Midfielder,Mainz 05,245,179,66,Germany,8,4,4,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,1.47,61,31,0,0,0,-1,-1,-1,17
Claudio Miguel Pizarro Bossio,42,276217200,1978/10/02,Bundesliga,2015/2016,Forward,Werder Bremen,1739,954,785,Peru,28,14,14,14,7,7,3,2,1,5,1,2,1,1,35,18,17,3,0,0.88,0.16,0.72,0.66,0.8,124,1.81,50,62,580,580,0.16,6,80,-1,1
Cleber Janderson Pereira Reis,30,660355200,1990/12/05,Bundesliga,2015/2016,Defender,Hamburger SV,1466,612,854,Brazil,23,10,13,1,0,1,0,0,0,0,0,6,1,5,26,13,13,2,0,0.06,0,0.06,0,0.11,1466,1.6,56,64,733,0,0.12,185,237,123,10
Clemens Fritz,40,344995200,1980/12/07,Bundesliga,2015/2016,Midfielder,Werder Bremen,2528,1275,1253,Germany,29,15,14,1,0,1,2,0,2,0,0,2,1,1,49,23,26,13,0,0.11,0.07,0.04,0,0.07,2528,1.74,52,87,194,1264,0.46,210,186,-1,12
Daniel Baier,36,453682800,1984/05/17,Bundesliga,2015/2016,Midfielder,Augsburg,2334,1140,1194,Germany,28,14,14,1,0,1,2,0,2,0,0,9,4,5,37,18,19,7,0,0.12,0.08,0.04,0,0.08,2334,1.43,63,83,333,1167,0.27,213,160,-1,12
Daniel Brosinski,32,585097200,1988/07/16,Bundesliga,2015/2016,Defender,Mainz 05,2242,1029,1213,Germany,30,15,15,1,0,1,3,3,0,0,0,7,6,1,32,13,19,3,0,0.16,0.12,0.04,0,0.07,2242,1.28,70,75,747,747,0.12,208,115,66,11
Daniel Caligiuri,33,569203200,1988/01/15,Bundesliga,2015/2016,Midfielder,Wolfsburg,1824,906,918,Germany,29,14,15,2,0,2,5,4,1,0,0,9,4,5,29,7,22,4,0,0.35,0.25,0.1,0,0.2,912,1.43,63,63,456,365,0.2,145,25,-1,9
Daniel Didavi,31,635558400,1990/02/21,Bundesliga,2015/2016,Midfielder,Stuttgart,2432,1155,1277,Germany,31,15,16,13,6,7,3,0,3,2,0,2,2,0,59,25,34,10,1,0.59,0.11,0.48,0.47,0.49,187,2.18,41,78,243,811,0.37,18,130,-1,1
Daniel Ginczek,29,671497200,1991/04/12,Bundesliga,2015/2016,Forward,Stuttgart,630,360,270,Germany,7,4,3,3,1,2,1,0,1,1,0,0,0,0,15,9,6,1,0,0.57,0.14,0.43,0.25,0.67,210,2.14,42,90,630,630,0.14,29,99,-1,6
Daniel Mesenhöler,25,806540400,1995/07/23,Bundesliga,2015/2016,Goalkeeper,Köln,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Daniel Opare,30,656204400,1990/10/17,Bundesliga,2015/2016,Defender,Augsburg,360,180,180,Ghana,4,2,2,0,0,0,0,0,0,0,0,2,1,1,4,3,1,2,0,0,0,0,0,0,0,1,90,90,180,0,0.5,231,265,26,18
Daniel Schwaab,32,588294000,1988/08/22,Bundesliga,2015/2016,Defender,Stuttgart,2385,1154,1231,Germany,29,14,15,0,0,0,1,1,0,0,0,4,3,1,58,24,34,3,0,0.04,0.04,0,0,0,0,2.19,41,82,795,2385,0.11,265,222,155,21
Daniel Zeaiter,25,796518000,1995/03/29,Bundesliga,2015/2016,Goalkeeper,Mainz 05,0,0,0,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Danilo Teodoro Soares,29,688694400,1991/10/29,Bundesliga,2015/2016,Defender,Ingolstadt,90,90,0,Brazil,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,14
Danny Latza,31,628992000,1989/12/07,Bundesliga,2015/2016,Midfielder,Mainz 05,1861,905,956,Germany,27,13,14,0,0,0,2,1,1,0,0,8,6,2,25,9,16,8,0,0.1,0.1,0,0,0,0,1.21,74,69,233,931,0.39,282,145,-1,16
Danny Vieira da Costa,27,742518000,1993/07/12,Bundesliga,2015/2016,Defender,Ingolstadt,1522,882,640,Germany,20,10,10,0,0,0,4,4,0,0,0,5,4,1,23,9,14,4,0,0.24,0.24,0,0,0,0,1.36,66,76,381,381,0.24,251,30,78,13
Dante,37,435279600,1983/10/17,Bundesliga,2015/2016,Defender,Wolfsburg,2082,1097,985,Brazil,24,13,11,1,0,1,0,0,0,0,0,8,3,5,27,13,14,8,2,0.04,0,0.04,0,0.09,2082,1.17,77,87,260,0,0.35,212,346,47,11
