full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Alejandro Remiro Gargallo,26,796003200,1995/03/24,La Liga,2015/2016,Goalkeeper,Athletic Club Bilbao,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandar Pantić,28,702946800,1992/04/10,La Liga,2015/2016,Defender,SD Eibar,1677,791,886,Serbia,20,10,10,0,0,0,0,0,0,0,0,3,1,2,30,13,17,6,0,0,0,0,0,0,0,1.61,56,84,280,0,0.32,259,428,152,21
Alen Halilović,24,835052400,1996/06/17,La Liga,2015/2016,Midfielder,Sporting Gijón,2347,1133,1214,Croatia,36,17,19,3,2,1,5,3,2,0,0,6,3,3,50,21,29,6,0,0.31,0.19,0.12,0.16,0.07,782,1.92,47,65,391,469,0.23,135,71,-1,4
Alexis,35,491958000,1985/08/03,La Liga,2015/2016,Defender,Getafe CF,1350,630,720,Spain,15,7,8,1,0,1,0,0,0,0,0,5,4,1,24,5,19,7,0,0.07,0,0.07,0,0.13,1350,1.6,56,90,193,0,0.47,195,274,149,10
Alfonso,24,829004400,1996/04/08,La Liga,2015/2016,Midfielder,Villarreal,107,0,107,Spain,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.84,107,54,0,0,0,-1,-1,-1,17
Alfred John Momar N'Diaye,31,636681600,1990/03/06,La Liga,2015/2016,Midfielder,Real Betis,3010,1489,1521,Senegal,34,17,17,2,1,1,0,0,0,0,0,11,6,5,45,19,26,6,0,0.06,0,0.06,0.06,0.06,1505,1.35,67,89,502,0,0.18,208,363,-1,3
Alhassane Bangoura,28,701910000,1992/03/29,La Liga,2015/2016,Forward,Rayo Vallecano,801,424,377,Guinea,16,9,7,0,0,0,1,0,1,0,0,2,2,0,24,4,20,2,0,0.11,0.11,0,0,0,0,2.7,33,50,401,801,0.22,341,141,-1,26
Alphonse Areola,28,730771200,1993/02/27,La Liga,2015/2016,Goalkeeper,Villarreal,2880,1350,1530,France,32,15,17,0,0,0,0,0,0,0,0,15,8,7,23,6,17,1,0,0,0,0,0,0,0,0.72,125,90,2880,0,0.03,403,372,19,22
Álvaro,31,631756800,1990/01/08,La Liga,2015/2016,Defender,RCD Espanyol,3227,1697,1530,Spain,36,19,17,0,0,0,1,0,1,0,0,7,7,0,62,25,37,10,0,0.03,0.03,0,0,0,0,1.73,52,90,323,3227,0.28,383,258,167,22
Álvaro Arbeloa Coca,38,411609600,1983/01/17,La Liga,2015/2016,Defender,Real Madrid,258,120,138,Spain,6,4,2,0,0,0,0,0,0,0,0,1,1,0,3,1,2,1,0,0,0,0,0,0,0,1.05,86,43,258,0,0.35,-1,-1,-1,16
Álvaro Cejudo Carmona,37,444182400,1984/01/29,La Liga,2015/2016,Midfielder,Real Betis,1876,738,1138,Spain,30,13,17,1,1,0,2,1,1,0,0,11,5,6,29,11,18,10,0,0.14,0.1,0.05,0.12,0,1876,1.39,65,63,188,938,0.48,215,147,-1,11
Álvaro Daniel Pereira Barragán,35,501984000,1985/11/28,La Liga,2015/2016,Defender,Getafe CF,412,99,313,Uruguay,6,2,4,0,0,0,0,0,0,0,0,0,0,0,13,1,12,4,1,0,0,0,0,0,0,2.84,32,69,103,0,0.87,251,325,200,17
Álvaro García Vázquez,29,672706800,1991/04/26,La Liga,2015/2016,Forward,Getafe CF,1991,1184,807,Spain,34,17,17,5,4,1,4,3,1,1,0,7,5,2,34,13,21,6,0,0.41,0.18,0.23,0.3,0.11,398,1.54,59,59,332,498,0.27,78,78,-1,3
Álvaro Medrán,27,763689600,1994/03/15,La Liga,2015/2016,Midfielder,Getafe CF,1486,610,876,Spain,20,7,13,2,1,1,1,0,1,0,0,4,2,2,26,7,19,7,0,0.18,0.06,0.12,0.15,0.1,743,1.57,57,74,212,1486,0.42,127,204,-1,9
Álvaro Negredo Sánchez,35,493340400,1985/08/19,La Liga,2015/2016,Forward,Valencia CF,1148,570,578,Spain,25,14,11,5,4,1,2,0,2,0,0,4,2,2,15,8,7,0,0,0.55,0.16,0.39,0.63,0.16,230,1.18,77,46,0,574,0,40,98,-1,3
Álvaro Odriozola,25,818899200,1995/12/14,La Liga,2015/2016,Defender,Real Sociedad,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Álvaro Tejero Sacristán,24,837817200,1996/07/19,La Liga,2015/2016,Defender,Real Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Álvaro Traver Navarrete,27,733618800,1993/03/31,La Liga,2015/2016,Forward,Levante UD,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Álvaro Vadillo Cifuentes,26,779324400,1994/09/11,La Liga,2015/2016,Midfielder,Real Betis,85,73,12,Spain,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2.12,43,28,0,0,0,-1,-1,-1,13
Amath Ndiaye,24,837471600,1996/07/15,La Liga,2015/2016,Forward,Atlético Madrid,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anaitz Arbilla,33,548031600,1987/05/14,La Liga,2015/2016,Defender,RCD Espanyol,630,360,270,Spain,7,4,3,0,0,0,0,0,0,0,0,2,2,0,13,7,6,3,0,0,0,0,0,0,0,1.86,48,90,210,0,0.43,378,338,175,16
Ander Bardaji Maiza Lasgar,25,799455600,1995/05/02,La Liga,2015/2016,Goalkeeper,Real Sociedad,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ander Capa,29,697507200,1992/02/08,La Liga,2015/2016,Defender,SD Eibar,3120,1710,1410,Spain,36,19,17,2,1,1,5,3,2,0,0,7,4,3,51,21,30,12,0,0.2,0.14,0.06,0.05,0.06,1560,1.47,61,87,260,624,0.35,207,116,126,8
Ander Gayoso Reina,27,743122800,1993/07/19,La Liga,2015/2016,Midfielder,SD Eibar,5,0,5,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,27
Ander Iturraspe Derteano,32,605318400,1989/03/08,La Liga,2015/2016,Midfielder,Athletic Club Bilbao,699,241,458,Spain,16,7,9,0,0,0,1,0,1,0,0,7,3,4,11,2,9,1,0,0.13,0.13,0,0,0,0,1.42,64,44,699,699,0.13,313,124,-1,16
André Filipe Tavares Gomes,27,743986800,1993/07/29,La Liga,2015/2016,Midfielder,Valencia CF,2379,1247,1132,Portugal,30,15,15,3,1,2,3,2,1,0,0,5,4,1,34,19,15,10,0,0.23,0.11,0.11,0.07,0.16,793,1.29,70,79,238,793,0.38,141,146,-1,6
Andrés Fernández,34,535161600,1986/12/17,La Liga,2015/2016,Goalkeeper,Granada CF,3330,1620,1710,Spain,37,18,19,0,0,0,0,0,0,0,0,4,3,1,61,27,34,7,1,0,0,0,0,0,0,1.65,55,90,416,0,0.22,410,435,156,24
Andrés Iniesta,36,453078000,1984/05/10,La Liga,2015/2016,Midfielder,FC Barcelona,2247,1048,1199,Spain,28,13,15,1,0,1,2,1,1,0,0,15,7,8,17,8,9,2,0,0.12,0.08,0.04,0,0.08,2247,0.68,132,80,1124,1124,0.08,220,186,-1,11
Andrés Pascual Santoja,24,848275200,1996/11/18,La Liga,2015/2016,Midfielder,Valencia CF,51,51,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,-1,-1,-1,29
Andrés Tomás Prieto Albert,27,750812400,1993/10/16,La Liga,2015/2016,Goalkeeper,RCD Espanyol,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andreu Fontàs,31,627004800,1989/11/14,La Liga,2015/2016,Defender,Celta de Vigo,540,270,270,Spain,7,3,4,1,1,0,0,0,0,0,0,1,1,0,12,8,4,1,0,0.17,0,0.17,0.33,0,540,2,45,77,540,0,0.17,103,398,185,9
Ángel Correa,26,794707200,1995/03/09,La Liga,2015/2016,Forward,Atlético Madrid,948,625,323,Argentina,26,16,10,5,3,2,4,3,1,0,0,16,11,5,5,3,2,7,0,0.85,0.38,0.47,0.43,0.56,190,0.47,190,36,135,237,0.66,25,12,-1,4
Ángel De La Calzada Ramos,26,778460400,1994/09/01,La Liga,2015/2016,Goalkeeper,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ángel Domingo López Ruano,40,353030400,1981/03/10,La Liga,2015/2016,Defender,UD Las Palmas,30,17,13,Spain,3,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,17
Ángel Lafita Castillo,36,460681200,1984/08/06,La Liga,2015/2016,Midfielder,Getafe CF,1019,502,517,Spain,14,8,6,3,2,1,2,1,1,0,0,5,4,1,14,1,13,5,0,0.44,0.18,0.26,0.36,0.17,340,1.24,73,73,204,510,0.44,64,82,-1,4
Ángel Montoro Sánchez,32,583196400,1988/06/24,La Liga,2015/2016,Midfielder,UD Las Palmas,433,171,262,Spain,9,5,4,0,0,0,0,0,0,0,0,3,1,2,6,3,3,2,0,0,0,0,0,0,0,1.25,72,48,217,0,0.42,273,305,-1,15
Ángel Trujillo Canorea,33,558054000,1987/09/07,La Liga,2015/2016,Defender,Levante UD,668,270,398,Spain,8,3,5,0,0,0,0,0,0,0,0,1,0,1,12,5,7,0,0,0,0,0,0,0,0,1.62,56,84,0,0,0,440,385,153,20
Antoine Griezmann,30,669513600,1991/03/21,La Liga,2015/2016,Forward,Atlético Madrid,3057,1489,1568,France,38,19,19,22,12,10,5,1,4,1,1,24,13,11,14,7,7,5,0,0.79,0.15,0.65,0.73,0.57,139,0.41,218,80,611,611,0.15,10,109,-1,1
Antolín Alcáraz Viveros,38,396831600,1982/07/29,La Liga,2015/2016,Defender,UD Las Palmas,540,270,270,Paraguay,6,3,3,1,1,0,0,0,0,0,0,2,2,0,7,1,6,2,0,0.17,0,0.17,0.33,0,540,1.17,77,90,270,0,0.33,100,410,72,8
Antonio Adán,33,547858800,1987/05/12,La Liga,2015/2016,Goalkeeper,Real Betis,3213,1503,1710,Spain,36,17,19,0,0,0,0,0,0,0,0,12,6,6,48,21,27,6,0,0,0,0,0,0,0,1.34,67,89,536,0,0.17,396,359,103,19
António Alberto Bastos Pimparel,38,389055600,1982/04/30,La Liga,2015/2016,Goalkeeper,Sevilla FC,360,180,180,Portugal,4,2,2,0,0,0,0,0,0,0,0,1,0,1,8,7,1,1,0,0,0,0,0,0,0,2,45,90,360,0,0.25,362,327,186,23
Antonio Amaya Carazo,37,423183600,1983/05/30,La Liga,2015/2016,Defender,Rayo Vallecano,1030,561,469,Spain,17,9,8,1,0,1,0,0,0,0,0,2,1,1,28,14,14,6,1,0.09,0,0.09,0,0.19,1030,2.45,37,61,172,0,0.52,159,441,196,13
Antonio Barragán,33,550450800,1987/06/11,La Liga,2015/2016,Defender,Valencia CF,1660,687,973,Spain,24,10,14,0,0,0,0,0,0,0,0,3,2,1,24,9,15,7,1,0,0,0,0,0,0,1.3,69,69,237,0,0.38,352,403,97,23
Antonio Jesús Cotán Pérez,25,811465200,1995/09/18,La Liga,2015/2016,Midfielder,Sevilla FC,90,0,90,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,20
Antonio José Raillo Arenas,29,686876400,1991/10/07,La Liga,2015/2016,Defender,RCD Espanyol,360,90,270,Spain,4,1,3,0,0,0,0,0,0,0,0,1,1,0,5,0,5,1,0,0,0,0,0,0,0,1.25,72,90,360,0,0.25,382,334,87,20
Antonio Manuel Luna Rodríguez,30,669168000,1991/03/17,La Liga,2015/2016,Defender,SD Eibar,1003,442,561,Spain,15,7,8,0,0,0,1,0,1,0,0,4,2,2,15,4,11,2,0,0.09,0.09,0,0,0,0,1.35,67,67,502,1003,0.18,318,173,104,24
Antonio Rodríguez Martínez,41,314236800,1979/12/17,La Liga,2015/2016,Goalkeeper,Rayo Vallecano,808,439,369,Spain,10,5,5,0,0,0,0,0,0,0,0,3,2,1,13,4,9,1,1,0,0,0,0,0,0,1.45,62,81,404,0,0.22,338,450,121,19
Antonio Rukavina,37,443923200,1984/01/26,La Liga,2015/2016,Defender,Villarreal,1346,405,941,Serbia,18,6,12,0,0,0,0,0,0,0,0,9,3,6,14,4,10,5,0,0,0,0,0,0,0,0.94,96,75,269,0,0.33,409,434,42,18
Antonio Sanabria,25,825897600,1996/03/04,La Liga,2015/2016,Forward,Sporting Gijón,2265,1230,1035,Paraguay,29,14,15,11,8,3,1,1,0,1,0,6,3,3,34,17,17,4,0,0.48,0.04,0.44,0.59,0.26,206,1.35,67,78,566,2265,0.16,32,242,-1,1
Aras Özbiliz,31,636940800,1990/03/09,La Liga,2015/2016,Midfielder,Rayo Vallecano,99,46,53,Armenia,3,1,2,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0.91,0.91,0,0,0,0,1.82,50,33,99,99,0.91,-1,-1,-1,29
Arda Turan,34,538963200,1987/01/30,La Liga,2015/2016,Midfielder,FC Barcelona,814,353,461,Turkey,18,9,9,2,1,1,3,3,0,0,0,8,5,3,6,2,4,5,0,0.55,0.33,0.22,0.25,0.2,407,0.66,136,45,163,271,0.55,82,19,-1,6
Aritz Aduriz,40,350697600,1981/02/11,La Liga,2015/2016,Forward,Athletic Club Bilbao,2776,1487,1289,Spain,34,18,16,20,14,6,6,3,3,3,2,12,5,7,35,16,19,9,0,0.84,0.19,0.65,0.85,0.42,139,1.13,79,82,308,463,0.29,9,70,-1,1
Aritz Elustondo,26,764809200,1994/03/27,La Liga,2015/2016,Defender,Real Sociedad,2600,1363,1237,Spain,31,16,15,1,0,1,0,0,0,0,0,10,6,4,33,12,21,8,0,0.03,0,0.03,0,0.07,2600,1.14,79,84,325,0,0.28,244,409,63,8
Arthur Etienne Boka,37,418086000,1983/04/01,La Liga,2015/2016,Defender,Málaga CF,1049,629,420,Côte d'Ivoire,14,7,7,0,0,0,0,0,0,0,0,6,5,1,9,2,7,5,1,0,0,0,0,0,0,0.77,117,75,210,0,0.43,439,383,22,22
Asier Etxaburu Diz,26,765673200,1994/04/06,La Liga,2015/2016,Midfielder,SD Eibar,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Asier Illarramendi Andonegi,31,636854400,1990/03/08,La Liga,2015/2016,Midfielder,Real Sociedad,2847,1362,1485,Spain,33,16,17,1,0,1,1,0,1,0,0,11,5,6,38,14,24,15,0,0.06,0.03,0.03,0,0.06,2847,1.2,75,86,190,2847,0.47,240,261,-1,10
Asier Riesgo Unamuno,37,434242800,1983/10/05,La Liga,2015/2016,Goalkeeper,SD Eibar,3060,1530,1530,Spain,34,17,17,0,0,0,0,0,0,0,0,7,4,3,50,19,31,1,0,0,0,0,0,0,0,1.47,61,90,3060,0,0.03,296,420,125,19
Augusto Matías Fernández,34,513471600,1986/04/09,La Liga,2015/2016,Midfielder,Atlético Madrid,2195,1071,1124,Argentina,28,14,14,1,1,0,1,0,1,0,0,12,7,5,23,13,10,11,0,0.08,0.04,0.04,0.08,0,2195,0.94,95,78,200,2195,0.45,225,239,-1,16
Aymen Abdennour,31,618361200,1989/08/05,La Liga,2015/2016,Defender,Valencia CF,1853,817,1036,Tunisia,22,10,12,0,0,0,0,0,0,0,0,3,2,1,24,10,14,4,0,0,0,0,0,0,0,1.17,77,84,463,0,0.19,279,290,73,17
Aymeric Laporte,26,769993200,1994/05/26,La Liga,2015/2016,Defender,Athletic Club Bilbao,2213,890,1323,France,26,10,16,3,2,1,1,0,1,0,0,9,3,6,34,8,26,10,2,0.16,0.04,0.12,0.2,0.07,738,1.38,65,85,201,2213,0.45,129,245,111,5
Aythami Artiles,34,512780400,1986/04/01,La Liga,2015/2016,Defender,UD Las Palmas,2643,1238,1405,Spain,31,14,17,0,0,0,1,0,1,0,0,8,6,2,37,12,25,13,2,0.03,0.03,0,0,0,0,1.26,71,85,203,2643,0.44,319,260,91,26
Balázs Megyeri,30,638838000,1990/03/30,La Liga,2015/2016,Goalkeeper,Getafe CF,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bebé,30,647737200,1990/07/11,La Liga,2015/2016,Forward,Rayo Vallecano,2245,1145,1100,Portugal,34,18,16,3,1,2,6,5,1,0,0,6,5,1,41,17,24,3,0,0.36,0.24,0.12,0.08,0.16,748,1.64,55,66,748,374,0.12,126,35,-1,7
Beñat,34,540691200,1987/02/19,La Liga,2015/2016,Midfielder,Athletic Club Bilbao,2900,1429,1471,Spain,36,17,19,1,0,1,5,4,1,0,0,13,5,8,35,14,21,8,0,0.19,0.16,0.03,0,0.06,2900,1.09,83,81,363,580,0.25,231,97,-1,11
Benoît Trémoulinas,35,504576000,1985/12/28,La Liga,2015/2016,Defender,Sevilla FC,2159,1169,990,France,24,13,11,0,0,0,3,2,1,0,0,8,5,3,29,13,16,3,0,0.13,0.13,0,0,0,0,1.21,74,90,720,720,0.13,363,120,80,28
Bernard Mensah,26,782348400,1994/10/16,La Liga,2015/2016,Midfielder,Getafe CF,53,22,31,Ghana,8,5,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,15
Bernardo Espinosa,31,616114800,1989/07/10,La Liga,2015/2016,Defender,Sporting Gijón,1338,630,708,Colombia,16,7,9,1,1,0,0,0,0,0,0,3,2,1,20,9,11,7,1,0.07,0,0.07,0.14,0,1338,1.35,67,84,191,0,0.47,186,402,105,12
Bojan Jokić,34,516668400,1986/05/16,La Liga,2015/2016,Defender,Villarreal,126,0,126,Slovenia,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,63,63,0,1.43,-1,-1,-1,20
Borja Bastón,28,714697200,1992/08/24,La Liga,2015/2016,Forward,SD Eibar,2580,1403,1177,Spain,36,18,18,18,8,10,3,1,2,3,0,7,4,3,43,15,28,3,0,0.73,0.1,0.63,0.51,0.76,143,1.5,60,72,860,860,0.1,12,159,-1,1
