full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aleksandr Kozlov,28,732499200,1993/03/19,Russian Premier League,2015/2016,Midfielder,Spartak Moskva,7,0,7,Russia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.86,7,7,0,0,0,-1,-1,-1,13
Aleksandr Krivoruchko,36,464742000,1984/09/22,Russian Premier League,2015/2016,Goalkeeper,Anzhi Makhachkala,44,0,44,Russia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,-1,-1,-1,19
Aleksandr Kuznetsov,24,858902400,1997/03/21,Russian Premier League,2015/2016,Defender,Rubin Kazan,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Martynovich,33,556930800,1987/08/25,Russian Premier League,2015/2016,Defender,Ural,2138,1080,1058,Belarus,24,12,12,0,0,0,1,0,1,0,0,5,2,3,27,16,11,2,0,0.04,0.04,0,0,0,0,1.14,79,89,1069,2138,0.08,224,170,68,25
Aleksandr Maximenko,23,890265600,1998/03/19,Russian Premier League,2015/2016,Goalkeeper,Spartak Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Novikov,36,466383600,1984/10/11,Russian Premier League,2015/2016,Midfielder,Ural,492,180,312,Russia,7,2,5,0,0,0,0,0,0,0,0,1,0,1,12,3,9,1,0,0,0,0,0,0,0,2.2,41,70,492,0,0.18,184,206,-1,12
Aleksandr Pantsyrev,27,755308800,1993/12/08,Russian Premier League,2015/2016,Midfielder,Amkar Perm,44,0,44,Russia,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.05,44,22,0,0,0,-1,-1,-1,10
Aleksandr Putsko,28,730512000,1993/02/24,Russian Premier League,2015/2016,Defender,Spartak Moskva,180,90,90,Russia,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,11
Aleksandr Salugin,32,593564400,1988/10/22,Russian Premier League,2015/2016,Forward,Amkar Perm,870,439,431,Russia,20,12,8,3,1,2,2,2,0,0,0,5,4,1,11,6,5,3,0,0.52,0.21,0.31,0.21,0.42,290,1.14,79,44,290,435,0.31,42,33,-1,4
Aleksandr Sapeta,31,614991600,1989/06/27,Russian Premier League,2015/2016,Midfielder,Ural,2398,1219,1179,Russia,29,14,15,7,5,2,5,4,1,0,0,5,2,3,35,19,16,4,1,0.45,0.19,0.26,0.37,0.15,343,1.31,69,83,480,480,0.19,51,42,-1,2
Aleksandr Selikhov,26,765673200,1994/04/06,Russian Premier League,2015/2016,Goalkeeper,Amkar Perm,2070,900,1170,Russia,23,10,13,0,0,0,0,0,0,0,0,7,4,3,23,7,16,3,0,0,0,0,0,0,0,1,90,90,690,0,0.13,298,302,49,15
Aleksandr Shcherbakov,22,898815600,1998/06/25,Russian Premier League,2015/2016,Midfielder,Ural,105,7,98,Russia,4,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.86,105,26,0,0,0,-1,-1,-1,15
Aleksandr Sheshukov,37,419209200,1983/04/14,Russian Premier League,2015/2016,Defender,Lokomotiv Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Shubin,24,851644800,1996/12/27,Russian Premier League,2015/2016,Goalkeeper,Ural,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Stepanov,24,833929200,1996/06/04,Russian Premier League,2015/2016,Defender,Dinamo Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Sukhov,35,505094400,1986/01/03,Russian Premier League,2015/2016,Defender,Ufa,1465,810,655,Russia,17,9,8,0,0,0,1,1,0,0,0,2,1,1,24,13,11,1,0,0.06,0.06,0,0,0,0,1.47,61,86,1465,1465,0.06,268,140,106,25
Aleksandr Tashaev,26,772326000,1994/06/22,Russian Premier League,2015/2016,Midfielder,Dinamo Moskva,1939,1038,901,Russia,25,13,12,1,0,1,2,1,1,0,0,6,4,2,27,15,12,1,0,0.14,0.09,0.05,0,0.1,1939,1.25,72,78,1939,970,0.05,160,106,-1,8
Aleksandr Troshechkin,24,830214000,1996/04/22,Russian Premier League,2015/2016,Midfielder,Rostov,8,8,0,Russia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,16
Aleksandr Vasyutin,26,794275200,1995/03/04,Russian Premier League,2015/2016,Goalkeeper,Zenit,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Zhirov,30,664675200,1991/01/24,Russian Premier League,2015/2016,Defender,Anzhi Makhachkala,2700,1350,1350,Russia,30,15,15,1,0,1,1,0,1,0,0,5,3,2,48,22,26,3,0,0.07,0.03,0.03,0,0.07,2700,1.6,56,90,900,2700,0.1,174,180,123,11
Aleksandr Zotov,30,651711600,1990/08/26,Russian Premier League,2015/2016,Midfielder,Spartak Moskva,1105,491,614,Russia,20,9,11,0,0,0,2,1,1,0,0,7,3,4,20,7,13,2,0,0.16,0.16,0,0,0,0,1.63,55,55,553,553,0.16,264,58,-1,19
Aleksandr Zuev,24,835743600,1996/06/25,Russian Premier League,2015/2016,Midfielder,Spartak Moskva,327,215,112,Russia,14,7,7,0,0,0,1,0,1,0,0,3,2,1,4,2,2,1,0,0.28,0.28,0,0,0,0,1.1,82,23,327,327,0.28,177,18,-1,15
Aleksandrs Cauņa,33,569548800,1988/01/19,Russian Premier League,2015/2016,Midfielder,CSKA Moskva,263,83,180,Latvia,9,2,7,0,0,0,1,1,0,0,0,4,1,3,4,1,3,3,0,0.34,0.34,0,0,0,0,1.37,66,29,88,263,1.03,-1,-1,-1,22
Aleksei Kurzenev,26,789609600,1995/01/09,Russian Premier League,2015/2016,Forward,Amkar Perm,5,0,5,Russia,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,18
Aleksey Evseev,26,764982000,1994/03/29,Russian Premier League,2015/2016,Midfielder,Zenit,44,4,40,Russia,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2.05,44,9,22,0,4.09,-1,-1,-1,19
Aleksey Ionov,32,603763200,1989/02/18,Russian Premier League,2015/2016,Midfielder,Dinamo Moskva,2554,1204,1350,Russia,29,14,15,4,2,2,2,1,1,2,0,6,4,2,39,17,22,2,0,0.21,0.07,0.14,0.15,0.13,639,1.37,65,88,1277,1277,0.07,92,134,-1,1
Aleksey Kontsedalov,30,648774000,1990/07/23,Russian Premier League,2015/2016,Defender,Krylya Sovetov,962,422,540,Russia,13,6,7,0,0,0,0,0,0,0,0,3,2,1,10,5,5,0,0,0,0,0,0,0,0,0.94,96,74,0,0,0,324,334,36,11
Aleksey Kozlov,34,535852800,1986/12/25,Russian Premier League,2015/2016,Defender,Dinamo Moskva,1892,870,1022,Russia,22,10,12,4,3,1,1,1,0,0,0,4,3,1,25,11,14,2,1,0.24,0.05,0.19,0.31,0.09,473,1.19,76,86,631,1892,0.14,64,150,72,2
Aleksey Miranchuk,25,813884400,1995/10/16,Russian Premier League,2015/2016,Midfielder,Lokomotiv Moskva,1724,796,928,Russia,27,13,14,2,2,0,1,1,0,0,0,10,6,4,21,6,15,4,1,0.16,0.05,0.1,0.23,0,862,1.1,82,64,431,1724,0.21,120,157,-1,10
Aleksey Pomerko,30,641689200,1990/05/02,Russian Premier League,2015/2016,Midfielder,Krylya Sovetov,2379,1061,1318,Russia,27,12,15,0,0,0,0,0,0,0,0,10,6,4,27,12,15,6,0,0,0,0,0,0,0,1.02,88,88,397,0,0.23,310,335,-1,9
Aleksey Tataev,22,907801200,1998/10/07,Russian Premier League,2015/2016,Defender,Krasnodar,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Bukharov,36,479433600,1985/03/12,Russian Premier League,2015/2016,Forward,Rostov,1250,579,671,Russia,25,12,13,3,1,2,2,0,2,0,0,13,8,5,9,4,5,5,0,0.36,0.14,0.22,0.16,0.27,417,0.65,139,50,250,625,0.36,60,72,-1,7
Alexander Büttner,32,603158400,1989/02/11,Russian Premier League,2015/2016,Defender,Dinamo Moskva,9,0,9,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,12
Alexander Dantsev,36,466556400,1984/10/13,Russian Premier League,2015/2016,Defender,Ural,1954,1071,883,Russia,23,12,11,0,0,0,0,0,0,0,0,4,2,2,32,14,18,5,0,0,0,0,0,0,0,1.47,61,85,391,0,0.23,210,223,107,19
Alexander Prudnikov,32,604454400,1989/02/26,Russian Premier League,2015/2016,Forward,Amkar Perm,1782,871,911,Russia,29,15,14,2,1,1,0,0,0,0,0,8,5,3,18,9,9,4,1,0.1,0,0.1,0.1,0.1,891,0.91,99,61,446,0,0.2,125,297,-1,5
Alexander Ryazantsev,34,526258800,1986/09/04,Russian Premier League,2015/2016,Midfielder,Ural,860,434,426,Russia,22,13,9,0,0,0,3,2,1,0,0,5,5,0,16,5,11,0,0,0.31,0.31,0,0,0,0,1.67,54,39,0,287,0,242,12,-1,21
Alexander Stavpets,31,615510000,1989/07/03,Russian Premier League,2015/2016,Forward,Ural,498,210,288,Russia,19,10,9,0,0,0,0,0,0,0,0,2,1,1,7,3,4,2,0,0,0,0,0,0,0,1.27,71,26,249,0,0.36,203,220,-1,22
Alexandr Samedov,36,459039600,1984/07/18,Russian Premier League,2015/2016,Midfielder,Lokomotiv Moskva,2520,1260,1260,Russia,28,14,14,9,3,6,6,3,3,1,0,9,6,3,30,11,19,4,0,0.54,0.21,0.32,0.21,0.43,280,1.07,84,90,630,420,0.14,40,40,-1,1
Alexandre Luiz Reame,33,572572800,1988/02/23,Russian Premier League,2015/2016,Defender,Kuban Krasnodar,2269,1015,1254,Brazil,27,12,15,1,1,0,1,1,0,0,0,3,2,1,36,13,23,5,0,0.08,0.04,0.04,0.09,0,2269,1.43,63,84,454,2269,0.2,167,167,100,7
Alexandru Gaţcan,36,449190000,1984/03/26,Russian Premier League,2015/2016,Midfielder,Rostov,2070,1080,990,Moldova,23,12,11,2,0,2,1,1,0,0,0,13,7,6,13,5,8,5,0,0.13,0.04,0.09,0,0.18,1035,0.57,159,90,414,2070,0.22,129,173,-1,8
Alexei Berezutski,38,393375600,1982/06/19,Russian Premier League,2015/2016,Defender,CSKA Moskva,1447,727,720,Russia,21,11,10,1,1,0,0,0,0,0,0,12,6,6,12,7,5,2,0,0.06,0,0.06,0.12,0,1447,0.75,121,69,724,0,0.12,151,280,16,15
Alexei Ivanov,39,368146800,1981/08/31,Russian Premier League,2015/2016,Midfielder,Mordovia Saransk,565,282,283,Russia,13,6,7,0,0,0,1,1,0,0,0,1,0,1,8,3,5,0,0,0.16,0.16,0,0,0,0,1.27,71,43,0,565,0,311,53,-1,24
Alexey Nikitin,29,696470400,1992/01/27,Russian Premier League,2015/2016,Defender,Ufa,1685,920,765,Russia,21,11,10,1,1,0,0,0,0,0,0,3,3,0,25,10,15,2,0,0.05,0,0.05,0.1,0,1685,1.34,67,80,843,0,0.11,161,274,92,11
Ali Gadzhibekov,31,618361200,1989/08/05,Russian Premier League,2015/2016,Defender,Anzhi Makhachkala,1698,888,810,Russia,19,10,9,0,0,0,1,0,1,0,0,2,1,1,30,17,13,5,1,0.05,0.05,0,0,0,0,1.59,57,89,283,1698,0.32,326,147,121,25
Alikhan Shavaev,28,726192000,1993/01/05,Russian Premier League,2015/2016,Midfielder,Amkar Perm,840,353,487,Russia,17,6,11,4,4,0,0,0,0,0,0,6,3,3,14,4,10,2,0,0.43,0,0.43,1.02,0,210,1.5,60,49,420,0,0.21,26,289,-1,1
Alireza Haghighi,32,578530800,1988/05/01,Russian Premier League,2015/2016,Goalkeeper,Rubin Kazan,0,0,0,Iran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alisher Dzhalilov,27,746578800,1993/08/28,Russian Premier League,2015/2016,Midfielder,Rubin Kazan,77,51,26,Russia,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.17,77,19,0,0,0,-1,-1,-1,27
Anatoliy Katrich,26,773708400,1994/07/08,Russian Premier League,2015/2016,Midfielder,Dinamo Moskva,318,311,7,Russia,6,4,2,0,0,0,1,1,0,0,0,2,2,0,4,4,0,0,0,0.28,0.28,0,0,0,0,1.13,80,53,0,318,0,253,17,-1,21
Andreas Granqvist,35,482454000,1985/04/15,Russian Premier League,2015/2016,Defender,Krasnodar,2533,1273,1260,Sweden,29,15,14,1,0,1,0,0,0,0,0,13,8,5,25,8,17,3,0,0.04,0,0.04,0,0.07,2533,0.89,101,87,844,0,0.11,163,304,30,9
Andrei Mironov,24,852336000,1997/01/04,Russian Premier League,2015/2016,Midfielder,Rubin Kazan,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Arshavin,39,359938800,1981/05/28,Russian Premier League,2015/2016,Forward,Kuban Krasnodar,356,208,148,Russia,8,4,4,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,0,0,0,0,0,0,0,1.01,89,45,178,0,0.51,196,288,-1,23
Andrey Batyutin,25,801615600,1995/05/27,Russian Premier League,2015/2016,Midfielder,Krasnodar,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Eshchenko,37,445132800,1984/02/09,Russian Premier League,2015/2016,Defender,Dinamo Moskva,2176,1170,1006,Russia,25,13,12,0,0,0,0,0,0,0,0,2,0,2,38,23,15,6,1,0,0,0,0,0,0,1.57,57,87,311,0,0.29,327,327,118,22
Andrey Gorbanets,35,493686000,1985/08/23,Russian Premier League,2015/2016,Midfielder,Ural,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Ivanov,26,778460400,1994/09/01,Russian Premier League,2015/2016,Defender,Zenit,1,0,1,Russia,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,16
Andrey Lunev,29,689990400,1991/11/13,Russian Premier League,2015/2016,Goalkeeper,Ufa,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Pridyuk,27,762134400,1994/02/25,Russian Premier League,2015/2016,Defender,Amkar Perm,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Semenov,31,606700800,1989/03/24,Russian Premier League,2015/2016,Defender,Akhmat Grozny,2610,1350,1260,Russia,29,15,14,0,0,0,0,0,0,0,0,9,3,6,28,14,14,7,0,0,0,0,0,0,0,0.97,93,90,373,0,0.24,237,242,44,23
Andrey Sinitsyn,32,583023600,1988/06/22,Russian Premier League,2015/2016,Goalkeeper,Krasnodar,360,180,180,Russia,4,2,2,0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,0,1,90,90,0,0,0,304,306,47,19
Andrey Timofeev,25,823737600,1996/02/08,Russian Premier League,2015/2016,Goalkeeper,Ural,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andriy Dikan,43,237855600,1977/07/15,Russian Premier League,2015/2016,Goalkeeper,Krasnodar,1260,540,720,Ukraine,14,6,8,0,0,0,0,0,0,0,0,5,1,4,15,5,10,1,0,0,0,0,0,0,0,1.07,84,90,1260,0,0.07,299,303,56,22
Andriy Pylyavsky,32,597196800,1988/12/04,Russian Premier League,2015/2016,Defender,Rubin Kazan,146,90,56,Ukraine,3,1,2,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,1.85,49,49,0,0,0,-1,-1,-1,17
Anton Bober,38,402015600,1982/09/27,Russian Premier League,2015/2016,Midfielder,Mordovia Saransk,422,168,254,Russia,10,4,6,0,0,0,1,0,1,0,0,1,0,1,14,4,10,0,0,0.21,0.21,0,0,0,0,2.99,30,42,0,422,0,317,34,-1,13
Anton Kilin,30,658540800,1990/11/14,Russian Premier League,2015/2016,Forward,Ufa,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anton Kochenkov,33,544316400,1987/04/01,Russian Premier League,2015/2016,Goalkeeper,Krasnodar,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,17
Anton Mitryushkin,25,823737600,1996/02/08,Russian Premier League,2015/2016,Goalkeeper,Spartak Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anton Shunin,34,538704000,1987/01/27,Russian Premier League,2015/2016,Goalkeeper,Dinamo Moskva,630,270,360,Russia,7,3,4,0,0,0,0,0,0,0,0,1,1,0,10,1,9,0,0,0,0,0,0,0,0,1.43,63,90,0,0,0,250,258,103,26
Anton Sosnin,31,633398400,1990/01/27,Russian Premier League,2015/2016,Midfielder,Dinamo Moskva,1606,863,743,Russia,22,12,10,0,0,0,0,0,0,0,0,2,1,1,30,17,13,5,1,0,0,0,0,0,0,1.68,54,73,321,0,0.28,249,256,-1,29
Anton Terekhov,23,886118400,1998/01/30,Russian Premier League,2015/2016,Forward,Dinamo Moskva,133,123,10,Russia,4,3,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1.35,67,33,0,0,0,-1,-1,-1,17
Anvar Gazimagomedov,32,579308400,1988/05/10,Russian Premier League,2015/2016,Midfielder,Anzhi Makhachkala,228,68,160,Russia,5,2,3,0,0,0,1,0,1,0,0,1,1,0,6,1,5,0,0,0.39,0.39,0,0,0,0,2.37,38,46,0,228,0,-1,-1,-1,27
Apti Akhjadov,27,746146800,1993/08/23,Russian Premier League,2015/2016,Forward,Akhmat Grozny,10,10,0,Russia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,15
Aras Özbiliz,31,636940800,1990/03/09,Russian Premier League,2015/2016,Midfielder,Spartak Moskva,210,74,136,Armenia,7,3,4,0,0,0,1,1,0,0,0,1,0,1,6,2,4,3,0,0.43,0.43,0,0,0,0,2.57,35,30,70,210,1.29,-1,-1,-1,22
Ariclenes da Silva Ferreira,35,503107200,1985/12/11,Russian Premier League,2015/2016,Forward,Krasnodar,1291,617,674,Brazil,21,9,12,5,2,3,3,1,2,0,0,8,2,6,14,7,7,2,0,0.56,0.21,0.35,0.29,0.4,258,0.98,92,61,646,430,0.14,35,37,-1,3
Arsen Khubulov,30,661046400,1990/12/13,Russian Premier League,2015/2016,Midfielder,Kuban Krasnodar,1540,789,751,Russia,26,13,13,2,1,1,4,4,0,0,0,4,3,1,26,11,15,6,0,0.35,0.23,0.12,0.11,0.12,770,1.52,59,59,257,385,0.35,110,31,-1,4
Arseniy Logashov,29,682642800,1991/08/19,Russian Premier League,2015/2016,Defender,Lokomotiv Moskva,441,134,307,Russia,8,2,6,0,0,0,0,0,0,0,0,4,2,2,7,0,7,3,0,0,0,0,0,0,0,1.43,63,55,147,0,0.61,323,324,101,19
