full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Albano Bizzarri,43,247881600,1977/11/09,Serie A,2014/2015,Goalkeeper,Chievo,2520,1350,1170,Argentina,28,15,13,0,0,0,0,0,0,0,0,13,7,6,21,10,11,1,0,0,0,0,0,0,0,0.75,120,90,2520,0,0.04,298,357,22,15
Alberto Aquilani,36,458002800,1984/07/06,Serie A,2014/2015,Midfielder,Fiorentina,1609,875,734,Italy,25,13,12,0,0,0,0,0,0,0,0,10,7,3,13,3,10,5,0,0,0,0,0,0,0,0.73,124,64,322,0,0.28,265,376,-1,27
Alberto Facundo Costa,36,474076800,1985/01/09,Serie A,2014/2015,Midfielder,Genoa,227,144,83,Argentina,6,3,3,2,2,0,1,0,1,0,0,0,0,0,3,2,1,4,0,1.19,0.4,0.79,1.25,0,114,1.19,76,38,57,227,1.59,-1,-1,-1,6
Alberto Frison,33,569808000,1988/01/22,Serie A,2014/2015,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alberto Gilardino,38,394671600,1982/07/04,Serie A,2014/2015,Forward,Fiorentina,796,552,244,Italy,14,7,7,4,3,1,2,1,1,0,0,2,2,0,11,5,6,0,0,0.68,0.23,0.45,0.49,0.37,199,1.24,72,57,0,398,0,30,50,-1,5
Alberto Grassi,26,794534400,1995/03/07,Serie A,2014/2015,Midfielder,Atalanta,201,111,90,Italy,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1.79,50,67,0,0,0,-1,-1,-1,22
Alberto Iglio,24,829954800,1996/04/19,Serie A,2014/2015,Goalkeeper,Cesena,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alberto Paloschi,31,631411200,1990/01/04,Serie A,2014/2015,Forward,Chievo,2633,1229,1404,Italy,37,19,18,9,3,6,3,3,0,0,1,13,7,6,30,11,19,2,0,0.41,0.1,0.31,0.22,0.38,293,1.03,88,71,1317,878,0.07,55,154,-1,1
Alberto Pomini,39,353635200,1981/03/17,Serie A,2014/2015,Goalkeeper,Sassuolo,292,270,22,Italy,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.62,146,73,0,0,0,361,390,15,20
Albin Ekdal,31,617583600,1989/07/27,Serie A,2014/2015,Midfielder,Cagliari,2692,1252,1440,Sweden,33,16,17,5,1,4,1,0,1,0,0,4,1,3,51,25,26,7,0,0.2,0.03,0.17,0.07,0.25,538,1.71,53,82,385,2692,0.23,112,250,-1,4
Aleandro Rosi,33,548204400,1987/05/16,Serie A,2014/2015,Defender,Fiorentina,536,319,217,Italy,11,7,4,0,0,0,0,0,0,0,0,3,1,2,4,2,2,1,0,0,0,0,0,0,0,0.67,134,49,536,0,0.17,379,421,16,24
Alejandro Damián González Hernández,32,575078400,1988/03/23,Serie A,2014/2015,Defender,Cagliari,796,467,329,Uruguay,12,7,5,0,0,0,0,0,0,0,0,0,0,0,17,11,6,3,0,0,0,0,0,0,0,1.92,47,66,265,0,0.34,295,274,196,15
Alejandro Gómez,33,571881600,1988/02/15,Serie A,2014/2015,Midfielder,Atalanta,1502,932,570,Argentina,24,14,10,3,1,2,2,1,1,0,0,2,1,1,29,21,8,2,1,0.3,0.12,0.18,0.1,0.32,501,1.74,52,63,751,751,0.12,106,121,-1,4
Alejandro Miguel Rodriguez,29,680828400,1991/07/29,Serie A,2014/2015,Forward,Cesena,814,412,402,Spain,25,13,12,5,2,3,0,0,0,1,0,4,3,1,16,9,7,3,0,0.55,0,0.55,0.44,0.67,163,1.77,51,33,271,0,0.33,13,347,-1,3
Alessandro Agostini,41,301532400,1979/07/22,Serie A,2014/2015,Defender,Hellas Verona,1911,1012,899,Italy,22,12,10,0,0,0,1,0,1,0,0,4,1,3,33,19,14,4,0,0.05,0.05,0,0,0,0,1.55,58,87,478,1911,0.19,419,225,156,28
Alessandro Capello,25,818726400,1995/12/12,Serie A,2014/2015,Forward,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Diamanti,37,420678000,1983/05/01,Serie A,2014/2015,Forward,Fiorentina,674,397,277,Italy,11,7,4,2,2,0,0,0,0,0,1,3,2,1,5,2,3,4,0,0.27,0,0.27,0.45,0,337,0.67,135,61,169,0,0.53,67,280,-1,11
Alessandro Florenzi,30,668649600,1991/03/11,Serie A,2014/2015,Midfielder,Roma,2294,1031,1263,Italy,35,17,18,5,3,2,4,4,0,1,0,16,9,7,20,9,11,9,0,0.35,0.16,0.2,0.26,0.14,459,0.78,115,66,255,574,0.35,93,86,-1,3
Alessandro Gamberini,39,367714800,1981/08/26,Serie A,2014/2015,Defender,Chievo,1404,532,872,Italy,20,7,13,0,0,0,0,0,0,0,0,8,2,6,17,6,11,2,0,0,0,0,0,0,0,1.09,83,70,702,0,0.13,297,358,75,16
Alessandro Gazzi,38,412560000,1983/01/28,Serie A,2014/2015,Midfielder,Torino,2404,1339,1065,Italy,30,16,14,0,0,0,0,0,0,0,0,11,7,4,27,8,19,13,0,0,0,0,0,0,0,1.01,89,80,185,0,0.49,440,408,-1,26
Alessandro Giacomel,22,899938800,1998/07/08,Serie A,2014/2015,Goalkeeper,Empoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Iacobucci,29,675903600,1991/06/02,Serie A,2014/2015,Goalkeeper,Parma,497,270,227,Italy,7,3,4,0,0,0,0,0,0,0,0,0,0,0,14,6,8,0,0,0,0,0,0,0,0,2.54,36,71,0,0,0,368,429,206,26
Alessandro Longhi,31,614732400,1989/06/24,Serie A,2014/2015,Defender,Sassuolo,1449,799,650,Italy,19,10,9,0,0,0,1,1,0,0,0,3,2,1,24,13,11,2,0,0.06,0.06,0,0,0,0,1.49,60,76,725,1449,0.12,431,215,150,18
Alessandro Lucarelli,43,238374000,1977/07/21,Serie A,2014/2015,Defender,Parma,2466,1116,1350,Italy,28,13,15,1,1,0,1,1,0,0,0,5,4,1,57,19,38,14,1,0.07,0.04,0.04,0.08,0,2466,2.08,43,88,164,2466,0.55,237,239,201,9
Alessandro Mastalli,25,823651200,1996/02/07,Serie A,2014/2015,Midfielder,AC Milan,14,14,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,32
Alessandro Matri,36,461718000,1984/08/18,Serie A,2014/2015,Forward,Juventus,1354,634,720,Italy,21,11,10,7,1,6,5,2,3,0,1,7,5,2,19,7,12,2,0,0.8,0.33,0.47,0.14,0.75,193,1.26,71,64,677,271,0.13,27,19,-1,5
Alessandro Murgia,24,839545200,1996/08/08,Serie A,2014/2015,Midfielder,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Piu,24,838681200,1996/07/29,Serie A,2014/2015,Forward,Empoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Salvetti,23,860194800,1997/04/04,Serie A,2014/2015,Goalkeeper,Hellas Verona,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessio Agrifogli,25,825465600,1996/02/28,Serie A,2014/2015,Defender,Empoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessio Cerci,33,553993200,1987/07/22,Serie A,2014/2015,Forward,AC Milan,673,412,261,Italy,16,9,7,1,0,1,4,2,2,0,0,3,1,2,15,7,8,0,0,0.67,0.53,0.13,0,0.34,673,2.01,45,42,0,168,0,141,3,-1,14
Alessio Cragno,26,772758000,1994/06/27,Serie A,2014/2015,Goalkeeper,Cagliari,1260,630,630,Italy,14,7,7,0,0,0,0,0,0,0,0,2,0,2,25,15,10,0,0,0,0,0,0,0,0,1.79,50,90,0,0,0,446,402,188,21
Alessio Romagnoli,26,789868800,1995/01/12,Serie A,2014/2015,Defender,Sampdoria,2534,1267,1267,Italy,30,15,15,2,2,0,2,1,1,0,0,9,6,3,29,8,21,9,0,0.14,0.07,0.07,0.14,0,1267,1.03,87,84,282,1267,0.32,204,204,58,7
Alex Cordaz,38,410227200,1983/01/01,Serie A,2014/2015,Goalkeeper,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alex Meret,24,858988800,1997/03/22,Serie A,2014/2015,Goalkeeper,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alex Rodrigo Dias da Costa,38,393116400,1982/06/16,Serie A,2014/2015,Defender,AC Milan,1398,593,805,Brazil,21,9,12,1,0,1,0,0,0,0,0,5,2,3,23,6,17,3,0,0.06,0,0.06,0,0.11,1398,1.48,61,67,466,0,0.19,214,328,148,13
Alexander Farnerud,36,452214000,1984/04/30,Serie A,2014/2015,Midfielder,Torino,1277,498,779,Sweden,22,10,12,1,0,1,5,2,3,0,0,5,2,3,20,6,14,2,0,0.42,0.35,0.07,0,0.12,1277,1.41,64,58,639,255,0.14,194,14,-1,11
Alexandre Geijo Pazos,39,384652800,1982/03/11,Serie A,2014/2015,Forward,Udinese,390,203,187,Spain,13,5,8,1,0,1,0,0,0,0,0,2,1,1,7,2,5,0,0,0.23,0,0.23,0,0.48,390,1.62,56,30,0,0,0,84,283,-1,8
Alexis Zapata Álvarez,25,800060400,1995/05/09,Serie A,2014/2015,Midfielder,Udinese,7,7,0,Colombia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,18
Alfred Duncan,28,731721600,1993/03/10,Serie A,2014/2015,Midfielder,Sampdoria,1333,600,733,Ghana,26,12,14,1,0,1,2,1,1,0,0,5,3,2,16,6,10,3,0,0.2,0.14,0.07,0,0.12,1333,1.08,83,51,444,667,0.2,209,99,-1,14
Allan,30,663292800,1991/01/08,Serie A,2014/2015,Midfielder,Udinese,3004,1609,1395,Brazil,35,18,17,1,1,0,5,2,3,0,0,7,4,3,41,22,19,8,0,0.18,0.15,0.03,0.06,0,3004,1.23,73,86,376,601,0.24,253,96,-1,10
Alvaro Morata,28,719794800,1992/10/22,Serie A,2014/2015,Forward,Juventus,1321,695,626,Spain,29,15,14,8,3,5,5,3,2,0,0,14,8,6,10,4,6,7,1,0.89,0.34,0.55,0.39,0.72,165,0.68,132,46,165,264,0.55,16,15,-1,2
Álvaro Rafael González Luengo,36,467856000,1984/10/29,Serie A,2014/2015,Midfielder,Torino,349,199,150,Uruguay,8,3,5,0,0,0,0,0,0,0,0,3,1,2,3,1,2,2,0,0,0,0,0,0,0,0.77,116,44,175,0,0.52,359,338,-1,22
Amauri Carvalho de Oliveira,40,328834800,1980/06/02,Serie A,2014/2015,Forward,Torino,874,490,384,Italy,21,9,12,1,1,0,0,0,0,0,0,5,4,1,13,5,8,4,0,0.1,0,0.1,0.18,0,874,1.34,67,42,219,0,0.41,166,424,-1,13
Anastasios Donis,24,841273200,1996/08/28,Serie A,2014/2015,Forward,Sassuolo,0,0,0,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anders Christiansen,30,644799600,1990/06/07,Serie A,2014/2015,Midfielder,Chievo,234,9,225,Denmark,4,1,3,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0.77,117,59,0,0,0,-1,-1,-1,26
Anderson Hernanes de Carvalho Andrade,35,486169200,1985/05/28,Serie A,2014/2015,Midfielder,Inter Milan,1627,754,873,Brazil,26,11,15,5,3,2,4,3,1,0,0,9,5,4,17,9,8,6,0,0.5,0.22,0.28,0.36,0.21,325,0.94,96,63,271,407,0.33,64,51,-1,4
Anderson Miguel Da Silva,37,428194800,1983/07/27,Serie A,2014/2015,Forward,Hellas Verona,325,129,196,Brazil,8,4,4,0,0,0,0,0,0,0,0,1,1,0,5,1,4,1,0,0,0,0,0,0,0,1.38,65,41,325,0,0.28,424,326,-1,22
Andi Lila,35,508550400,1986/02/12,Serie A,2014/2015,Midfielder,Parma,715,296,419,Albania,13,6,7,2,0,2,0,0,0,0,0,3,3,0,18,6,12,5,0,0.25,0,0.25,0,0.43,358,2.27,40,55,143,0,0.63,77,453,-1,5
Andrea Accardi,25,807058800,1995/07/29,Serie A,2014/2015,Defender,Palermo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Barzagli,39,358124400,1981/05/07,Serie A,2014/2015,Defender,Juventus,769,499,270,Italy,10,7,3,0,0,0,0,0,0,0,0,6,4,2,3,2,1,2,0,0,0,0,0,0,0,0.35,256,77,385,0,0.23,279,281,2,18
Andrea Belotti,27,756345600,1993/12/20,Serie A,2014/2015,Forward,Palermo,1332,591,741,Italy,38,19,19,6,2,4,1,0,1,1,1,7,3,4,26,9,17,3,0,0.47,0.07,0.41,0.3,0.49,222,1.76,51,35,444,1332,0.2,37,205,-1,4
Andrea Bertolacci,30,663552000,1991/01/11,Serie A,2014/2015,Midfielder,Genoa,2673,1249,1424,Italy,34,16,18,6,4,2,8,2,6,0,0,8,5,3,34,16,18,10,0,0.47,0.27,0.2,0.29,0.13,446,1.14,79,79,267,334,0.34,99,35,-1,3
Andrea Coda,35,483231600,1985/04/24,Serie A,2014/2015,Defender,Sampdoria,58,49,9,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.55,58,29,58,0,1.55,-1,-1,-1,21
Andrea Consigli,34,538704000,1987/01/27,Serie A,2014/2015,Goalkeeper,Sassuolo,3126,1440,1686,Italy,35,16,19,0,0,0,0,0,0,0,0,8,4,4,51,19,32,3,1,0,0,0,0,0,0,1.47,61,89,782,0,0.12,311,295,144,13
Andrea Cossu,40,326156400,1980/05/02,Serie A,2014/2015,Midfielder,Cagliari,1599,738,861,Italy,22,10,12,2,2,0,2,1,1,1,1,2,0,2,33,18,15,6,1,0.23,0.11,0.11,0.24,0,800,1.86,48,73,267,800,0.34,164,143,-1,10
Andrea Costa,35,507600000,1986/02/01,Serie A,2014/2015,Defender,Parma,1792,892,900,Italy,22,12,10,1,1,0,0,0,0,0,0,6,5,1,35,11,24,4,0,0.05,0,0.05,0.1,0,1792,1.76,51,81,448,0,0.2,230,428,184,12
Andrea Fulignati,26,783561600,1994/10/31,Serie A,2014/2015,Goalkeeper,Palermo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Gemignani,25,824169600,1996/02/13,Serie A,2014/2015,Defender,Empoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Gulli,23,879033600,1997/11/09,Serie A,2014/2015,Midfielder,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Lazzari,36,470880000,1984/12/03,Serie A,2014/2015,Midfielder,Fiorentina,83,83,0,Italy,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,-1,-1,-1,25
Andrea Mandelli,23,868662000,1997/07/11,Serie A,2014/2015,Midfielder,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Masiello,35,507945600,1986/02/05,Serie A,2014/2015,Defender,Atalanta,1105,497,608,Italy,14,7,7,0,0,0,0,0,0,0,0,2,1,1,20,10,10,3,0,0,0,0,0,0,0,1.63,55,79,368,0,0.24,303,296,170,31
Andrea Palazzi,25,825120000,1996/02/24,Serie A,2014/2015,Midfielder,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Pirlo,41,295916400,1979/05/18,Serie A,2014/2015,Midfielder,Juventus,1611,741,870,Italy,20,10,10,4,2,2,5,3,2,0,0,7,3,4,15,7,8,0,0,0.5,0.28,0.22,0.24,0.21,403,0.84,107,81,0,322,0,89,33,-1,7
Andrea Poli,31,623026800,1989/09/28,Serie A,2014/2015,Midfielder,AC Milan,2075,1094,981,Italy,33,16,17,1,1,0,2,1,1,0,0,8,5,3,30,12,18,5,0,0.13,0.09,0.04,0.08,0,2075,1.3,69,63,415,1038,0.22,234,166,-1,11
Andrea Ranocchia,33,571968000,1988/02/16,Serie A,2014/2015,Defender,Inter Milan,2850,1395,1455,Italy,33,16,17,2,0,2,0,0,0,0,0,11,6,5,35,15,20,9,0,0.06,0,0.06,0,0.12,1425,1.11,81,86,317,0,0.28,211,415,79,7
Andrea Rispoli,32,591490800,1988/09/28,Serie A,2014/2015,Defender,Palermo,1688,1086,602,Italy,29,15,14,0,0,0,2,1,1,0,0,5,4,1,34,19,15,5,0,0.11,0.11,0,0,0,0,1.81,50,58,338,844,0.27,369,135,190,18
Andrea Seculin,30,647910000,1990/07/13,Serie A,2014/2015,Goalkeeper,Chievo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Tabanelli,31,633916800,1990/02/02,Serie A,2014/2015,Midfielder,Cesena,300,147,153,Italy,7,4,3,0,0,0,1,0,1,0,0,0,0,0,8,1,7,0,0,0.3,0.3,0,0,0,0,2.4,38,43,0,300,0,291,27,-1,14
Andrea Zaccagno,23,864687600,1997/05/26,Serie A,2014/2015,Goalkeeper,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrej Modić,25,826156800,1996/03/07,Serie A,2014/2015,Midfielder,AC Milan,0,0,0,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Angelo Ogbonna,32,580345200,1988/05/22,Serie A,2014/2015,Defender,Juventus,1751,706,1045,Italy,25,11,14,0,0,0,0,0,0,0,0,9,4,5,11,3,8,4,0,0,0,0,0,0,0,0.57,159,70,438,0,0.21,288,362,10,26
Angelo Palombo,39,370220400,1981/09/24,Serie A,2014/2015,Midfielder,Sampdoria,2933,1289,1644,Italy,36,17,19,1,1,0,3,2,1,1,0,11,7,4,33,9,24,7,0,0.12,0.09,0.03,0.07,0,2933,1.01,89,81,419,978,0.21,251,174,-1,10
Anton Krešić,25,822873600,1996/01/29,Serie A,2014/2015,Defender,Atalanta,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonino La Gumina,25,826070400,1996/03/06,Serie A,2014/2015,Forward,Palermo,2,2,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,28
Antonino Ragusa,30,638492400,1990/03/26,Serie A,2014/2015,Forward,Genoa,16,16,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,16,0,5.63,-1,-1,-1,22
Antonio Balzano,34,519001200,1986/06/12,Serie A,2014/2015,Defender,Cagliari,1997,1139,858,Italy,25,14,11,0,0,0,2,0,2,0,0,4,1,3,29,20,9,6,0,0.09,0.09,0,0,0,0,1.31,69,80,333,999,0.27,443,168,111,25
Antonio Candreva,34,541468800,1987/02/28,Serie A,2014/2015,Midfielder,Lazio,2653,1450,1203,Italy,34,18,16,10,8,2,9,4,5,2,1,12,6,6,32,17,15,6,0,0.64,0.31,0.34,0.5,0.15,265,1.09,83,78,442,295,0.2,48,24,-1,3
Antonio Cassano,38,395276400,1982/07/11,Serie A,2014/2015,Forward,Parma,1638,944,694,Italy,19,11,8,5,2,3,2,0,2,1,0,3,3,0,36,18,18,1,0,0.38,0.11,0.27,0.19,0.39,328,1.98,46,86,1638,819,0.05,68,130,-1,1
Antonio Di Natale,43,245545200,1977/10/12,Serie A,2014/2015,Forward,Udinese,2381,1562,819,Italy,33,19,14,14,12,2,7,7,0,1,0,7,4,3,37,26,11,4,0,0.79,0.26,0.53,0.69,0.22,170,1.4,64,72,595,340,0.15,17,38,-1,1
Antonio Floro Flores,37,424738800,1983/06/17,Serie A,2014/2015,Forward,Sassuolo,1098,540,558,Italy,29,13,16,2,0,2,1,1,0,0,0,7,3,4,9,4,5,4,0,0.25,0.08,0.16,0,0.32,549,0.74,122,38,275,1098,0.33,116,179,-1,7
Antonio Manuel Luna Rodríguez,30,669168000,1991/03/17,Serie A,2014/2015,Defender,Hellas Verona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Mazzotta,31,618015600,1989/08/01,Serie A,2014/2015,Defender,Cesena,715,412,303,Italy,10,5,5,0,0,0,0,0,0,0,0,0,0,0,17,12,5,0,0,0,0,0,0,0,0,2.14,42,72,0,0,0,312,292,202,13
Antonio Mirante,37,426466800,1983/07/07,Serie A,2014/2015,Goalkeeper,Parma,2922,1440,1482,Italy,33,16,17,0,0,0,0,0,0,0,0,8,7,1,57,20,37,5,1,0,0,0,0,0,0,1.76,51,89,487,0,0.18,387,385,182,21
Antonio Nocerino,35,481849200,1985/04/08,Serie A,2014/2015,Midfielder,Parma,1917,942,975,Italy,25,13,12,3,2,1,1,1,0,1,0,7,6,1,35,9,26,2,0,0.19,0.05,0.14,0.19,0.09,639,1.64,55,77,959,1917,0.09,134,222,-1,4
Antonio Rosati,37,425430000,1983/06/25,Serie A,2014/2015,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Sanabria,25,825897600,1996/03/04,Serie A,2014/2015,Forward,Roma,33,5,28,Paraguay,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,-1,-1,-1,24
