full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Alexy Bosetti,28,735523200,1993/04/23,Ligue 1,2011/2012,Forward,Nice,4,0,4,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,15
Ali Ahamada,29,682560000,1991/08/19,Ligue 1,2011/2012,Goalkeeper,Toulouse,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,19,12,7,30,9,21,1,0,0,0,0,0,0,0,0.79,114,90,3420,0,0.03,342,341,20,18
Ali M'Madi,31,640656000,1990/04/21,Ligue 1,2011/2012,Forward,Thonon Evian FC,532,312,220,Comoros,14,8,6,1,0,1,0,0,0,0,0,4,2,2,9,5,4,0,0,0.17,0,0.17,0,0.41,532,1.52,59,38,0,0,0,105,377,-1,14
Alou Diarra,40,364003200,1981/07/15,Ligue 1,2011/2012,Midfielder,Olympique Marseille,2369,1311,1058,France,34,18,16,2,1,1,1,0,1,0,0,10,9,1,30,10,20,7,0,0.11,0.04,0.08,0.07,0.09,1185,1.14,79,70,338,2369,0.27,177,202,-1,7
Alphonse Areola,28,730771200,1993/02/27,Ligue 1,2011/2012,Goalkeeper,PSG,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aly Cissokho,33,558662400,1987/09/15,Ligue 1,2011/2012,Defender,Olympique Lyonnais,2669,1409,1260,France,31,17,14,0,0,0,1,1,0,0,0,4,2,2,39,22,17,5,0,0.03,0.03,0,0,0,0,1.32,68,86,534,2669,0.17,402,234,127,26
Amadou Sidibé,35,509155200,1986/02/19,Ligue 1,2011/2012,Defender,Auxerre,714,276,438,Mali,12,5,7,0,0,0,0,0,0,0,0,1,0,1,10,5,5,1,0,0,0,0,0,0,0,1.26,71,60,714,0,0.13,316,312,113,25
Amadou Soukouna,29,709084800,1992/06/21,Ligue 1,2011/2012,Forward,Toulouse,111,47,64,France,2,1,1,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0.81,0,0.81,0,1.41,111,2.43,37,56,0,0,0,-1,-1,-1,12
Amos Youga,28,723772800,1992/12/08,Ligue 1,2011/2012,Midfielder,Olympique Lyonnais,0,0,0,Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anderson Luis de Carvalho,40,364348800,1981/07/19,Ligue 1,2011/2012,Forward,PSG,3033,1662,1371,Brazil,35,19,16,21,18,3,10,5,5,9,0,11,6,5,34,15,19,5,0,0.92,0.3,0.62,0.97,0.2,144,1.01,89,87,607,303,0.15,2,25,-1,1
Andre Ayew,31,629856000,1989/12/17,Ligue 1,2011/2012,Forward,Olympique Marseille,2004,902,1102,Ghana,26,12,14,8,4,4,1,1,0,0,1,7,6,1,21,5,16,6,0,0.4,0.04,0.36,0.4,0.33,251,0.94,95,77,334,2004,0.27,34,220,-1,2
André Biyogo Poko,28,731462400,1993/03/07,Ligue 1,2011/2012,Midfielder,Bordeaux,0,0,0,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Luiz Silva do Nascimento,41,317779200,1980/01/27,Ligue 1,2011/2012,Defender,Nancy,3240,1710,1530,Brazil,36,19,17,2,1,1,0,0,0,2,0,9,5,4,38,22,16,7,0,0.06,0,0.06,0.05,0.06,1620,1.06,85,90,463,0,0.19,204,320,65,7
André-Pierre Gignac,35,502588800,1985/12/05,Ligue 1,2011/2012,Forward,Olympique Marseille,780,384,396,France,21,10,11,1,1,0,0,0,0,0,0,6,5,1,11,4,7,3,0,0.12,0,0.12,0.23,0,780,1.27,71,37,260,0,0.35,145,280,-1,10
Andy Delort,29,686966400,1991/10/09,Ligue 1,2011/2012,Forward,Ajaccio,235,223,12,France,7,6,1,0,0,0,0,0,0,0,0,1,1,0,5,5,0,2,0,0,0,0,0,0,0,1.91,47,34,118,0,0.77,-1,-1,-1,22
Anthony Deroin,42,290304000,1979/03/15,Ligue 1,2011/2012,Midfielder,Caen,150,94,56,France,5,2,3,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0.6,150,30,150,0,0.6,-1,-1,-1,16
Anthony Le Tallec,36,465609600,1984/10/03,Ligue 1,2011/2012,Forward,Auxerre,1093,316,777,France,24,8,16,3,3,0,3,1,2,0,0,3,0,3,17,6,11,3,2,0.49,0.25,0.25,0.85,0,364,1.4,64,46,219,364,0.41,72,35,-1,6
Anthony Lippini,32,594864000,1988/11/07,Ligue 1,2011/2012,Defender,Ajaccio,1699,844,855,France,21,11,10,0,0,0,0,0,0,0,0,2,2,0,32,14,18,8,1,0,0,0,0,0,0,1.7,53,81,189,0,0.48,341,340,174,18
Anthony Lopes,30,654739200,1990/10/01,Ligue 1,2011/2012,Goalkeeper,Olympique Lyonnais,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anthony Modeste,33,576979200,1988/04/14,Ligue 1,2011/2012,Forward,Bordeaux,461,282,179,France,15,8,7,3,1,2,0,0,0,1,0,5,3,2,8,4,4,1,0,0.59,0,0.59,0.32,1.01,154,1.56,58,31,461,0,0.2,4,379,-1,6
Anthony Mounier,33,559699200,1987/09/27,Ligue 1,2011/2012,Midfielder,Nice,2253,1174,1079,France,29,14,15,8,6,2,3,2,1,0,0,7,7,0,26,7,19,6,0,0.44,0.12,0.32,0.46,0.17,282,1.04,87,78,376,751,0.24,48,121,-1,2
Anthony Réveillère,41,311040000,1979/11/10,Ligue 1,2011/2012,Defender,Olympique Lyonnais,2970,1530,1440,France,33,17,16,0,0,0,3,2,1,0,0,5,2,3,40,22,18,4,0,0.09,0.09,0,0,0,0,1.21,74,90,743,990,0.12,401,146,100,27
Antoine Devaux,36,477792000,1985/02/21,Ligue 1,2011/2012,Midfielder,Toulouse,1657,766,891,France,22,11,11,2,1,1,1,0,1,0,0,12,8,4,17,4,13,5,1,0.16,0.05,0.11,0.12,0.1,829,0.92,97,75,276,1657,0.33,159,191,-1,9
Araújo Dall'Igna Ilan,40,338083200,1980/09/18,Ligue 1,2011/2012,Forward,Ajaccio,1386,768,618,Brazil,26,14,12,6,4,2,0,0,0,1,0,4,2,2,25,13,12,1,0,0.39,0,0.39,0.47,0.29,231,1.62,55,53,1386,0,0.06,29,338,-1,1
Arnaud Brocard,34,524793600,1986/08/19,Ligue 1,2011/2012,Goalkeeper,Valenciennes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Arnaud Le Lan,43,259372800,1978/03/22,Ligue 1,2011/2012,Defender,Lorient,1136,509,627,France,14,6,8,0,0,0,0,0,0,0,0,2,2,0,17,5,12,3,0,0,0,0,0,0,0,1.35,67,81,379,0,0.24,255,250,133,24
Arnaud Maire,42,289526400,1979/03/06,Ligue 1,2011/2012,Defender,Ajaccio,493,223,270,France,6,3,3,0,0,0,0,0,0,0,0,0,0,0,11,5,6,2,1,0,0,0,0,0,0,2.01,45,82,164,0,0.55,266,276,180,13
Arnold Mvuemba,36,475718400,1985/01/28,Ligue 1,2011/2012,Midfielder,Lorient,2861,1459,1402,France,34,17,17,4,3,1,5,1,4,3,0,7,6,1,41,11,30,3,0,0.28,0.16,0.13,0.19,0.06,715,1.29,70,84,954,572,0.09,138,86,-1,3
Aurélien Bayard Chedjou Fongang,36,488073600,1985/06/20,Ligue 1,2011/2012,Defender,Lille,2345,1260,1085,Cameroon,27,14,13,5,3,2,0,0,0,0,0,11,5,6,22,15,7,2,0,0.19,0,0.19,0.21,0.17,469,0.84,107,87,1173,0,0.08,97,245,28,7
Aurelien Montaroup,35,503798400,1985/12/19,Ligue 1,2011/2012,Defender,Caen,1313,626,687,France,15,7,8,0,0,0,0,0,0,0,0,2,2,0,23,9,14,6,1,0,0,0,0,0,0,1.58,57,88,188,0,0.48,265,264,164,22
Aymen Abdennour,32,618364800,1989/08/06,Ligue 1,2011/2012,Defender,Toulouse,2880,1440,1440,Tunisia,32,16,16,2,1,1,0,0,0,0,0,17,10,7,23,8,15,7,0,0.06,0,0.06,0.06,0.06,1440,0.72,125,90,411,0,0.22,214,344,9,7
Baba Tchagouni,30,662601600,1990/12/31,Ligue 1,2011/2012,Goalkeeper,Dijon,0,0,0,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bafétimbi Gomis,35,492134400,1985/08/06,Ligue 1,2011/2012,Forward,Olympique Lyonnais,2458,1243,1215,France,36,18,18,14,8,6,3,1,2,0,0,5,2,3,34,15,19,2,0,0.62,0.11,0.51,0.58,0.44,176,1.24,72,68,1229,819,0.07,9,135,-1,2
Bakary Adama Soumaoro,29,708825600,1992/06/18,Ligue 1,2011/2012,Defender,Lille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bakary Koné,33,578102400,1988/04/27,Ligue 1,2011/2012,Defender,Olympique Lyonnais,2320,1101,1219,Burkina Faso,28,14,14,2,1,1,0,0,0,0,0,3,2,1,36,18,18,6,0,0.08,0,0.08,0.08,0.07,1160,1.4,64,83,387,0,0.23,184,298,144,7
Bakary Sako,33,578016000,1988/04/26,Ligue 1,2011/2012,Midfielder,Saint-Étienne,2687,1278,1409,Mali,36,17,19,5,4,1,3,2,1,0,0,10,6,4,30,15,15,4,0,0.27,0.1,0.17,0.28,0.06,537,1,90,75,672,896,0.13,108,143,-1,3
Bakaye Traoré,36,484185600,1985/05/06,Ligue 1,2011/2012,Midfielder,Nancy,1694,926,768,Mali,22,11,11,5,2,3,1,1,0,0,0,6,3,3,20,11,9,2,0,0.32,0.05,0.27,0.19,0.35,339,1.06,85,77,847,1694,0.11,65,199,-1,2
Banana Yaya,30,680745600,1991/07/29,Ligue 1,2011/2012,Defender,Sochaux,1179,630,549,Cameroon,15,7,8,0,0,0,0,0,0,0,0,3,3,0,22,6,16,2,0,0,0,0,0,0,0,1.68,54,79,590,0,0.15,281,273,173,15
Bănel Nicoliţă,36,473904000,1985/01/07,Ligue 1,2011/2012,Midfielder,Saint-Étienne,1374,625,749,Romania,19,9,10,3,3,0,5,4,1,0,0,6,3,3,16,10,6,4,0,0.52,0.33,0.2,0.43,0,458,1.05,86,72,344,275,0.26,93,19,-1,6
Baptiste Aloé,27,772848000,1994/06/29,Ligue 1,2011/2012,Defender,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Baptiste Reynet,30,657072000,1990/10/28,Ligue 1,2011/2012,Goalkeeper,Dijon,3330,1620,1710,France,37,18,19,0,0,0,0,0,0,0,0,8,6,2,51,19,32,1,0,0,0,0,0,0,0,1.38,65,90,3330,0,0.03,386,386,139,21
Baptiste Valette,28,715305600,1992/09/01,Ligue 1,2011/2012,Goalkeeper,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Barel Morial Mouko,42,292118400,1979/04/05,Ligue 1,2011/2012,Goalkeeper,Lille,0,0,0,Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ben Sahar,31,618710400,1989/08/10,Ligue 1,2011/2012,Forward,Auxerre,1023,521,502,Israel,21,10,11,3,1,2,4,1,3,0,0,3,3,0,14,3,11,1,0,0.62,0.35,0.26,0.17,0.36,341,1.23,73,49,1023,256,0.09,70,14,-1,5
Bengali-Fodé Koita,30,656467200,1990/10/21,Ligue 1,2011/2012,Forward,Montpellier,21,0,21,France,4,1,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,19
Benjamin André,31,649641600,1990/08/03,Ligue 1,2011/2012,Midfielder,Ajaccio,2653,1361,1292,France,33,16,17,4,2,2,3,3,0,0,0,7,4,3,40,15,25,12,0,0.24,0.1,0.14,0.13,0.14,663,1.36,66,80,221,884,0.41,134,141,-1,5
Benjamin Corgnet,34,544665600,1987/04/06,Ligue 1,2011/2012,Midfielder,Dijon,2984,1509,1475,France,36,19,17,8,4,4,2,2,0,0,0,8,6,2,50,22,28,2,0,0.3,0.06,0.24,0.24,0.24,373,1.51,60,83,1492,1492,0.06,79,184,-1,2
Benjamin Jeannot,29,696038400,1992/01/22,Ligue 1,2011/2012,Forward,Nancy,212,39,173,France,6,2,4,0,0,0,0,0,0,0,0,1,0,1,3,0,3,1,0,0,0,0,0,0,0,1.27,71,35,212,0,0.42,-1,-1,-1,23
Benjamin Lecomte,30,672624000,1991/04/26,Ligue 1,2011/2012,Goalkeeper,Lorient,427,180,247,France,5,2,3,0,0,0,0,0,0,0,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,1.05,85,85,0,0,0,414,410,64,28
Benjamin Morel,34,550281600,1987/06/10,Ligue 1,2011/2012,Forward,Caen,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Benjamin Moukandjo Bilé,32,590025600,1988/09/12,Ligue 1,2011/2012,Forward,Nancy,1429,684,745,Cameroon,27,14,13,5,5,0,2,2,0,0,0,7,3,4,17,7,10,5,0,0.44,0.13,0.31,0.66,0,286,1.07,84,53,286,715,0.31,52,114,-1,3
Benjamin Nivet,44,221011200,1977/01/02,Ligue 1,2011/2012,Midfielder,Caen,1510,771,739,France,33,16,17,7,5,2,2,0,2,4,0,5,4,1,25,11,14,4,2,0.54,0.12,0.42,0.58,0.24,216,1.49,60,46,302,755,0.3,24,123,-1,1
Benjamin Stambouli,30,650505600,1990/08/13,Ligue 1,2011/2012,Midfielder,Montpellier,1356,783,573,France,26,13,13,0,0,0,2,1,1,0,0,14,11,3,7,2,5,3,1,0.13,0.13,0,0,0,0,0.46,194,52,339,678,0.27,314,115,-1,18
Bennard Yao Kumordzi,36,480211200,1985/03/21,Ligue 1,2011/2012,Midfielder,Dijon,1413,784,629,Ghana,16,9,7,1,0,1,0,0,0,0,0,3,2,1,21,9,12,6,1,0.06,0,0.06,0,0.14,1413,1.34,67,88,202,0,0.45,199,262,-1,9
Benoît Cheyrou,40,357696000,1981/05/03,Ligue 1,2011/2012,Midfielder,Olympique Marseille,2497,1185,1312,France,33,17,16,4,2,2,1,1,0,0,0,9,7,2,32,13,19,5,0,0.18,0.04,0.14,0.15,0.14,624,1.15,78,76,499,2497,0.18,133,203,-1,4
Benoît Costil,34,552268800,1987/07/03,Ligue 1,2011/2012,Goalkeeper,Rennes,3330,1620,1710,France,37,18,19,0,0,0,0,0,0,0,0,10,4,6,42,17,25,3,0,0,0,0,0,0,0,1.14,79,90,1110,0,0.08,373,371,84,15
Benoît Lesoimier,38,414633600,1983/02/21,Ligue 1,2011/2012,Midfielder,Brest,2524,1098,1426,France,36,17,19,3,2,1,0,0,0,0,0,11,5,6,30,12,18,4,0,0.11,0,0.11,0.16,0.06,841,1.07,84,70,631,0,0.14,155,418,-1,4
Benoît Pedretti,40,342835200,1980/11/12,Ligue 1,2011/2012,Midfielder,Lille,2179,965,1214,France,31,15,16,4,2,2,6,2,4,0,0,11,5,6,22,12,10,4,0,0.41,0.25,0.17,0.19,0.15,545,0.91,99,70,545,363,0.17,109,33,-1,8
Benoît Trémoulinas,35,504576000,1985/12/28,Ligue 1,2011/2012,Defender,Bordeaux,3240,1620,1620,France,36,18,18,2,1,1,4,2,2,2,0,12,7,5,35,11,24,2,0,0.17,0.11,0.06,0.06,0.06,1620,0.97,93,90,1620,810,0.06,198,128,46,8
Bertrand Laquait,44,229737600,1977/04/13,Ligue 1,2011/2012,Goalkeeper,Thonon Evian FC,601,270,331,France,7,3,4,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,1.2,75,86,0,0,0,284,300,98,17
Blaise Matuidi,34,544924800,1987/04/09,Ligue 1,2011/2012,Midfielder,PSG,2163,1034,1129,France,29,15,14,1,0,1,1,1,0,0,0,7,4,3,28,10,18,7,0,0.08,0.04,0.04,0,0.08,2163,1.17,77,75,309,2163,0.29,233,214,-1,14
Brahim Ferradj,33,557712000,1987/09/04,Ligue 1,2011/2012,Defender,Brest,52,52,0,Algeria,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,-1,-1,-1,13
Branko Lazarevic,37,453340800,1984/05/14,Ligue 1,2011/2012,Defender,Caen,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Brice Dja Djédjé,30,661910400,1990/12/23,Ligue 1,2011/2012,Defender,Thonon Evian FC,2947,1472,1475,Côte d'Ivoire,34,17,17,2,1,1,1,1,0,0,0,9,4,5,46,24,22,4,0,0.09,0.03,0.06,0.06,0.06,1474,1.4,64,87,737,2947,0.12,203,229,142,12
Brice Jovial,37,443836800,1984/01/25,Ligue 1,2011/2012,Forward,Dijon,1898,1163,735,Guadeloupe,30,16,14,9,7,2,4,3,1,0,1,6,4,2,31,17,14,6,0,0.62,0.19,0.43,0.54,0.24,211,1.47,61,63,316,475,0.28,21,68,-1,1
