full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Alejandro Gómez,33,571881600,1988/02/15,Serie A,2016/2017,Midfielder,Atalanta,3140,1673,1467,Argentina,37,19,18,16,7,9,10,6,4,2,0,16,8,8,38,18,20,6,0,0.75,0.29,0.46,0.38,0.55,196,1.09,83,85,523,314,0.17,31,28,-1,1
Aleksandar Pešić,28,706402800,1992/05/20,Serie A,2016/2017,Forward,Atalanta,82,45,37,Serbia,6,3,3,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,2.2,41,14,0,0,0,-1,-1,-1,15
Aleksandar Tonev,31,634003200,1990/02/03,Serie A,2016/2017,Midfielder,Crotone,749,490,259,Bulgaria,13,7,6,1,0,1,0,0,0,0,0,1,0,1,15,10,5,2,0,0.12,0,0.12,0,0.35,749,1.8,50,58,375,0,0.24,147,291,-1,8
Aleksandar Trajkovski,28,715647600,1992/09/04,Serie A,2016/2017,Forward,Palermo,436,299,137,FYR Macedonia,11,5,6,1,0,1,0,0,0,0,0,2,2,0,7,5,2,1,0,0.21,0,0.21,0,0.66,436,1.44,62,40,436,0,0.21,94,273,-1,10
Alessandro Bastoni,21,923958000,1999/04/12,Serie A,2016/2017,Defender,Atalanta,153,90,63,Italy,3,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.59,153,51,0,0,0,-1,-1,-1,12
Alessandro Bruno,37,426121200,1983/07/03,Serie A,2016/2017,Midfielder,Pescara,972,496,476,Italy,15,7,8,0,0,0,0,0,0,0,0,1,1,0,23,11,12,6,0,0,0,0,0,0,0,2.13,42,65,162,0,0.56,294,254,-1,22
Alessandro Buongiorno,21,928623600,1999/06/05,Serie A,2016/2017,Defender,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Confente,22,897174000,1998/06/06,Serie A,2016/2017,Goalkeeper,Chievo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Crescenzi,29,685753200,1991/09/24,Serie A,2016/2017,Defender,Pescara,1403,650,753,Italy,21,9,12,0,0,0,1,0,1,0,0,1,1,0,33,15,18,1,0,0.06,0.06,0,0,0,0,2.12,43,67,1403,1403,0.06,273,203,180,24
Alessandro Deiola,25,807231600,1995/07/31,Serie A,2016/2017,Midfielder,Cagliari,244,164,80,Italy,5,3,2,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,0,0,0,0,0,0,0,1.11,81,49,122,0,0.74,-1,-1,-1,30
Alessandro Diamanti,37,420678000,1983/05/01,Serie A,2016/2017,Forward,Palermo,1699,860,839,Italy,31,16,15,1,1,0,5,3,2,0,0,4,3,1,32,13,19,9,1,0.32,0.26,0.05,0.1,0,1699,1.7,53,55,170,340,0.53,213,37,-1,7
Alessandro Florenzi,30,668649600,1991/03/11,Serie A,2016/2017,Midfielder,Roma,749,304,445,Italy,9,4,5,0,0,0,3,2,1,0,0,1,1,0,12,4,8,3,0,0.36,0.36,0,0,0,0,1.44,62,83,250,250,0.36,289,10,-1,14
Alessandro Gamberini,39,367714800,1981/08/26,Serie A,2016/2017,Defender,Chievo,1672,967,705,Italy,20,12,8,1,1,0,0,0,0,0,0,6,3,3,23,15,8,1,0,0.05,0,0.05,0.09,0,1672,1.24,73,84,1672,0,0.05,216,420,69,12
Alessandro Gazzi,38,412560000,1983/01/28,Serie A,2016/2017,Midfielder,Palermo,1941,974,967,Italy,25,12,13,0,0,0,0,0,0,0,0,2,1,1,41,16,25,10,2,0,0,0,0,0,0,1.9,47,78,194,0,0.46,404,397,-1,26
Alessandro Guarnone,22,922492800,1999/03/27,Serie A,2016/2017,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Matri,36,461718000,1984/08/18,Serie A,2016/2017,Forward,Sassuolo,1456,772,684,Italy,31,18,13,8,4,4,0,0,0,0,0,5,3,2,25,15,10,1,0,0.49,0,0.49,0.47,0.53,182,1.55,58,47,1456,0,0.06,25,381,-1,2
Alessandro Murgia,24,839545200,1996/08/08,Serie A,2016/2017,Midfielder,Lazio,483,220,263,Italy,14,8,6,2,0,2,0,0,0,0,0,3,2,1,10,4,6,1,0,0.37,0,0.37,0,0.68,242,1.86,48,35,483,0,0.19,45,328,-1,8
Alessandro Plizzari,21,952819200,2000/03/12,Serie A,2016/2017,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Quaini,22,905986800,1998/09/16,Serie A,2016/2017,Midfielder,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Rossi,24,852249600,1997/01/03,Serie A,2016/2017,Forward,Lazio,43,22,21,Italy,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,18
Alessandro Semprini,23,888278400,1998/02/24,Serie A,2016/2017,Defender,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessio Romagnoli,26,789868800,1995/01/12,Serie A,2016/2017,Defender,AC Milan,2370,1080,1290,Italy,27,12,15,1,0,1,1,1,0,0,0,10,7,3,24,5,19,6,1,0.08,0.04,0.04,0,0.07,2370,0.91,99,88,395,2370,0.23,227,229,23,15
Alessio Zerbin,22,920419200,1999/03/03,Serie A,2016/2017,Forward,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alex Coppola,23,859680000,1997/03/30,Serie A,2016/2017,Defender,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alex Cordaz,38,410227200,1983/01/01,Serie A,2016/2017,Goalkeeper,Crotone,3236,1620,1616,Italy,36,18,18,0,0,0,0,0,0,0,0,4,3,1,52,21,31,3,1,0,0,0,0,0,0,1.45,62,90,809,0,0.11,343,338,113,22
Alex Ferrari,26,773017200,1994/06/30,Serie A,2016/2017,Defender,Bologna,90,0,90,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,12
Alex Sandro,30,664848000,1991/01/26,Serie A,2016/2017,Defender,Juventus,2310,1140,1170,Brazil,27,14,13,3,3,0,4,1,3,0,0,12,7,5,19,6,13,5,0,0.27,0.16,0.12,0.24,0,770,0.74,122,86,462,578,0.19,153,90,12,7
Alexandru Ionuț Mitriță,26,792201600,1995/02/08,Serie A,2016/2017,Midfielder,Pescara,483,188,295,Romania,15,6,9,1,1,0,2,0,2,0,0,2,2,0,14,7,7,1,0,0.56,0.37,0.19,0.48,0,483,2.61,35,32,483,242,0.19,100,8,-1,7
Alfred Duncan,28,731721600,1993/03/10,Serie A,2016/2017,Midfielder,Sassuolo,1328,709,619,Ghana,21,11,10,1,0,1,1,1,0,0,0,3,1,2,21,10,11,4,0,0.14,0.07,0.07,0,0.15,1328,1.42,63,63,332,1328,0.27,186,184,-1,11
Alfred Gomis,27,747183600,1993/09/04,Serie A,2016/2017,Goalkeeper,Bologna,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,18
Ali Adnan Kadhim Al Tameemi,27,756259200,1993/12/19,Serie A,2016/2017,Defender,Udinese,866,288,578,Iraq,14,4,10,0,0,0,0,0,0,0,0,1,0,1,20,6,14,2,0,0,0,0,0,0,0,2.08,43,62,433,0,0.21,355,352,175,27
Alisson Becker,28,717980400,1992/10/01,Serie A,2016/2017,Goalkeeper,Roma,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Allan,30,663292800,1991/01/08,Serie A,2016/2017,Midfielder,Napoli,1617,674,943,Brazil,29,14,15,1,1,0,6,2,4,0,0,9,4,5,22,11,11,3,0,0.39,0.33,0.06,0.13,0,1617,1.22,74,56,539,270,0.17,201,16,-1,12
Amadou Diawara,23,869094000,1997/07/16,Serie A,2016/2017,Midfielder,Napoli,1040,432,608,Guinea,18,8,10,0,0,0,0,0,0,0,0,4,3,1,17,6,11,1,0,0,0,0,0,0,0,1.47,61,58,1040,0,0.09,293,293,-1,24
Anderson Hernanes de Carvalho Andrade,35,486169200,1985/05/28,Serie A,2016/2017,Midfielder,Juventus,723,366,357,Brazil,10,6,4,1,1,0,0,0,0,0,0,3,2,1,7,2,5,3,0,0.12,0,0.12,0.25,0,723,0.87,103,72,241,0,0.37,149,359,-1,13
Andrea Barberis,27,755568000,1993/12/11,Serie A,2016/2017,Midfielder,Crotone,2063,1048,1015,Italy,26,13,13,0,0,0,3,2,1,0,0,3,2,1,25,12,13,3,0,0.13,0.13,0,0,0,0,1.09,83,79,688,688,0.13,380,119,-1,21
Andrea Barzagli,39,358124400,1981/05/07,Serie A,2016/2017,Defender,Juventus,1527,734,793,Italy,23,11,12,0,0,0,0,0,0,0,0,13,7,6,11,4,7,2,0,0,0,0,0,0,0,0.65,139,66,764,0,0.12,348,357,7,24
Andrea Beghetto,26,781830000,1994/10/10,Serie A,2016/2017,Midfielder,Genoa,150,108,42,Italy,3,2,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,1.8,50,50,0,0,0,-1,-1,-1,15
Andrea Belotti,27,756345600,1993/12/20,Serie A,2016/2017,Forward,Torino,3071,1607,1464,Italy,35,18,17,26,17,9,7,4,3,2,3,4,1,3,56,30,26,5,0,0.97,0.21,0.76,0.95,0.55,118,1.64,55,88,614,439,0.15,5,59,-1,1
Andrea Bertolacci,30,663552000,1991/01/11,Serie A,2016/2017,Midfielder,AC Milan,747,415,332,Italy,15,10,5,1,0,1,0,0,0,0,0,5,4,1,8,4,4,3,0,0.12,0,0.12,0,0.27,747,0.96,93,50,249,0,0.36,151,371,-1,16
Andrea Cadili,21,928537200,1999/06/04,Serie A,2016/2017,Defender,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Coda,35,483231600,1985/04/24,Serie A,2016/2017,Defender,Pescara,1003,442,561,Italy,13,6,7,0,0,0,0,0,0,0,0,1,1,0,28,12,16,8,1,0,0,0,0,0,0,2.51,36,77,125,0,0.72,247,263,194,29
Andrea Consigli,34,538704000,1987/01/27,Serie A,2016/2017,Goalkeeper,Sassuolo,3330,1710,1620,Italy,37,19,18,0,0,0,0,0,0,0,0,7,4,3,54,25,29,1,0,0,0,0,0,0,0,1.46,62,90,3330,0,0.03,410,406,116,19
Andrea Conti,27,762566400,1994/03/02,Serie A,2016/2017,Defender,Atalanta,2668,1251,1417,Italy,33,15,18,8,4,4,5,3,2,0,0,15,7,8,33,14,19,12,0,0.44,0.17,0.27,0.29,0.25,334,1.11,81,81,222,534,0.4,65,79,50,2
Andrea Costa,35,507600000,1986/02/01,Serie A,2016/2017,Defender,Empoli,2085,1180,905,Italy,26,14,12,2,2,0,1,1,0,0,0,9,4,5,33,18,15,6,0,0.13,0.04,0.09,0.15,0,1043,1.42,63,80,348,2085,0.26,170,236,104,5
Andrea Fulignati,26,783561600,1994/10/31,Serie A,2016/2017,Goalkeeper,Palermo,810,540,270,Italy,9,6,3,0,0,0,0,0,0,0,0,3,3,0,13,6,7,0,0,0,0,0,0,0,0,1.44,62,90,0,0,0,408,404,109,20
Andrea Isufaj,21,943228800,1999/11/22,Serie A,2016/2017,Forward,Chievo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Masiello,35,507945600,1986/02/05,Serie A,2016/2017,Defender,Atalanta,2930,1552,1378,Italy,35,18,17,3,2,1,1,0,1,0,0,16,8,8,27,14,13,9,0,0.12,0.03,0.09,0.12,0.07,977,0.83,109,84,326,2930,0.28,174,238,19,9
Andrea Mastino,21,941500800,1999/11/02,Serie A,2016/2017,Defender,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Nalini,30,645836400,1990/06/19,Serie A,2016/2017,Midfielder,Crotone,811,358,453,Italy,17,8,9,2,2,0,2,1,1,0,0,3,2,1,10,3,7,2,0,0.44,0.22,0.22,0.5,0,406,1.11,81,48,406,406,0.22,87,54,-1,6
Andrea Petagna,25,804466800,1995/06/29,Serie A,2016/2017,Forward,Atalanta,2626,1230,1396,Italy,34,17,17,5,2,3,7,5,2,0,0,15,8,7,27,10,17,2,0,0.41,0.24,0.17,0.15,0.19,525,0.93,97,77,1313,375,0.07,111,45,-1,6
Andrea Pinamonti,21,927068400,1999/05/18,Serie A,2016/2017,Forward,Inter Milan,19,10,9,Italy,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,14
Andrea Poli,31,623026800,1989/09/28,Serie A,2016/2017,Midfielder,AC Milan,380,130,250,Italy,13,5,8,0,0,0,0,0,0,0,0,3,1,2,4,0,4,1,0,0,0,0,0,0,0,0.95,95,29,380,0,0.24,375,372,-1,19
Andrea Punzi,24,857260800,1997/03/02,Serie A,2016/2017,Defender,Palermo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Ranocchia,33,571968000,1988/02/16,Serie A,2016/2017,Defender,Inter Milan,380,200,180,Italy,5,3,2,0,0,0,0,0,0,0,0,1,1,0,8,3,5,2,0,0,0,0,0,0,0,1.89,48,76,190,0,0.47,429,427,161,19
Andrea Rispoli,32,591490800,1988/09/28,Serie A,2016/2017,Defender,Palermo,2685,1338,1347,Italy,32,15,17,6,1,5,3,1,2,0,0,4,3,1,54,22,32,5,0,0.3,0.1,0.2,0.07,0.33,448,1.81,50,84,537,895,0.17,97,150,155,2
Andrea Romagnoli,22,901666800,1998/07/28,Serie A,2016/2017,Goalkeeper,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Seculin,30,647910000,1990/07/13,Serie A,2016/2017,Goalkeeper,Chievo,360,90,270,Italy,4,1,3,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,2,45,90,0,0,0,423,422,171,21
Andrea Tessiore,21,938732400,1999/09/30,Serie A,2016/2017,Midfielder,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Tozzo,28,715129200,1992/08/29,Serie A,2016/2017,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andreaw Gravillon,23,886896000,1998/02/08,Serie A,2016/2017,Defender,Inter Milan,0,0,0,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrej Kotnik,25,807490800,1995/08/03,Serie A,2016/2017,Midfielder,Crotone,29,0,29,Slovenia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,29
Andrés Felipe Tello Muñoz,24,841964400,1996/09/05,Serie A,2016/2017,Midfielder,Empoli,818,469,349,Colombia,18,9,9,0,0,0,0,0,0,0,0,6,3,3,13,9,4,6,0,0,0,0,0,0,0,1.43,63,45,136,0,0.66,435,416,-1,22
Andrija Balić,23,871254000,1997/08/10,Serie A,2016/2017,Midfielder,Udinese,241,121,120,Croatia,4,2,2,1,0,1,0,0,0,0,0,0,0,0,6,1,5,1,0,0.37,0,0.37,0,0.75,241,2.24,40,60,241,0,0.37,-1,-1,-1,8
Angelo Palombo,39,370220400,1981/09/24,Serie A,2016/2017,Midfielder,Sampdoria,218,128,90,Italy,4,3,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0.83,109,55,218,0,0.41,-1,-1,-1,14
Aniello Salzano,29,679964400,1991/07/19,Serie A,2016/2017,Midfielder,Crotone,500,140,360,Italy,7,3,4,0,0,0,0,0,0,0,0,0,0,0,14,5,9,0,0,0,0,0,0,0,0,2.52,36,71,0,0,0,347,341,-1,26
Aniello Viscovo,21,929919600,1999/06/20,Serie A,2016/2017,Goalkeeper,Crotone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ante Budimir,29,680137200,1991/07/21,Serie A,2016/2017,Forward,Sampdoria,302,28,274,Croatia,11,2,9,0,0,0,0,0,0,0,0,2,1,1,5,0,5,0,0,0,0,0,0,0,0,1.49,60,27,0,0,0,414,443,-1,16
Anthony Mounier,33,559695600,1987/09/26,Serie A,2016/2017,Midfielder,Atalanta,391,118,273,France,11,5,6,0,0,0,0,0,0,0,0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0.23,391,36,0,0,0,341,337,-1,19
Antonino Ragusa,30,638492400,1990/03/26,Serie A,2016/2017,Forward,Sassuolo,1434,805,629,Italy,25,16,9,4,3,1,2,1,1,0,0,6,4,2,18,7,11,5,0,0.38,0.13,0.25,0.34,0.14,359,1.13,80,57,287,717,0.31,73,112,-1,8
Antonio Barreca,26,795484800,1995/03/18,Serie A,2016/2017,Defender,Torino,2359,1228,1131,Italy,28,14,14,0,0,0,2,2,0,0,0,4,2,2,40,19,21,2,0,0.08,0.08,0,0,0,0,1.53,59,84,1180,1180,0.08,317,172,128,23
Antonio Candreva,34,541468800,1987/02/28,Serie A,2016/2017,Midfielder,Inter Milan,3021,1551,1470,Italy,38,19,19,6,3,3,9,5,4,0,1,9,5,4,41,17,24,2,0,0.45,0.27,0.18,0.17,0.18,504,1.22,74,80,1511,336,0.06,109,36,-1,5
Antonio Floro Flores,37,424738800,1983/06/17,Serie A,2016/2017,Forward,Chievo,553,303,250,Italy,12,7,5,0,0,0,1,1,0,0,0,4,2,2,7,6,1,0,0,0.16,0.16,0,0,0,0,1.14,79,46,0,553,0,305,91,-1,17
Antonio Mirante,37,426466800,1983/07/07,Serie A,2016/2017,Goalkeeper,Bologna,1880,800,1080,Italy,21,9,12,0,0,0,0,0,0,0,0,8,4,4,28,14,14,0,0,0,0,0,0,0,0,1.34,67,90,0,0,0,332,314,89,21
