full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Andrea Barberis,27,755568000,1993/12/11,Serie A,2017/2018,Midfielder,Crotone,3017,1507,1510,Italy,38,19,19,2,0,2,1,1,0,0,0,5,4,1,57,21,36,1,0,0.09,0.03,0.06,0,0.12,1509,1.7,53,79,3017,3017,0.03,224,214,-1,8
Andrea Barzagli,39,358124400,1981/05/07,Serie A,2017/2018,Defender,Juventus,1433,739,694,Italy,25,10,15,0,0,0,1,1,0,0,0,14,5,9,9,6,3,2,0,0.06,0.06,0,0,0,0,0.57,159,57,717,1433,0.13,354,184,8,17
Andrea Belotti,27,756345600,1993/12/20,Serie A,2017/2018,Forward,Torino,2680,1375,1305,Italy,32,16,16,10,9,1,4,1,3,0,2,8,4,4,32,14,18,2,0,0.47,0.13,0.34,0.59,0.07,268,1.07,84,84,1340,670,0.07,39,93,-1,2
Andrea Bertolacci,30,663552000,1991/01/11,Serie A,2017/2018,Midfielder,Genoa,2897,1331,1566,Italy,33,15,18,1,1,0,1,0,1,0,0,12,4,8,33,18,15,8,1,0.06,0.03,0.03,0.07,0,2897,1.03,88,88,322,2897,0.28,254,221,-1,13
Andrea Colpani,21,926377200,1999/05/10,Serie A,2017/2018,Midfielder,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Consigli,34,538704000,1987/01/27,Serie A,2017/2018,Goalkeeper,Sassuolo,3317,1607,1710,Italy,37,18,19,0,0,0,0,0,0,0,0,10,6,4,58,21,37,2,0,0,0,0,0,0,0,1.57,57,90,1659,0,0.05,396,406,142,22
Andrea Conti,27,762566400,1994/03/02,Serie A,2017/2018,Defender,AC Milan,158,90,68,Italy,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.57,158,79,0,0,0,-1,-1,-1,21
Andrea Cossu,40,326156400,1980/05/02,Serie A,2017/2018,Midfielder,Cagliari,236,142,94,Italy,11,8,3,0,0,0,1,1,0,0,0,1,1,0,5,2,3,0,0,0.38,0.38,0,0,0,0,1.91,47,21,0,236,0,-1,-1,-1,23
Andrea Costa,35,507600000,1986/02/01,Serie A,2017/2018,Defender,Benevento,1377,657,720,Italy,16,8,8,0,0,0,0,0,0,0,0,1,1,0,30,11,19,5,0,0,0,0,0,0,0,1.96,46,86,275,0,0.33,389,392,181,36
Andrea Danzi,22,919900800,1999/02/25,Serie A,2017/2018,Midfielder,Hellas Verona,392,122,270,Italy,5,2,3,0,0,0,0,0,0,0,0,0,0,0,9,1,8,1,0,0,0,0,0,0,0,2.07,44,78,392,0,0.23,302,287,-1,15
Andrea Donadello,20,956876400,2000/04/27,Serie A,2017/2018,Defender,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Marcucci,22,918345600,1999/02/07,Serie A,2017/2018,Midfielder,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Masiello,35,507945600,1986/02/05,Serie A,2017/2018,Defender,Atalanta,2707,1336,1371,Italy,31,15,16,4,2,2,0,0,0,0,0,10,5,5,31,15,16,5,0,0.13,0,0.13,0.13,0.13,677,1.03,87,87,541,0,0.17,139,359,60,6
Andrea Nalini,30,645836400,1990/06/19,Serie A,2017/2018,Midfielder,Crotone,1645,831,814,Italy,23,13,10,0,0,0,3,1,2,0,0,1,1,0,31,11,20,2,0,0.16,0.16,0,0,0,0,1.7,53,72,823,548,0.11,344,72,-1,20
Andrea Petagna,25,804466800,1995/06/29,Serie A,2017/2018,Forward,Atalanta,1631,790,841,Italy,29,13,16,4,4,0,5,2,3,0,0,9,4,5,18,9,9,6,0,0.5,0.28,0.22,0.46,0,408,0.99,91,56,272,326,0.33,81,26,-1,5
Andrea Pinamonti,21,927068400,1999/05/18,Serie A,2017/2018,Forward,Inter Milan,13,0,13,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,13
Andrea Poli,31,623026800,1989/09/28,Serie A,2017/2018,Midfielder,Bologna,2560,1298,1262,Italy,32,16,16,2,2,0,0,0,0,0,0,8,4,4,39,19,20,10,1,0.07,0,0.07,0.14,0,1280,1.37,66,80,256,0,0.35,201,308,-1,7
Andrea Ranocchia,33,571968000,1988/02/16,Serie A,2017/2018,Defender,Inter Milan,626,354,272,Italy,11,5,6,2,1,1,0,0,0,0,0,6,4,2,4,2,2,4,0,0.29,0,0.29,0.25,0.33,313,0.58,157,57,157,0,0.58,57,438,11,10
Andrea Romagnoli,22,901666800,1998/07/28,Serie A,2017/2018,Goalkeeper,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Seculin,30,647910000,1990/07/13,Serie A,2017/2018,Goalkeeper,Chievo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Tessiore,21,938732400,1999/09/30,Serie A,2017/2018,Midfielder,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Tozzo,28,715129200,1992/08/29,Serie A,2017/2018,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andreas Cornelius,28,732240000,1993/03/16,Serie A,2017/2018,Forward,Atalanta,925,511,414,Denmark,23,12,11,3,2,1,1,0,1,0,0,7,5,2,10,5,5,0,0,0.39,0.1,0.29,0.35,0.22,308,0.97,93,40,0,925,0,51,134,-1,9
Andreaw Gravillon,23,886896000,1998/02/08,Serie A,2017/2018,Defender,Benevento,82,19,63,Guadeloupe,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,2.2,41,41,0,0,0,-1,-1,-1,27
Andrey Galabinov,32,596592000,1988/11/27,Serie A,2017/2018,Forward,Genoa,1129,475,654,Bulgaria,20,8,12,3,2,1,1,1,0,1,0,8,3,5,12,7,5,2,0,0.32,0.08,0.24,0.38,0.14,376,0.96,94,56,565,1129,0.16,77,156,-1,4
Andrija Balić,23,871254000,1997/08/10,Serie A,2017/2018,Midfielder,Udinese,1077,620,457,Croatia,21,13,8,0,0,0,1,0,1,0,0,4,3,1,23,12,11,2,0,0.08,0.08,0,0,0,0,1.92,47,51,539,1077,0.17,303,152,-1,18
Aniello Viscovo,21,929919600,1999/06/20,Serie A,2017/2018,Goalkeeper,Crotone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ante Budimir,29,680137200,1991/07/21,Serie A,2017/2018,Forward,Crotone,1589,814,775,Croatia,22,11,11,6,4,2,0,0,0,0,0,3,2,1,30,10,20,8,0,0.34,0,0.34,0.44,0.23,265,1.7,53,72,199,0,0.45,38,412,-1,3
Antonín Barák,26,786412800,1994/12/03,Serie A,2017/2018,Midfielder,Udinese,2715,1379,1336,Czech Republic,34,17,17,7,4,3,4,2,2,0,0,8,5,3,42,17,25,5,0,0.36,0.13,0.23,0.26,0.2,388,1.39,65,80,543,679,0.17,78,94,-1,2
Antonino Ragusa,30,638492400,1990/03/26,Serie A,2017/2018,Forward,Sassuolo,808,379,429,Italy,30,13,17,0,0,0,1,0,1,0,0,9,5,4,23,7,16,6,0,0.11,0.11,0,0,0,0,2.56,35,27,135,808,0.67,402,118,-1,23
Antonio Barreca,26,795484800,1995/03/18,Serie A,2017/2018,Defender,Torino,461,347,114,Italy,9,6,3,0,0,0,0,0,0,0,0,2,1,1,8,5,3,1,1,0,0,0,0,0,0,1.56,58,51,231,0,0.39,340,328,141,20
Antonio Candreva,34,541468800,1987/02/28,Serie A,2017/2018,Midfielder,Inter Milan,2563,1367,1196,Italy,36,18,18,0,0,0,8,4,4,0,0,16,10,6,24,13,11,4,0,0.28,0.28,0,0,0,0,0.84,107,71,641,320,0.14,418,23,-1,20
Antonio Caracciolo,30,646700400,1990/06/29,Serie A,2017/2018,Defender,Hellas Verona,2856,1370,1486,Italy,33,16,17,2,2,0,0,0,0,0,0,6,5,1,61,25,36,6,0,0.06,0,0.06,0.13,0,1428,1.92,47,87,476,0,0.19,216,366,178,6
Antonio Donnarumma,30,647305200,1990/07/06,Serie A,2017/2018,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Mirante,37,426466800,1983/07/07,Serie A,2017/2018,Goalkeeper,Bologna,2970,1530,1440,Italy,33,17,16,0,0,0,0,0,0,0,0,7,4,3,45,22,23,5,0,0,0,0,0,0,0,1.36,66,90,594,0,0.15,325,319,111,23
Antonio Santurro,29,699321600,1992/02/29,Serie A,2017/2018,Goalkeeper,Bologna,90,90,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,90,90,90,0,1,-1,-1,-1,17
Arkadiusz Milik,27,762393600,1994/02/28,Serie A,2017/2018,Forward,Napoli,439,216,223,Poland,15,6,9,5,3,2,0,0,0,0,0,5,1,4,7,5,2,2,0,1.03,0,1.03,1.25,0.81,88,1.44,63,29,220,0,0.41,2,363,-1,6
Arlind Ajeti,27,748911600,1993/09/24,Serie A,2017/2018,Defender,Crotone,1268,463,805,Albania,21,9,12,0,0,0,1,1,0,0,0,3,3,0,27,2,25,7,0,0.07,0.07,0,0,0,0,1.92,47,60,181,1268,0.5,345,170,179,23
Armando Izzo,29,699494400,1992/03/02,Serie A,2017/2018,Defender,Genoa,1388,578,810,Italy,16,7,9,1,1,0,0,0,0,0,0,6,1,5,15,10,5,2,0,0.06,0,0.06,0.16,0,1388,0.97,93,87,694,0,0.13,210,278,49,12
Artur Ioniţă,30,650847600,1990/08/16,Serie A,2017/2018,Midfielder,Cagliari,2676,1124,1552,Moldova,36,18,18,0,0,0,2,2,0,0,0,8,4,4,40,16,24,4,0,0.07,0.07,0,0,0,0,1.35,67,74,669,1338,0.13,363,167,-1,26
Bacary Sagna,38,414028800,1983/02/14,Serie A,2017/2018,Defender,Benevento,955,397,558,France,13,6,7,1,1,0,0,0,0,0,0,2,1,1,18,9,9,1,0,0.09,0,0.09,0.23,0,955,1.7,53,73,955,0,0.09,183,234,161,15
Bartosz Bereszyński,28,710895600,1992/07/11,Serie A,2017/2018,Defender,Sampdoria,2483,1271,1212,Poland,31,16,15,0,0,0,1,1,0,0,0,8,5,3,33,10,23,5,0,0.04,0.04,0,0,0,0,1.2,75,80,497,2483,0.18,386,208,87,15
Bartosz Salamon,29,673052400,1991/04/30,Serie A,2017/2018,Defender,SPAL,1724,906,818,Poland,22,12,10,0,0,0,0,0,0,0,0,2,2,0,36,20,16,5,0,0,0,0,0,0,0,1.88,48,78,345,0,0.26,443,380,174,23
Bartłomiej Drągowski,23,871945200,1997/08/18,Serie A,2017/2018,Goalkeeper,Fiorentina,215,81,134,Poland,3,1,2,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,3.35,27,72,0,0,0,-1,-1,-1,20
Bastos,29,670032000,1991/03/27,Serie A,2017/2018,Defender,Lazio,1406,570,836,Angola,21,11,10,4,2,2,0,0,0,0,0,3,2,1,20,6,14,4,0,0.26,0,0.26,0.32,0.22,352,1.28,70,67,352,0,0.26,70,434,93,6
Benedikt Höwedes,33,573091200,1988/02/29,Serie A,2017/2018,Defender,Juventus,248,248,0,Germany,3,3,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0.36,0,0.36,0.36,0,248,0,0,83,248,0,0.36,-1,-1,-1,14
