full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Almen Abdi,34,530233200,1986/10/20,Premier League,2015/2016,Midfielder,Watford,1987,862,1125,Switzerland,32,16,16,2,1,1,0,0,0,0,0,9,7,2,32,11,21,4,0,0.09,0,0.09,0.1,0.08,994,1.45,62,62,497,0,0.18,181,396,-1,3
Aly Cissokho,33,558658800,1987/09/14,Premier League,2015/2016,Defender,Aston Villa,1603,810,793,France,18,9,9,0,0,0,0,0,0,0,0,3,2,1,37,21,16,4,1,0,0,0,0,0,0,2.08,43,89,321,0,0.28,304,313,175,13
Ander Herrera,31,619052400,1989/08/13,Premier League,2015/2016,Midfielder,Manchester United,1533,766,767,Spain,27,15,12,3,2,1,2,0,2,1,0,13,8,5,14,5,9,4,0,0.29,0.12,0.18,0.23,0.12,511,0.82,110,57,383,767,0.23,106,126,-1,6
Anders Lindegaard,36,450658800,1984/04/12,Premier League,2015/2016,Goalkeeper,West Bromwich Albion,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andre Ayew,31,629856000,1989/12/17,Premier League,2015/2016,Forward,Swansea City,2940,1543,1397,Ghana,34,18,16,12,8,4,2,1,1,0,0,7,7,0,43,20,23,5,0,0.43,0.06,0.37,0.47,0.26,245,1.32,68,86,588,1470,0.15,30,200,-1,1
Andre Green,22,901407600,1998/07/25,Premier League,2015/2016,Midfielder,Aston Villa,57,28,29,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,-1,-1,-1,16
Andre Wisdom,27,736902000,1993/05/08,Premier League,2015/2016,Defender,Norwich City,824,496,328,England,10,6,4,0,0,0,0,0,0,0,0,1,1,0,13,7,6,1,0,0,0,0,0,0,0,1.42,63,82,824,0,0.11,369,398,121,27
Andreas Pereira,25,820454400,1996/01/01,Premier League,2015/2016,Midfielder,Manchester United,80,2,78,Brazil,4,1,3,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,0,0,0,0,0,0,2.25,40,20,40,0,2.25,-1,-1,-1,22
Andrej Kramarić,29,677286000,1991/06/18,Premier League,2015/2016,Forward,Leicester City,22,12,10,Croatia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.09,22,11,0,0,0,-1,-1,-1,21
Andrew Surman,34,524876400,1986/08/19,Premier League,2015/2016,Midfielder,AFC Bournemouth,3420,1710,1710,England,38,19,19,0,0,0,3,2,1,0,0,7,4,3,64,31,33,4,0,0.08,0.08,0,0,0,0,1.68,53,90,855,1140,0.11,355,177,-1,27
Andros Townsend,29,679618800,1991/07/15,Premier League,2015/2016,Midfielder,Newcastle United,1153,518,635,England,16,7,9,4,2,2,2,1,1,0,0,6,4,2,17,3,14,0,0,0.47,0.16,0.31,0.35,0.28,288,1.33,68,72,0,577,0,54,86,-1,4
Andy Carroll,32,600048000,1989/01/06,Premier League,2015/2016,Forward,West Ham United,1431,813,618,England,27,15,12,9,7,2,2,1,1,1,0,7,5,2,21,12,9,2,0,0.69,0.13,0.57,0.77,0.29,159,1.32,68,53,716,716,0.13,10,110,-1,2
Andy King,32,594086400,1988/10/29,Premier League,2015/2016,Midfielder,Leicester City,1047,521,526,Wales,25,11,14,2,2,0,1,1,0,0,0,8,4,4,15,9,6,2,0,0.26,0.09,0.17,0.35,0,524,1.29,70,42,524,1047,0.17,112,144,-1,7
Àngel Rangel Zaragoza,38,404611200,1982/10/28,Premier League,2015/2016,Defender,Swansea City,1821,991,830,Spain,23,12,11,0,0,0,0,0,0,0,0,5,5,0,27,9,18,6,0,0,0,0,0,0,0,1.33,67,79,304,0,0.3,413,328,110,20
Angelo Ogbonna,32,580345200,1988/05/22,Premier League,2015/2016,Defender,West Ham United,2327,1157,1170,Italy,28,15,13,0,0,0,0,0,0,0,0,10,5,5,30,17,13,5,0,0,0,0,0,0,0,1.16,78,83,465,0,0.19,401,366,73,23
Anthony Martial,25,818121600,1995/12/05,Premier League,2015/2016,Forward,Manchester United,2632,1282,1350,France,31,16,15,11,6,5,4,4,0,0,0,14,10,4,27,6,21,2,0,0.51,0.14,0.38,0.42,0.33,239,0.92,97,85,1316,658,0.07,27,97,-1,1
Antonio Valencia,35,491958000,1985/08/03,Premier League,2015/2016,Defender,Manchester United,853,561,292,Ecuador,14,9,5,0,0,0,3,3,0,0,0,9,7,2,5,1,4,1,0,0.32,0.32,0,0,0,0,0.53,171,61,853,284,0.11,347,23,5,28
Arouna Koné,37,437356800,1983/11/11,Premier League,2015/2016,Forward,Everton,1457,878,579,Côte d'Ivoire,25,14,11,5,4,1,4,3,1,0,0,8,2,6,19,15,4,1,0,0.56,0.25,0.31,0.41,0.16,291,1.17,77,58,1457,364,0.06,58,32,-1,3
Artur Boruc,41,319852800,1980/02/20,Premier League,2015/2016,Goalkeeper,AFC Bournemouth,2880,1530,1350,Poland,32,17,15,0,0,0,0,0,0,0,0,7,4,3,49,28,21,2,0,0,0,0,0,0,0,1.53,59,90,1440,0,0.06,353,264,143,20
Ashley Westwood,30,638924400,1990/03/31,Premier League,2015/2016,Midfielder,Aston Villa,2719,1316,1403,England,32,15,17,2,2,0,2,0,2,0,0,5,3,2,57,27,30,6,0,0.13,0.07,0.07,0.14,0,1360,1.89,48,85,453,1360,0.2,194,183,-1,5
Ashley Williams,36,462063600,1984/08/22,Premier League,2015/2016,Defender,Swansea City,3240,1620,1620,Wales,36,18,18,2,1,1,1,0,1,0,0,9,8,1,48,19,29,8,0,0.08,0.03,0.06,0.06,0.06,1620,1.33,68,90,405,3240,0.22,213,229,109,4
Ashley Young,35,489711600,1985/07/08,Premier League,2015/2016,Midfielder,Manchester United,1061,473,588,England,18,8,10,1,1,0,2,2,0,0,0,7,4,3,16,4,12,5,0,0.25,0.17,0.08,0.19,0,1061,1.36,66,59,212,531,0.42,187,82,-1,11
Asmir Begović,33,551142000,1987/06/19,Premier League,2015/2016,Goalkeeper,Chelsea,1397,587,810,Bosnia and Herzegovina,17,8,9,0,0,0,0,0,0,0,0,4,3,1,23,10,13,0,0,0,0,0,0,0,0,1.48,61,82,0,0,0,407,256,130,27
Axel Tuanzebe,23,879465600,1997/11/14,Premier League,2015/2016,Defender,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ayoze Perez,27,743900400,1993/07/28,Premier League,2015/2016,Forward,Newcastle United,2048,1068,980,Spain,34,17,17,6,4,2,2,2,0,0,0,8,5,3,39,17,22,4,0,0.35,0.09,0.26,0.34,0.18,341,1.71,53,60,512,1024,0.18,77,151,-1,3
Bacary Sagna,38,414028800,1983/02/14,Premier League,2015/2016,Defender,Manchester City,2448,1170,1278,France,28,13,15,0,0,0,3,1,2,0,0,13,4,9,25,13,12,4,0,0.11,0.11,0,0,0,0,0.92,98,87,612,816,0.15,397,133,36,22
Bafétimbi Gomis,35,492130800,1985/08/05,Premier League,2015/2016,Forward,Swansea City,1696,874,822,France,33,17,16,6,2,4,0,0,0,1,0,8,7,1,24,11,13,0,0,0.32,0,0.32,0.21,0.44,283,1.27,71,51,0,0,0,52,333,-1,3
Baily Cargill,25,804898800,1995/07/04,Premier League,2015/2016,Defender,AFC Bournemouth,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bakary Sako,32,578012400,1988/04/25,Premier League,2015/2016,Midfielder,Crystal Palace,1068,355,713,Mali,20,9,11,2,1,1,1,0,1,0,0,3,2,1,11,2,9,1,0,0.25,0.08,0.17,0.25,0.13,534,0.93,97,53,1068,1068,0.08,113,171,-1,11
Bastian Schweinsteiger,36,460162800,1984/07/31,Premier League,2015/2016,Midfielder,Manchester United,1202,619,583,Germany,18,9,9,1,0,1,0,0,0,0,0,11,7,4,10,2,8,3,0,0.07,0,0.07,0,0.15,1202,0.75,120,67,401,0,0.22,202,297,-1,9
Ben Chilwell,24,851126400,1996/12/21,Premier League,2015/2016,Defender,Leicester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ben Davies,27,735606000,1993/04/23,Premier League,2015/2016,Defender,Tottenham Hotspur,1288,560,728,Wales,17,8,9,0,0,0,2,2,0,0,0,5,3,2,16,4,12,3,0,0.14,0.14,0,0,0,0,1.12,81,76,429,644,0.21,350,101,62,21
Ben Foster,37,418172400,1983/04/02,Premier League,2015/2016,Goalkeeper,West Bromwich Albion,1350,720,630,England,15,8,7,0,0,0,0,0,0,0,0,4,2,2,17,9,8,1,0,0,0,0,0,0,0,1.13,79,90,1350,0,0.07,277,292,63,15
Ben Watson,35,489711600,1985/07/08,Premier League,2015/2016,Midfielder,Watford,2815,1370,1445,England,35,17,18,2,1,1,0,0,0,0,0,10,7,3,40,16,24,4,0,0.06,0,0.06,0.07,0.06,1408,1.28,70,80,704,0,0.13,207,407,-1,5
Benik Afobe,28,729475200,1993/02/12,Premier League,2015/2016,Forward,AFC Bournemouth,937,565,372,Congo DR,15,8,7,4,2,2,0,0,0,0,0,3,2,1,16,10,6,0,0,0.38,0,0.38,0.32,0.48,234,1.54,59,62,0,0,0,28,302,-1,4
Bersant Celina,24,842223600,1996/09/08,Premier League,2015/2016,Forward,Manchester City,13,13,0,Kosovo,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.92,6.92,0,0,0,0,0,0,13,0,13,0,-1,-1,-1,25
Bertrand Traoré,25,810342000,1995/09/05,Premier League,2015/2016,Forward,Chelsea,373,206,167,Burkina Faso,10,6,4,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.72,0.24,0.48,0.87,0,187,0.24,373,37,0,373,0,18,38,-1,12
Billy Jones,33,543542400,1987/03/24,Premier League,2015/2016,Defender,Sunderland,2033,990,1043,England,24,11,13,1,1,0,1,0,1,0,0,2,1,1,44,13,31,8,0,0.09,0.04,0.04,0.09,0,2033,1.95,46,85,254,2033,0.35,241,226,171,10
Bojan,30,651798000,1990/08/27,Premier League,2015/2016,Forward,Stoke City,1709,997,712,Spain,27,14,13,7,4,3,1,0,1,2,0,9,4,5,24,14,10,2,0,0.42,0.05,0.37,0.36,0.38,244,1.26,71,63,855,1709,0.11,31,205,-1,2
Brad Smith,26,765846000,1994/04/08,Premier League,2015/2016,Defender,Liverpool,285,0,285,Australia,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,1,0,0,0,0,0,0,1.26,71,71,95,0,0.95,303,326,91,23
Bradley Guzan,36,463532400,1984/09/08,Premier League,2015/2016,Goalkeeper,Aston Villa,2520,1260,1260,USA,28,14,14,0,0,0,0,0,0,0,0,2,1,1,55,27,28,2,0,0,0,0,0,0,0,1.96,46,90,1260,0,0.07,359,247,172,18
Bradley Johnson,33,546562800,1987/04/27,Premier League,2015/2016,Midfielder,Norwich City,151,103,48,England,4,2,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.79,50,38,0,0,0,-1,-1,-1,25
Brandon Barker,24,844383600,1996/10/03,Premier League,2015/2016,Midfielder,Manchester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Branislav Ivanović,37,446256000,1984/02/22,Premier League,2015/2016,Defender,Chelsea,2918,1500,1418,Serbia,33,17,16,2,1,1,2,1,1,0,0,8,2,6,42,24,18,5,0,0.12,0.06,0.06,0.06,0.06,1459,1.3,69,88,584,1459,0.15,205,194,102,9
Brede Hangeland,39,361839600,1981/06/19,Premier League,2015/2016,Defender,Crystal Palace,630,360,270,Norway,7,4,3,0,0,0,0,0,0,0,0,3,2,1,4,2,2,2,0,0,0,0,0,0,0,0.57,158,90,315,0,0.29,272,286,6,21
Brendan Galloway,25,827020800,1996/03/17,Premier League,2015/2016,Defender,Everton,1223,685,538,England,15,9,6,0,0,0,1,1,0,0,0,3,1,2,18,11,7,2,0,0.07,0.07,0,0,0,0,1.32,68,82,612,1223,0.15,332,190,107,28
Brown Ideye Aide,32,592441200,1988/10/09,Premier League,2015/2016,Forward,West Bromwich Albion,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bryan Oviedo,31,635299200,1990/02/18,Premier League,2015/2016,Defender,Everton,998,465,533,Costa Rica,14,7,7,0,0,0,1,1,0,0,0,4,1,3,17,7,10,0,0,0.09,0.09,0,0,0,0,1.53,59,71,0,998,0,334,157,142,26
Callum Connolly,23,874969200,1997/09/22,Premier League,2015/2016,Defender,Everton,36,36,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.5,36,36,0,0,0,-1,-1,-1,15
Callum McManaman,29,672534000,1991/04/24,Premier League,2015/2016,Midfielder,West Bromwich Albion,273,195,78,England,12,7,5,0,0,0,1,1,0,0,0,4,2,2,4,3,1,2,0,0.33,0.33,0,0,0,0,1.32,68,23,137,273,0.66,395,19,-1,23
Callum Williams,24,855014400,1997/02/04,Premier League,2015/2016,Defender,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Callum Wilson,29,699148800,1992/02/27,Premier League,2015/2016,Forward,AFC Bournemouth,771,326,445,England,13,6,7,5,2,3,0,0,0,1,0,1,1,0,14,3,11,0,0,0.58,0,0.58,0.55,0.61,154,1.63,55,59,0,0,0,9,246,-1,2
Calum Chambers,26,790560000,1995/01/20,Premier League,2015/2016,Defender,Arsenal,312,237,75,England,12,6,6,0,0,0,0,0,0,0,0,7,3,4,1,0,1,2,0,0,0,0,0,0,0,0.29,312,26,156,0,0.58,402,378,1,14
Cameron Borthwick-Jackson,24,854841600,1997/02/02,Premier League,2015/2016,Defender,Manchester United,692,300,392,England,10,5,5,0,0,0,1,1,0,0,0,5,3,2,4,0,4,0,0,0.13,0.13,0,0,0,0,0.52,173,69,0,692,0,288,106,3,20
Cameron Brannagan,24,831596400,1996/05/08,Premier League,2015/2016,Midfielder,Liverpool,112,12,100,England,3,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.8,112,37,0,0,0,-1,-1,-1,18
Cameron Humphreys,22,903740400,1998/08/21,Premier League,2015/2016,Defender,Manchester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Cameron Jerome,34,524358000,1986/08/13,Premier League,2015/2016,Forward,Norwich City,1775,795,980,England,34,18,16,3,1,2,2,1,1,0,0,4,4,0,30,11,19,2,0,0.25,0.1,0.15,0.11,0.18,592,1.52,59,52,888,888,0.1,126,139,-1,8
Carl Jenkinson,29,697507200,1992/02/08,Premier League,2015/2016,Defender,West Ham United,1224,684,540,England,20,10,10,2,0,2,0,0,0,0,0,4,2,2,23,12,11,4,1,0.15,0,0.15,0,0.33,612,1.69,53,61,245,0,0.37,129,390,156,11
Carles Gil de Pareja Vicent,28,722390400,1992/11/22,Premier League,2015/2016,Midfielder,Aston Villa,1441,820,621,Spain,23,14,9,2,0,2,0,0,0,0,0,4,3,1,28,17,11,3,0,0.12,0,0.12,0,0.29,721,1.75,51,63,480,0,0.19,146,274,-1,3
Carlos Sánchez,35,508032000,1986/02/06,Premier League,2015/2016,Midfielder,Aston Villa,1370,717,653,Colombia,20,10,10,0,0,0,0,0,0,0,0,3,2,1,27,14,13,3,0,0,0,0,0,0,0,1.77,51,69,457,0,0.2,363,337,-1,24
Cedric Soares,29,683593200,1991/08/30,Premier League,2015/2016,Defender,Southampton,1971,1013,958,Portugal,24,12,12,0,0,0,2,0,2,0,0,10,5,5,19,10,9,3,0,0.09,0.09,0,0,0,0,0.87,104,82,657,986,0.14,424,145,27,21
Cesar Azpilicueta,31,620262000,1989/08/27,Premier League,2015/2016,Defender,Chelsea,3201,1494,1707,Spain,37,18,19,2,1,1,3,1,2,0,0,9,3,6,47,25,22,7,0,0.14,0.08,0.06,0.06,0.05,1601,1.32,68,87,457,1067,0.2,210,176,108,10
Cesc Fabregas,33,547081200,1987/05/03,Premier League,2015/2016,Midfielder,Chelsea,2899,1462,1437,Spain,37,19,18,5,4,1,7,4,3,2,0,8,3,5,42,25,17,5,0,0.37,0.22,0.16,0.25,0.06,580,1.3,69,78,580,414,0.16,121,47,-1,4
Chancel Mbemba Mangulu,26,776300400,1994/08/07,Premier League,2015/2016,Defender,Newcastle United,2924,1530,1394,Congo DR,33,17,16,0,0,0,0,0,0,0,0,7,4,3,50,20,30,5,0,0,0,0,0,0,0,1.54,58,89,585,0,0.15,404,261,144,22
Charles N'Zogbia,34,517618800,1986/05/27,Premier League,2015/2016,Midfielder,Aston Villa,41,25,16,France,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,-1,-1,-1,15
