full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Alex Schalk,29,713145600,1992/08/07,Eredivisie,2012/2013,Forward,NAC Breda,1111,528,583,Netherlands,20,10,10,3,1,2,0,0,0,0,0,4,1,3,27,16,11,3,0,0.24,0,0.24,0.17,0.31,370,2.19,41,56,370,0,0.24,73,285,-1,8
Alexander Domin Christovao M'Futila,28,732067200,1993/03/14,Eredivisie,2012/2013,Forward,Groningen,77,55,22,Angola,5,3,2,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,2.34,39,15,0,0,0,-1,-1,-1,30
Alexander Gerndt,35,521683200,1986/07/14,Eredivisie,2012/2013,Forward,Utrecht,1307,698,609,Sweden,17,9,8,6,0,6,4,4,0,1,0,3,2,1,15,5,10,2,1,0.69,0.28,0.41,0,0.89,218,1.03,87,77,436,327,0.21,33,28,-1,3
Alfreð Finnbogason,32,602294400,1989/02/01,Eredivisie,2012/2013,Forward,Heerenveen,2856,1410,1446,Iceland,33,16,17,24,12,12,5,4,1,3,1,5,3,2,58,26,32,3,0,0.91,0.16,0.76,0.77,0.75,119,1.83,49,87,952,571,0.09,6,71,-1,1
Ali Messaoud,30,671500800,1991/04/13,Eredivisie,2012/2013,Forward,AZ,10,10,0,Netherlands,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,21
Amin Affane,27,759110400,1994/01/21,Eredivisie,2012/2013,Midfielder,Roda JC,805,291,514,Sweden,15,7,8,1,0,1,5,2,3,0,0,5,4,1,20,2,18,0,0,0.67,0.56,0.11,0,0.18,805,2.24,40,54,0,161,0,136,6,-1,12
Anass Achahbar,27,758419200,1994/01/13,Eredivisie,2012/2013,Forward,Feyenoord,164,116,48,Netherlands,7,3,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.55,164,23,0,0,0,-1,-1,-1,12
Andraž Kirm,36,463276800,1984/09/06,Eredivisie,2012/2013,Forward,Groningen,2814,1372,1442,Slovenia,33,16,17,2,0,2,4,2,2,0,0,8,3,5,44,18,26,4,0,0.19,0.13,0.06,0,0.12,1407,1.41,64,85,704,704,0.13,187,103,-1,5
Andreas Bjelland,33,584582400,1988/07/11,Eredivisie,2012/2013,Defender,Twente,700,373,327,Denmark,10,5,5,0,0,0,0,0,0,0,0,2,0,2,7,6,1,1,0,0,0,0,0,0,0,0.9,100,70,700,0,0.13,330,324,12,27
Andreas Lasnik,37,437184000,1983/11/09,Eredivisie,2012/2013,Midfielder,NAC Breda,106,8,98,Austria,6,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.7,53,18,0,0,0,-1,-1,-1,16
Anouar Hadouir,38,400809600,1982/09/14,Eredivisie,2012/2013,Midfielder,NAC Breda,1238,635,603,Netherlands,21,11,10,1,1,0,2,0,2,0,0,4,2,2,21,11,10,5,0,0.22,0.15,0.07,0.14,0,1238,1.53,59,59,248,619,0.36,169,81,-1,12
Anouar Kali,30,675907200,1991/06/03,Eredivisie,2012/2013,Midfielder,Utrecht,2310,983,1327,Morocco,29,12,17,1,1,0,0,0,0,0,0,8,5,3,28,8,20,9,2,0.04,0,0.04,0.09,0,2310,1.09,83,80,257,0,0.35,197,298,-1,12
Anthony Lurling,44,230515200,1977/04/22,Eredivisie,2012/2013,Midfielder,NAC Breda,2451,1338,1113,Netherlands,30,17,13,6,3,3,4,3,1,0,0,6,4,2,41,21,20,4,0,0.37,0.15,0.22,0.2,0.24,409,1.51,60,82,613,613,0.15,82,80,-1,2
Ard van Peppen,36,488592000,1985/06/26,Eredivisie,2012/2013,Defender,RKC Waalwijk,2970,1530,1440,Netherlands,33,17,16,1,1,0,1,1,0,0,0,7,5,2,41,18,23,6,0,0.06,0.03,0.03,0.06,0,2970,1.24,72,90,495,2970,0.18,204,208,39,10
Arjan Christianen,38,409104000,1982/12/19,Eredivisie,2012/2013,Goalkeeper,Willem II,90,90,0,Netherlands,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,20
Arjan van Dijk,34,537840000,1987/01/17,Eredivisie,2012/2013,Goalkeeper,RKC Waalwijk,96,6,90,Netherlands,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2.81,32,32,0,0,0,-1,-1,-1,18
Arnaud Djoum,32,610070400,1989/05/02,Eredivisie,2012/2013,Midfielder,Roda JC,1005,501,504,Cameroon,20,12,8,1,0,1,0,0,0,0,0,3,3,0,25,9,16,2,0,0.09,0,0.09,0,0.18,1005,2.24,40,50,503,0,0.18,151,274,-1,13
Arne Slot,42,274838400,1978/09/17,Eredivisie,2012/2013,Midfielder,PEC Zwolle,410,218,192,Netherlands,12,7,5,0,0,0,1,1,0,0,0,2,2,0,6,2,4,0,0,0.22,0.22,0,0,0,0,1.32,68,34,0,410,0,227,42,-1,23
Arnold Kruiswijk,36,468201600,1984/11/02,Eredivisie,2012/2013,Defender,Heerenveen,1503,775,728,Netherlands,19,10,9,0,0,0,0,0,0,0,0,2,1,1,37,20,17,4,1,0,0,0,0,0,0,2.22,41,79,376,0,0.24,310,307,132,28
Aron Gielen,28,728956800,1993/02/06,Eredivisie,2012/2013,Midfielder,VVV,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aron Jóhannsson,30,658195200,1990/11/10,Eredivisie,2012/2013,Forward,AZ,137,92,45,USA,5,3,2,3,3,0,0,0,0,0,0,2,2,0,3,2,1,0,0,1.97,0,1.97,2.93,0,46,1.97,46,27,0,0,0,-1,-1,-1,6
Arsenio Valpoort,29,712972800,1992/08/05,Eredivisie,2012/2013,Forward,PEC Zwolle,615,402,213,Netherlands,14,7,7,2,1,1,0,0,0,0,0,3,1,2,14,8,6,2,0,0.29,0,0.29,0.22,0.42,308,2.05,44,44,308,0,0.29,57,309,-1,9
Atiba Hutchinson,38,413510400,1983/02/08,Eredivisie,2012/2013,Midfielder,PSV,2941,1510,1431,Canada,33,17,16,2,1,1,5,3,2,0,0,9,8,1,41,17,24,6,1,0.21,0.15,0.06,0.06,0.06,1471,1.25,72,89,490,588,0.18,177,85,-1,11
Aurélien Joachim,34,524016000,1986/08/10,Eredivisie,2012/2013,Forward,Willem II,2204,1124,1080,Luxembourg,25,13,12,6,5,1,1,1,0,1,0,5,2,3,51,26,25,1,0,0.29,0.04,0.25,0.4,0.08,367,2.08,43,88,2204,2204,0.04,69,193,-1,1
Barry Maguire,31,625449600,1989/10/27,Eredivisie,2012/2013,Midfielder,VVV,1492,649,843,Netherlands,22,9,13,2,1,1,5,1,4,0,0,5,2,3,23,12,11,0,0,0.42,0.3,0.12,0.14,0.11,746,1.39,65,68,0,298,0,126,26,-1,6
Bart Biemans,33,574300800,1988/03/14,Eredivisie,2012/2013,Defender,Roda JC,2513,1313,1200,Belgium,31,16,15,3,0,3,0,0,0,0,0,6,5,1,58,18,40,6,1,0.11,0,0.11,0,0.23,838,2.08,43,81,359,0,0.25,140,296,127,5
Bart Schenkeveld,29,683337600,1991/08/28,Eredivisie,2012/2013,Defender,Heracles,1013,526,487,Netherlands,12,6,6,0,0,0,0,0,0,0,0,2,1,1,26,13,13,3,0,0,0,0,0,0,0,2.31,39,84,338,0,0.27,220,246,134,13
Bart van Hintum,34,537753600,1987/01/16,Eredivisie,2012/2013,Defender,PEC Zwolle,963,468,495,Netherlands,12,6,6,2,1,1,1,0,1,0,1,1,0,1,22,12,10,3,0,0.28,0.09,0.19,0.19,0.18,482,2.06,44,80,321,963,0.28,89,136,124,7
Bas Meeuwissen,27,767232000,1994/04/25,Eredivisie,2012/2013,Goalkeeper,ADO Den Haag,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ben Rienstra,31,644544000,1990/06/05,Eredivisie,2012/2013,Midfielder,Heracles,2763,1362,1401,Netherlands,32,16,16,0,0,0,4,0,4,0,0,5,2,3,60,30,30,5,0,0.13,0.13,0,0,0,0,1.95,46,86,553,691,0.16,262,105,-1,23
Bob Schepers,29,701913600,1992/03/30,Eredivisie,2012/2013,Forward,Utrecht,148,73,75,Netherlands,8,4,4,1,1,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0.61,0,0.61,1.23,0,148,2.43,37,19,0,0,0,-1,-1,-1,13
Boy Waterman,37,443750400,1984/01/24,Eredivisie,2012/2013,Goalkeeper,PSV,2557,1350,1207,Netherlands,29,15,14,0,0,0,0,0,0,0,0,8,7,1,36,16,20,0,0,0,0,0,0,0,0,1.27,71,88,0,0,0,294,294,43,20
Brahim Darri,26,779500800,1994/09/14,Eredivisie,2012/2013,Forward,Vitesse,58,46,12,Netherlands,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,-1,-1,-1,19
Bram Nuytinck,31,641779200,1990/05/04,Eredivisie,2012/2013,Defender,NEC,134,134,0,Netherlands,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0.67,0,0.67,0.67,0,134,3.36,27,67,0,0,0,-1,-1,-1,15
Bram van Polen,35,497836800,1985/10/11,Eredivisie,2012/2013,Defender,PEC Zwolle,2970,1440,1530,Netherlands,33,16,17,0,0,0,1,1,0,0,0,5,3,2,51,27,24,6,0,0.03,0.03,0,0,0,0,1.55,58,90,495,2970,0.18,257,215,72,16
Brian van Loo,46,165628800,1975/04/02,Eredivisie,2012/2013,Goalkeeper,Heracles,135,90,45,Netherlands,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2,45,68,0,0,0,-1,-1,-1,19
Brian Vandenbussche,39,370137600,1981/09/24,Eredivisie,2012/2013,Goalkeeper,Heerenveen,314,134,180,Belgium,4,2,2,0,0,0,0,0,0,0,0,0,0,0,9,3,6,1,0,0,0,0,0,0,0,2.58,35,79,314,0,0.29,302,308,141,18
Bruno Martins Indi,29,697507200,1992/02/08,Eredivisie,2012/2013,Defender,Feyenoord,2763,1347,1416,Netherlands,32,16,16,1,0,1,2,2,0,0,0,10,7,3,34,10,24,4,1,0.1,0.07,0.03,0,0.06,2763,1.11,81,86,553,1382,0.16,219,149,29,10
Bryan Linssen,30,655344000,1990/10/08,Eredivisie,2012/2013,Forward,VVV,2635,1229,1406,Netherlands,34,17,17,8,4,4,3,3,0,0,0,5,2,3,42,28,14,4,0,0.38,0.1,0.27,0.29,0.26,329,1.43,63,78,659,878,0.14,64,121,-1,2
Bryan Roox,28,720921600,1992/11/05,Eredivisie,2012/2013,Goalkeeper,Roda JC,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bryan Struis,28,739756800,1993/06/11,Eredivisie,2012/2013,Goalkeeper,NAC Breda,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Cedric Badjeck,26,790992000,1995/01/25,Eredivisie,2012/2013,Forward,Utrecht,19,8,11,Cameroon,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,17
Cedric van der Gun,42,294710400,1979/05/05,Eredivisie,2012/2013,Forward,Utrecht,2098,988,1110,Netherlands,28,14,14,6,1,5,0,0,0,0,0,10,6,4,21,7,14,1,0,0.26,0,0.26,0.09,0.41,350,0.9,100,75,2098,0,0.04,66,297,-1,5
Celso Fabián Ortiz Gamarra,32,601776000,1989/01/26,Eredivisie,2012/2013,Midfielder,AZ,143,53,90,Paraguay,4,3,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0.63,143,36,143,0,0.63,-1,-1,-1,20
César David Texeira Torres,30,667612800,1991/02/27,Eredivisie,2012/2013,Forward,Groningen,1380,735,645,Uruguay,29,17,12,5,2,3,1,1,0,0,0,5,2,3,29,13,16,0,0,0.39,0.07,0.33,0.24,0.42,276,1.89,48,48,0,1380,0,52,153,-1,2
Charlton Vicento,30,664243200,1991/01/19,Eredivisie,2012/2013,Forward,ADO Den Haag,1026,738,288,Curaçao,29,15,14,3,3,0,0,0,0,0,0,4,2,2,21,15,6,3,1,0.26,0,0.26,0.37,0,342,1.84,49,35,257,0,0.35,67,311,-1,4
Chiel Kramer,29,694396800,1992/01/03,Eredivisie,2012/2013,Goalkeeper,Ajax,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Christian Bjørnshøj Poulsen,41,320544000,1980/02/28,Eredivisie,2012/2013,Midfielder,Ajax,1854,791,1063,Denmark,25,11,14,0,0,0,1,0,1,0,0,12,6,6,16,5,11,0,0,0.05,0.05,0,0,0,0,0.78,116,74,0,1854,0,245,183,-1,16
Christian Dorda,32,597369600,1988/12/06,Eredivisie,2012/2013,Defender,Heracles,2098,972,1126,Germany,24,11,13,0,0,0,2,1,1,0,0,4,1,3,48,24,24,5,0,0.09,0.09,0,0,0,0,2.06,44,87,420,1049,0.21,264,137,126,20
Christian Eriksen,29,698025600,1992/02/14,Eredivisie,2012/2013,Midfielder,Ajax,2893,1392,1501,Denmark,33,16,17,10,4,6,13,7,6,0,0,15,9,6,27,8,19,0,0,0.72,0.4,0.31,0.26,0.36,289,0.84,107,88,0,223,0,56,13,-1,3
Christian Kum,35,495417600,1985/09/13,Eredivisie,2012/2013,Defender,Heerenveen,1516,772,744,Netherlands,20,10,10,0,0,0,0,0,0,0,0,2,1,1,28,13,15,4,0,0,0,0,0,0,0,1.66,54,76,379,0,0.24,233,242,85,13
Christian Supusepa,32,607478400,1989/04/02,Eredivisie,2012/2013,Defender,ADO Den Haag,1227,660,567,Netherlands,20,11,9,0,0,0,0,0,0,0,0,3,2,1,23,8,15,1,0,0,0,0,0,0,0,1.69,53,61,1227,0,0.07,312,321,91,18
Daan Bovenberg,32,593740800,1988/10/25,Eredivisie,2012/2013,Defender,NEC,552,228,324,Netherlands,8,4,4,0,0,0,0,0,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0,2.45,37,69,0,0,0,272,271,139,19
Daan Disveld,27,759024000,1994/01/20,Eredivisie,2012/2013,Defender,NEC,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Daley Blind,31,636940800,1990/03/09,Eredivisie,2012/2013,Defender,Ajax,2885,1502,1383,Netherlands,34,17,17,2,1,1,2,0,2,0,0,15,9,6,26,10,16,4,0,0.12,0.06,0.06,0.06,0.07,1443,0.81,111,85,721,1443,0.12,179,166,6,14
Dan Mori,32,594950400,1988/11/08,Eredivisie,2012/2013,Defender,Vitesse,207,83,124,Israel,6,3,3,0,0,0,0,0,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,1.3,69,35,0,0,0,-1,-1,-1,20
Daniël de Ridder,37,447379200,1984/03/06,Eredivisie,2012/2013,Forward,Heerenveen,735,451,284,Netherlands,15,8,7,3,2,1,2,1,1,0,0,2,2,0,17,7,10,3,0,0.61,0.24,0.37,0.4,0.32,245,2.08,43,49,245,368,0.37,43,36,-1,5
Daniel Fernandes,37,433296000,1983/09/25,Eredivisie,2012/2013,Goalkeeper,Twente,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Danilo Luís Hélio Pereira,29,684374400,1991/09/09,Eredivisie,2012/2013,Midfielder,Roda JC,2579,1235,1344,Portugal,31,15,16,1,1,0,1,0,1,0,0,5,4,1,62,17,45,4,1,0.07,0.03,0.03,0.07,0,2579,2.16,42,83,516,2579,0.17,211,212,-1,14
Danny Bakker,26,790214400,1995/01/16,Eredivisie,2012/2013,Midfielder,ADO Den Haag,2,2,0,Netherlands,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,11
Danny Guijt,40,350352000,1981/02/07,Eredivisie,2012/2013,Midfielder,Willem II,1285,707,578,Netherlands,21,12,9,1,1,0,2,2,0,0,0,4,2,2,29,16,13,3,0,0.21,0.14,0.07,0.13,0,1285,2.03,44,61,428,643,0.21,175,90,-1,12
Danny Hoesen,30,663897600,1991/01/15,Eredivisie,2012/2013,Forward,Ajax,469,225,244,Netherlands,18,8,10,5,3,2,1,1,0,0,0,10,5,5,6,2,4,0,0,1.15,0.19,0.96,1.2,0.74,94,1.15,78,26,0,469,0,3,54,-1,7
Danny Holla,33,567907200,1987/12/31,Eredivisie,2012/2013,Midfielder,ADO Den Haag,2384,1282,1102,Netherlands,28,15,13,11,7,4,4,3,1,7,0,5,3,2,44,19,25,11,1,0.57,0.15,0.42,0.49,0.33,217,1.66,54,85,217,596,0.42,32,82,-1,1
Danny van den Meiracker,32,606960000,1989/03/27,Eredivisie,2012/2013,Forward,NEC,65,10,55,Netherlands,5,1,4,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,2.77,33,13,65,0,1.38,-1,-1,-1,21
Danny Verbeek,30,650678400,1990/08/15,Eredivisie,2012/2013,Forward,NAC Breda,1551,760,791,Netherlands,25,13,12,4,2,2,3,2,1,0,0,7,4,3,18,7,11,0,0,0.41,0.17,0.23,0.24,0.23,388,1.04,86,62,0,517,0,75,63,-1,5
Danny Wintjens,37,433728000,1983/09/30,Eredivisie,2012/2013,Goalkeeper,PEC Zwolle,362,149,213,Netherlands,5,2,3,0,0,0,0,0,0,0,0,1,0,1,7,5,2,0,0,0,0,0,0,0,0,1.74,52,72,0,0,0,239,222,98,18
Dario Vujićević,31,638928000,1990/04/01,Eredivisie,2012/2013,Midfielder,Heracles,633,273,360,Croatia,8,4,4,1,0,1,2,1,1,0,0,1,1,0,16,4,12,2,0,0.43,0.28,0.14,0,0.25,633,2.27,40,79,317,317,0.28,120,27,-1,10
Darryl Lachman,31,626745600,1989/11/11,Eredivisie,2012/2013,Defender,PEC Zwolle,2970,1440,1530,Curaçao,33,16,17,2,1,1,1,1,0,0,0,5,3,2,51,27,24,7,0,0.09,0.03,0.06,0.06,0.06,1485,1.55,58,90,424,2970,0.21,180,209,73,8
Daryl Janmaat,32,617068800,1989/07/22,Eredivisie,2012/2013,Defender,Feyenoord,2877,1408,1469,Netherlands,33,16,17,3,2,1,4,4,0,0,0,12,8,4,34,10,24,6,1,0.22,0.13,0.09,0.13,0.06,959,1.06,85,87,480,719,0.19,149,96,25,6
Daryl van Mieghem,31,628819200,1989/12/05,Eredivisie,2012/2013,Forward,Heracles,20,19,1,Netherlands,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,16
Daryl Werker,27,772675200,1994/06/27,Eredivisie,2012/2013,Defender,Roda JC,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Dave Bulthuis,31,646531200,1990/06/28,Eredivisie,2012/2013,Defender,Utrecht,2946,1420,1526,Netherlands,34,16,18,3,1,2,2,0,2,0,0,9,6,3,37,11,26,9,2,0.15,0.06,0.09,0.06,0.12,982,1.13,80,87,327,1473,0.27,153,177,30,9
David Meul,40,362966400,1981/07/03,Eredivisie,2012/2013,Goalkeeper,Willem II,2970,1440,1530,Belgium,33,16,17,0,0,0,0,0,0,0,0,5,2,3,76,35,41,1,0,0,0,0,0,0,0,2.3,39,90,2970,0,0.03,254,250,133,19
Davy De Beule,39,373939200,1981/11/07,Eredivisie,2012/2013,Midfielder,Roda JC,925,499,426,Belgium,15,7,8,0,0,0,1,1,0,0,0,4,3,1,13,2,11,2,0,0.1,0.1,0,0,0,0,1.26,71,62,463,925,0.19,289,123,-1,16
Davy Klaassen,28,730252800,1993/02/21,Eredivisie,2012/2013,Midfielder,Ajax,27,27,0,Netherlands,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,29
Davy Pröpper,29,683769600,1991/09/02,Eredivisie,2012/2013,Midfielder,Vitesse,381,166,215,Netherlands,14,6,8,0,0,0,0,0,0,0,0,7,2,5,3,1,2,1,0,0,0,0,0,0,0,0.71,127,27,381,0,0.24,342,344,-1,15
Dedryck Boyata,30,659750400,1990/11/28,Eredivisie,2012/2013,Defender,Twente,164,19,145,Belgium,5,1,4,0,0,0,0,0,0,0,0,2,1,1,3,0,3,0,0,0,0,0,0,0,0,1.65,55,33,0,0,0,-1,-1,-1,18
Denni Robin Avdić,32,589420800,1988/09/05,Eredivisie,2012/2013,Forward,PEC Zwolle,1496,922,574,Sweden,23,13,10,8,7,1,2,2,0,1,0,4,3,1,28,15,13,0,0,0.6,0.12,0.48,0.68,0.16,187,1.68,53,65,0,748,0,25,108,-1,2
Dennis Lemke,32,605318400,1989/03/08,Eredivisie,2012/2013,Midfielder,RKC Waalwijk,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Denny Landzaat,45,200188800,1976/05/06,Eredivisie,2012/2013,Midfielder,Twente,32,14,18,Netherlands,7,3,4,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,23
Denzel Slager,28,736300800,1993/05/02,Eredivisie,2012/2013,Midfielder,RKC Waalwijk,69,1,68,Netherlands,5,1,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1.3,69,14,69,0,1.3,-1,-1,-1,19
Derk Boerrigter,34,529804800,1986/10/16,Eredivisie,2012/2013,Midfielder,Ajax,1553,719,834,Netherlands,30,15,15,5,3,2,3,1,2,0,0,14,9,5,8,1,7,2,0,0.46,0.17,0.29,0.38,0.22,311,0.46,194,52,777,518,0.12,60,64,-1,6
Desley Petrus Cornelis Ubbink,28,740102400,1993/06/15,Eredivisie,2012/2013,Midfielder,RKC Waalwijk,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Dico Koppers,29,696816000,1992/01/31,Eredivisie,2012/2013,Defender,ADO Den Haag,1143,570,573,Netherlands,14,7,7,0,0,0,0,0,0,0,0,1,1,0,27,11,16,2,0,0,0,0,0,0,0,2.13,42,82,572,0,0.16,230,248,130,10
Diederik Boer,40,338601600,1980/09/24,Eredivisie,2012/2013,Goalkeeper,PEC Zwolle,2307,1170,1137,Netherlands,26,13,13,0,0,0,0,0,0,0,0,4,3,1,39,19,20,3,0,0,0,0,0,0,0,1.52,59,89,769,0,0.12,222,228,69,21
