full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aïssa Mandi,29,688086000,1991/10/21,La Liga,2016/2017,Defender,Real Betis,2217,1053,1164,Algeria,26,12,14,2,2,0,1,1,0,0,0,6,5,1,48,17,31,4,0,0.12,0.04,0.08,0.17,0,1109,1.95,46,85,554,2217,0.16,204,263,165,7
Aitor Buñuel Redrado,23,887068800,1998/02/10,La Liga,2016/2017,Defender,CA Osasuna,1029,684,345,Spain,15,9,6,0,0,0,0,0,0,0,0,2,1,1,25,12,13,3,0,0,0,0,0,0,0,2.19,41,69,343,0,0.26,377,378,186,29
Aitor Cantalapiedra Fernández,25,823910400,1996/02/10,La Liga,2016/2017,Forward,Villarreal,3,3,0,Spain,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,27
Akram Hassan Afif,24,848275200,1996/11/18,La Liga,2016/2017,Forward,Sporting Gijón,229,118,111,Qatar,9,5,4,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,1.18,76,25,115,0,0.79,-1,-1,-1,26
Alberto Brignoli,29,682556400,1991/08/18,La Liga,2016/2017,Goalkeeper,Leganés,60,0,60,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4.5,20,60,0,0,0,-1,-1,-1,24
Alberto Bueno Calvo,32,574819200,1988/03/20,La Liga,2016/2017,Forward,Leganés,932,472,460,Spain,24,12,12,2,1,1,3,0,3,0,0,4,4,0,10,3,7,1,0,0.48,0.29,0.19,0.19,0.2,466,0.97,93,39,932,311,0.1,120,30,-1,6
Alberto Lora Ramos,33,543628800,1987/03/25,La Liga,2016/2017,Defender,Sporting Gijón,376,180,196,Spain,7,4,3,0,0,0,0,0,0,0,0,1,0,1,6,3,3,2,1,0,0,0,0,0,0,1.44,63,54,188,0,0.48,323,310,110,22
Alberto Martín Romo García Adámez,31,607302000,1989/03/30,La Liga,2016/2017,Midfielder,Leganés,1191,501,690,Spain,16,7,9,0,0,0,0,0,0,0,0,4,3,1,16,4,12,7,1,0,0,0,0,0,0,1.21,74,74,170,0,0.53,407,402,-1,27
Alberto Rodríguez Baro,23,873846000,1997/09/09,La Liga,2016/2017,Defender,Atlético Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleix Vidal,31,619657200,1989/08/20,La Liga,2016/2017,Defender,FC Barcelona,475,270,205,Spain,6,3,3,2,2,0,2,0,2,0,0,4,2,2,3,2,1,0,0,0.76,0.38,0.38,0.67,0,238,0.57,158,79,0,238,0,43,13,5,10
Alejandro Arribas,31,609980400,1989/04/30,La Liga,2016/2017,Defender,Deportivo La Coruña,1907,1036,871,Spain,23,13,10,0,0,0,0,0,0,0,0,7,4,3,30,15,15,7,0,0,0,0,0,0,0,1.42,64,83,272,0,0.33,389,389,107,20
Alejandro Bergantiños García,35,486946800,1985/06/06,La Liga,2016/2017,Midfielder,Deportivo La Coruña,552,392,160,Spain,8,6,2,1,1,0,0,0,0,0,0,1,1,0,13,10,3,2,0,0.16,0,0.16,0.23,0,552,2.12,42,69,276,0,0.33,132,328,-1,13
Alejandro Carbonell Vallés,23,874278000,1997/09/14,La Liga,2016/2017,Midfielder,FC Barcelona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Gálvez Jimena,31,613090800,1989/06/05,La Liga,2016/2017,Defender,SD Eibar,1328,637,691,Spain,19,8,11,0,0,0,0,0,0,0,0,7,4,3,12,3,9,4,0,0,0,0,0,0,0,0.81,111,70,332,0,0.27,392,393,18,21
Alejandro García Fernández,27,760579200,1994/02/07,La Liga,2016/2017,Defender,Atlético Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Gutiérrez Mozo,25,798505200,1995/04/21,La Liga,2016/2017,Midfielder,Leganés,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro José Muñoz Miguel,26,775522800,1994/07/29,La Liga,2016/2017,Defender,Sevilla FC,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Martínez Sánchez,30,650415600,1990/08/11,La Liga,2016/2017,Defender,Real Betis,967,183,784,Spain,14,3,11,0,0,0,0,0,0,0,0,1,1,0,17,1,16,2,0,0,0,0,0,0,0,1.58,57,69,484,0,0.19,290,335,137,20
Alejandro Pozo Pozo,22,919641600,1999/02/22,La Liga,2016/2017,Midfielder,Sevilla FC,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Remiro Gargallo,26,796003200,1995/03/24,La Liga,2016/2017,Goalkeeper,Athletic Club Bilbao,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandar Katai,30,665798400,1991/02/06,La Liga,2016/2017,Midfielder,Deportivo Alavés,770,406,364,Serbia,20,11,9,3,2,1,3,1,2,0,0,3,2,1,13,5,8,4,1,0.7,0.35,0.35,0.44,0.25,257,1.52,59,39,154,257,0.58,54,17,-1,6
Aleksandar Pantić,28,702946800,1992/04/10,La Liga,2016/2017,Defender,Deportivo Alavés,154,0,154,Serbia,2,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.58,154,77,154,0,0.58,-1,-1,-1,23
Alen Halilović,24,835052400,1996/06/17,La Liga,2016/2017,Midfielder,UD Las Palmas,645,294,351,Croatia,18,8,10,0,0,0,2,1,1,0,0,1,1,0,17,5,12,2,0,0.28,0.28,0,0,0,0,2.37,38,36,323,323,0.28,328,32,-1,15
Alessio Cerci,33,553993200,1987/07/22,La Liga,2016/2017,Forward,Atlético Madrid,14,14,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,22
Álex Alegría,28,718671600,1992/10/09,La Liga,2016/2017,Forward,Real Betis,1435,694,741,Spain,25,12,13,3,3,0,2,2,0,0,0,6,5,1,25,10,15,2,0,0.31,0.13,0.19,0.39,0,478,1.57,57,57,718,718,0.13,121,133,-1,3
Álex Berenguer,25,804812400,1995/07/03,La Liga,2016/2017,Forward,CA Osasuna,2117,1132,985,Spain,29,15,14,1,0,1,6,2,4,0,0,1,0,1,50,23,27,3,0,0.3,0.26,0.04,0,0.09,2117,2.13,42,73,706,353,0.13,253,39,-1,11
Álex Mula,24,838076400,1996/07/22,La Liga,2016/2017,Midfielder,Málaga CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Mesa Travieso,26,791942400,1995/02/05,La Liga,2016/2017,Forward,SD Eibar,158,86,72,Spain,6,4,2,1,0,1,0,0,0,0,0,2,2,0,2,1,1,0,0,0.57,0,0.57,0,1.25,158,1.14,79,26,0,0,0,-1,-1,-1,12
Alexander Szymanowski,32,592700400,1988/10/12,La Liga,2016/2017,Midfielder,Leganés,2040,1150,890,Argentina,28,16,12,8,5,3,2,2,0,1,1,8,7,1,31,16,15,1,0,0.44,0.09,0.35,0.39,0.3,255,1.37,66,73,2040,1020,0.04,53,174,-1,1
Alexandre Rodrigues da Silva,31,620694000,1989/09/01,La Liga,2016/2017,Forward,Villarreal,882,516,366,Brazil,14,8,6,2,1,1,1,1,0,0,1,5,3,2,7,6,1,0,0,0.31,0.1,0.2,0.17,0.25,441,0.71,126,63,0,882,0,115,167,-1,11
Alexis,35,491958000,1985/08/03,La Liga,2016/2017,Defender,Deportivo Alavés,1815,964,851,Spain,24,13,11,2,1,1,1,0,1,0,0,7,4,3,26,17,9,12,1,0.15,0.05,0.1,0.09,0.11,908,1.29,70,76,151,1815,0.6,185,252,91,12
Alfred John Momar N'Diaye,31,636681600,1990/03/06,La Liga,2016/2017,Midfielder,Villarreal,110,8,102,Senegal,7,3,4,0,0,0,1,1,0,0,0,4,2,2,1,0,1,1,0,0.82,0.82,0,0,0,0,0.82,110,16,110,110,0.82,-1,-1,-1,24
Alin Toșca,29,700531200,1992/03/14,La Liga,2016/2017,Defender,Real Betis,1503,693,810,Romania,17,8,9,0,0,0,0,0,0,0,0,4,3,1,26,8,18,2,0,0,0,0,0,0,0,1.56,58,88,752,0,0.12,330,298,133,27
Álvaro,31,631756800,1990/01/08,La Liga,2016/2017,Defender,Villarreal,2063,1097,966,Spain,25,14,11,1,1,0,1,1,0,0,0,8,5,3,25,9,16,9,0,0.09,0.04,0.04,0.08,0,2063,1.09,83,83,229,2063,0.39,256,255,59,12
Álvaro Cejudo Carmona,37,444182400,1984/01/29,La Liga,2016/2017,Midfielder,Real Betis,805,243,562,Spain,17,7,10,1,1,0,1,0,1,0,0,4,3,1,20,5,15,9,0,0.22,0.11,0.11,0.37,0,805,2.24,40,47,89,805,1.01,177,156,-1,11
Álvaro Fernández Llorente,22,892422000,1998/04/12,La Liga,2016/2017,Goalkeeper,CA Osasuna,44,0,44,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,-1,-1,-1,17
Álvaro García Vázquez,29,672706800,1991/04/26,La Liga,2016/2017,Forward,RCD Espanyol,313,144,169,Spain,10,5,5,0,0,0,1,1,0,0,0,0,0,0,7,2,5,0,0,0.29,0.29,0,0,0,0,2.01,45,31,0,313,0,280,28,-1,21
Álvaro Lemos Collazo,27,733446000,1993/03/29,La Liga,2016/2017,Midfielder,Celta de Vigo,439,180,259,Spain,5,2,3,1,0,1,0,0,0,0,0,2,0,2,6,4,2,2,0,0.21,0,0.21,0,0.35,439,1.23,73,88,220,0,0.41,110,327,-1,12
Álvaro Medrán,27,763689600,1994/03/15,La Liga,2016/2017,Midfielder,Valencia CF,947,396,551,Spain,16,7,9,2,1,1,0,0,0,0,0,1,0,1,20,11,9,3,0,0.19,0,0.19,0.23,0.16,474,1.9,47,59,316,0,0.29,118,407,-1,11
Álvaro Molina González,27,762134400,1994/02/25,La Liga,2016/2017,Defender,Leganés,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alvaro Morata,28,719794800,1992/10/22,La Liga,2016/2017,Forward,Real Madrid,1330,734,596,Spain,26,14,12,15,6,9,4,2,2,0,0,7,3,4,18,11,7,8,0,1.29,0.27,1.02,0.74,1.36,89,1.22,74,51,166,333,0.54,2,37,-1,2
Álvaro Odriozola,25,818899200,1995/12/14,La Liga,2016/2017,Defender,Real Sociedad,1285,540,745,Spain,15,6,9,0,0,0,4,2,2,0,0,2,0,2,17,8,9,0,0,0.28,0.28,0,0,0,0,1.19,76,86,0,321,0,291,34,72,13
Álvaro Tejero Sacristán,24,837817200,1996/07/19,La Liga,2016/2017,Defender,Real Madrid,2,0,2,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,24
Aly Malle,22,891558000,1998/04/02,La Liga,2016/2017,Forward,Granada CF,506,142,364,Mali,11,5,6,0,0,0,0,0,0,0,0,1,1,0,13,2,11,2,0,0,0,0,0,0,0,2.31,39,46,253,0,0.36,299,304,-1,14
Anaitz Arbilla,33,548031600,1987/05/14,La Liga,2016/2017,Defender,SD Eibar,1572,624,948,Spain,22,10,12,0,0,0,2,1,1,0,0,7,5,2,17,3,14,5,0,0.11,0.11,0,0,0,0,0.97,92,71,314,786,0.29,329,150,41,22
Ander Bardaji Maiza Lasgar,25,799455600,1995/05/02,La Liga,2016/2017,Goalkeeper,Real Sociedad,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ander Capa,29,697507200,1992/02/08,La Liga,2016/2017,Defender,SD Eibar,2553,1440,1113,Spain,31,17,14,0,0,0,3,0,3,0,0,9,6,3,33,18,15,10,1,0.11,0.11,0,0,0,0,1.16,77,82,255,851,0.35,364,160,70,19
Ander Iturraspe Derteano,32,605318400,1989/03/08,La Liga,2016/2017,Midfielder,Athletic Club Bilbao,1152,649,503,Spain,24,11,13,0,0,0,1,1,0,0,0,6,1,5,18,9,9,3,0,0.08,0.08,0,0,0,0,1.41,64,48,384,1152,0.23,437,193,-1,21
André Campos Moreira,25,817862400,1995/12/02,La Liga,2016/2017,Goalkeeper,Atlético Madrid,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Filipe Tavares Gomes,27,743986800,1993/07/29,La Liga,2016/2017,Midfielder,FC Barcelona,1590,645,945,Portugal,30,13,17,3,3,0,1,1,0,0,0,9,4,5,20,6,14,3,0,0.23,0.06,0.17,0.42,0,530,1.13,80,53,530,1590,0.17,124,230,-1,7
Andreas Pereira,25,820454400,1996/01/01,La Liga,2016/2017,Midfielder,Granada CF,2830,1415,1415,Brazil,35,17,18,5,4,1,3,0,3,0,0,3,2,1,66,24,42,11,1,0.25,0.1,0.16,0.25,0.06,566,2.1,43,81,236,943,0.38,139,169,-1,3
Andrés Fernández,34,535161600,1986/12/17,La Liga,2016/2017,Goalkeeper,Villarreal,1315,595,720,Spain,15,7,8,0,0,0,0,0,0,0,0,5,2,3,17,8,9,2,0,0,0,0,0,0,0,1.16,77,88,658,0,0.14,359,361,68,20
Andrés Iniesta,36,453078000,1984/05/10,La Liga,2016/2017,Midfielder,FC Barcelona,1329,650,679,Spain,23,11,12,0,0,0,3,2,1,0,0,4,2,2,14,7,7,2,0,0.2,0.2,0,0,0,0,0.95,95,58,665,443,0.14,322,70,-1,16
Andrés Pascual Santoja,24,848275200,1996/11/18,La Liga,2016/2017,Midfielder,Valencia CF,1,0,1,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,18
Andrés Tomás Prieto Albert,27,750812400,1993/10/16,La Liga,2016/2017,Goalkeeper,RCD Espanyol,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andreu Fontàs,31,627004800,1989/11/14,La Liga,2016/2017,Defender,Celta de Vigo,1462,853,609,Spain,17,10,7,1,1,0,1,1,0,0,0,3,2,1,23,12,11,8,1,0.12,0.06,0.06,0.11,0,1462,1.42,64,86,183,1462,0.49,228,225,105,13
Andrew Hjulsager,26,790128000,1995/01/15,La Liga,2016/2017,Midfielder,Celta de Vigo,259,154,105,Denmark,7,4,3,1,1,0,0,0,0,0,0,2,1,1,5,4,1,0,0,0.35,0,0.35,0.58,0,259,1.74,52,37,0,0,0,-1,-1,-1,17
Ángel Correa,26,794707200,1995/03/09,La Liga,2016/2017,Forward,Atlético Madrid,1213,590,623,Argentina,31,16,15,4,2,2,8,5,3,0,0,15,8,7,11,6,5,6,0,0.89,0.59,0.3,0.31,0.29,303,0.82,110,39,202,152,0.45,76,2,-1,7
Ángel Montoro Sánchez,32,583196400,1988/06/24,La Liga,2016/2017,Midfielder,UD Las Palmas,1106,466,640,Spain,17,7,10,0,0,0,0,0,0,0,0,0,0,0,25,10,15,1,0,0,0,0,0,0,0,2.03,44,65,1106,0,0.08,416,413,-1,25
Antoine Griezmann,30,669513600,1991/03/21,La Liga,2016/2017,Forward,Atlético Madrid,3067,1413,1654,France,36,17,19,16,7,9,8,5,3,0,2,19,9,10,24,12,12,3,0,0.7,0.23,0.47,0.45,0.49,192,0.7,128,85,1022,383,0.09,24,53,-1,1
Antonio Adán,33,547858800,1987/05/12,La Liga,2016/2017,Goalkeeper,Real Betis,3330,1710,1620,Spain,37,19,18,0,0,0,0,0,0,0,0,10,9,1,57,22,35,5,0,0,0,0,0,0,0,1.54,58,90,666,0,0.14,342,344,130,18
Antonio Islam Otegui Khalife,23,889228800,1998/03/07,La Liga,2016/2017,Midfielder,CA Osasuna,44,26,18,Spain,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.05,44,15,0,0,0,-1,-1,-1,15
Antonio Manuel Luna Rodríguez,30,669168000,1991/03/17,La Liga,2016/2017,Defender,SD Eibar,2117,1144,973,Spain,26,14,12,1,0,1,5,2,3,0,0,5,4,1,30,16,14,3,0,0.26,0.21,0.04,0,0.09,2117,1.28,71,81,706,423,0.13,248,66,89,11
Antonio Miguel Ramírez Martínez,34,533088000,1986/11/23,La Liga,2016/2017,Goalkeeper,Real Sociedad,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Moya Vega,23,890352000,1998/03/20,La Liga,2016/2017,Midfielder,Atlético Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Rodríguez Dovale,30,639183600,1990/04/03,La Liga,2016/2017,Midfielder,Leganés,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Rukavina,37,443923200,1984/01/26,La Liga,2016/2017,Defender,Villarreal,271,0,271,Serbia,4,0,4,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0.66,136,68,136,0,0.66,356,360,9,26
Antonio Sanabria,25,825897600,1996/03/04,La Liga,2016/2017,Forward,Real Betis,1492,727,765,Paraguay,22,11,11,4,2,2,1,1,0,0,0,6,6,0,23,7,16,2,0,0.3,0.06,0.24,0.25,0.24,373,1.39,65,68,746,1492,0.12,98,237,-1,2
Arda Turan,34,538963200,1987/01/30,La Liga,2016/2017,Midfielder,FC Barcelona,1244,647,597,Turkey,18,9,9,3,2,1,3,1,2,0,0,8,4,4,11,5,6,1,0,0.43,0.22,0.22,0.28,0.15,415,0.8,113,69,1244,415,0.07,105,59,-1,8
Aritz Aduriz,40,350697600,1981/02/11,La Liga,2016/2017,Forward,Athletic Club Bilbao,2463,1296,1167,Spain,32,15,17,16,14,2,1,1,0,5,0,9,3,6,28,13,15,10,1,0.62,0.04,0.58,0.97,0.15,154,1.02,88,77,246,2463,0.37,12,267,-1,1
Aritz Elustondo,26,764809200,1994/03/27,La Liga,2016/2017,Defender,Real Sociedad,459,150,309,Spain,9,3,6,0,0,0,0,0,0,0,0,2,0,2,8,5,3,1,1,0,0,0,0,0,0,1.57,57,51,230,0,0.39,445,441,135,20
Artem Kravets,31,612831600,1989/06/02,La Liga,2016/2017,Forward,Granada CF,1378,641,737,Ukraine,26,13,13,5,2,3,2,1,1,0,0,3,2,1,29,9,20,2,0,0.46,0.13,0.33,0.28,0.37,276,1.89,48,53,689,689,0.13,61,125,-1,1
Asier Illarramendi Andonegi,31,636854400,1990/03/08,La Liga,2016/2017,Midfielder,Real Sociedad,3004,1530,1474,Spain,34,17,17,1,0,1,2,0,2,0,0,9,4,5,45,19,26,13,0,0.09,0.06,0.03,0,0.06,3004,1.35,67,88,231,1502,0.39,279,231,-1,10
Asier Riesgo Unamuno,37,434242800,1983/10/05,La Liga,2016/2017,Goalkeeper,SD Eibar,1254,630,624,Spain,16,7,9,0,0,0,0,0,0,0,0,4,3,1,16,6,10,2,2,0,0,0,0,0,0,1.15,78,78,314,0,0.29,391,391,66,24
Asier Villalibre Molina,23,875574000,1997/09/29,La Liga,2016/2017,Forward,Athletic Club Bilbao,71,45,26,Spain,6,4,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1.27,1.27,0,0,0,0,0,0,12,0,71,0,-1,-1,-1,23
Augusto Matías Fernández,34,513471600,1986/04/09,La Liga,2016/2017,Midfielder,Atlético Madrid,142,63,79,Argentina,3,2,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,-1,-1,-1,19
Aymen Abdennour,31,618361200,1989/08/05,La Liga,2016/2017,Defender,Valencia CF,877,322,555,Tunisia,13,4,9,0,0,0,0,0,0,0,0,2,1,1,16,6,10,4,0,0,0,0,0,0,0,1.64,55,67,219,0,0.41,409,406,141,27
Aymeric Laporte,26,769993200,1994/05/26,La Liga,2016/2017,Defender,Athletic Club Bilbao,2866,1440,1426,France,33,16,17,2,0,2,0,0,0,0,0,9,4,5,37,15,22,10,0,0.06,0,0.06,0,0.13,1433,1.16,77,87,287,0,0.31,224,433,69,6
Aythami Artiles,34,512780400,1986/04/01,La Liga,2016/2017,Defender,UD Las Palmas,836,433,403,Spain,11,5,6,0,0,0,0,0,0,0,0,1,1,0,19,5,14,6,1,0,0,0,0,0,0,2.05,44,76,139,0,0.65,418,415,178,23
Bakary Koné,32,578098800,1988/04/26,La Liga,2016/2017,Defender,Málaga CF,603,360,243,Burkina Faso,7,4,3,0,0,0,0,0,0,0,0,1,1,0,9,3,6,3,1,0,0,0,0,0,0,1.34,67,86,201,0,0.45,367,369,97,28
Bebé,30,647737200,1990/07/11,La Liga,2016/2017,Forward,SD Eibar,683,401,282,Portugal,20,11,9,3,2,1,2,1,1,0,0,5,3,2,8,6,2,2,0,0.66,0.26,0.4,0.45,0.32,228,1.05,85,34,342,342,0.26,37,42,-1,7
Beñat,34,540691200,1987/02/19,La Liga,2016/2017,Midfielder,Athletic Club Bilbao,2410,1279,1131,Spain,32,16,16,1,1,0,5,4,1,0,0,8,3,5,28,13,15,9,0,0.22,0.19,0.04,0.07,0,2410,1.05,86,75,268,482,0.34,266,74,-1,10
Benito Ramírez del Toro,25,805417200,1995/07/10,La Liga,2016/2017,Midfielder,UD Las Palmas,14,14,0,Spain,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,16
Bernabé Barragán Maestre,28,729993600,1993/02/18,La Liga,2016/2017,Goalkeeper,Atlético Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Borja López Menéndez,27,760147200,1994/02/02,La Liga,2016/2017,Defender,FC Barcelona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Borja Valle Balonga,28,710636400,1992/07/08,La Liga,2016/2017,Midfielder,Deportivo La Coruña,201,89,112,Spain,7,3,4,0,0,0,0,0,0,0,0,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0.9,101,29,0,0,0,-1,-1,-1,16
