full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aleksandr Dovbnya,34,545011200,1987/04/10,Russian Premier League,2019/2020,Goalkeeper,Orenburg,450,90,360,Russia,5,1,4,0,0,0,0,0,0,0,0,0,0,0,9,2,7,2,0,0,0,0,0,0,0,1.8,50,90,225,0,0.4,322,323,145,31
Aleksandr Dovbnya,25,824256000,1996/02/14,Russian Premier League,2019/2020,Midfielder,Arsenal Tula,404,180,224,Russia,5,2,3,0,0,0,0,0,0,0,0,2,0,2,6,5,1,0,0,0,0,0,0,0,0,1.34,67,81,0,0,0,236,217,-1,16
Aleksandr Erokhin,31,624240000,1989/10/13,Russian Premier League,2019/2020,Midfielder,Zenit,847,414,433,Russia,23,11,12,2,2,0,0,0,0,0,0,10,5,5,3,1,2,3,0,0.21,0,0.21,0.43,0,424,0.32,282,37,282,0,0.32,78,318,-1,10
Aleksandr Evinov,21,954547200,2000/04/01,Russian Premier League,2019/2020,Defender,Krylya Sovetov,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Gapechkin,18,1024185600,2002/06/16,Russian Premier League,2019/2020,Defender,Rostov,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Golubtsov,22,905472000,1998/09/11,Russian Premier League,2019/2020,Midfielder,Ural,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Karapetyan,33,567216000,1987/12/23,Russian Premier League,2019/2020,Forward,FK Sochi,491,239,252,Armenia,21,11,10,2,0,2,0,0,0,0,0,7,5,2,7,5,2,2,0,0.37,0,0.37,0,0.71,246,1.28,70,23,246,0,0.37,28,250,-1,6
Aleksandr Kokorin,30,669340800,1991/03/19,Russian Premier League,2019/2020,Forward,FK Sochi,879,609,270,Russia,10,7,3,7,7,0,1,0,1,2,0,4,3,1,7,4,3,2,0,0.82,0.1,0.72,1.03,0,126,0.72,126,88,440,879,0.2,2,98,-1,1
Aleksandr Kolomeytsev,32,604022400,1989/02/21,Russian Premier League,2019/2020,Midfielder,Lokomotiv Moskva,494,285,209,Russia,10,6,4,1,0,1,0,0,0,0,0,3,1,2,10,7,3,1,0,0.18,0,0.18,0,0.43,494,1.82,49,49,494,0,0.18,85,176,-1,10
Aleksandr Lomovitski,23,885859200,1998/01/27,Russian Premier League,2019/2020,Midfielder,Arsenal Tula,1445,739,706,Russia,25,13,12,2,2,0,0,0,0,1,1,7,3,4,22,13,9,9,0,0.12,0,0.12,0.24,0,723,1.37,66,58,161,0,0.56,110,237,-1,4
Aleksandr Martynovich,33,556934400,1987/08/26,Russian Premier League,2019/2020,Defender,Krasnodar,1894,990,904,Belarus,22,11,11,1,0,1,0,0,0,0,0,5,4,1,23,12,11,5,0,0.05,0,0.05,0,0.1,1894,1.09,82,86,379,0,0.24,163,313,77,13
Aleksandr Maximenko,23,890265600,1998/03/19,Russian Premier League,2019/2020,Goalkeeper,Spartak Moskva,2610,1350,1260,Russia,29,15,14,0,0,0,0,0,0,0,0,9,6,3,27,16,11,1,0,0,0,0,0,0,0,0.93,97,90,2610,0,0.03,246,234,57,18
Aleksandr Melikhov,23,890611200,1998/03/23,Russian Premier League,2019/2020,Goalkeeper,Akhmat Grozny,90,0,90,Russia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,19
Aleksandr Putsko,28,730512000,1993/02/24,Russian Premier League,2019/2020,Defender,Ufa,1685,788,897,Russia,20,10,10,0,0,0,1,1,0,0,0,11,3,8,12,8,4,6,1,0.05,0.05,0,0,0,0,0.64,140,84,281,1685,0.32,245,143,15,23
Aleksandr Rudenko,28,731203200,1993/03/04,Russian Premier League,2019/2020,Goalkeeper,Orenburg,270,180,90,Russia,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,1.67,54,90,0,0,0,-1,-1,-1,20
Aleksandr Saplinov,23,871344000,1997/08/12,Russian Premier League,2019/2020,Midfielder,Rostov,748,500,248,Russia,21,12,9,1,1,0,0,0,0,0,0,5,3,2,10,7,3,5,0,0.12,0,0.12,0.18,0,748,1.2,75,36,150,0,0.6,113,289,-1,10
Aleksandr Selikhov,27,765676800,1994/04/07,Russian Premier League,2019/2020,Goalkeeper,Spartak Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Shcherbakov,22,898819200,1998/06/26,Russian Premier League,2019/2020,Midfielder,Ural,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Sheplyakov,24,839894400,1996/08/13,Russian Premier League,2019/2020,Goalkeeper,Dinamo Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Siljanov,20,982368000,2001/02/17,Russian Premier League,2019/2020,Defender,Lokomotiv Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandr Sukhov,35,505094400,1986/01/03,Russian Premier League,2019/2020,Defender,Ufa,2440,1207,1233,Russia,28,14,14,0,0,0,2,2,0,0,0,12,4,8,23,12,11,5,0,0.07,0.07,0,0,0,0,0.85,106,87,488,1220,0.18,254,122,35,28
Aleksandr Tashaev,26,772329600,1994/06/23,Russian Premier League,2019/2020,Midfielder,Rubin Kazan,646,392,254,Russia,10,5,5,0,0,0,0,0,0,0,0,4,3,1,6,2,4,4,0,0,0,0,0,0,0,0.84,108,65,162,0,0.56,251,241,-1,14
Aleksandr Vasyutin,26,794275200,1995/03/04,Russian Premier League,2019/2020,Goalkeeper,Zenit,180,90,90,Russia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,20
Aleksandr Zuev,24,835747200,1996/06/26,Russian Premier League,2019/2020,Midfielder,Rubin Kazan,1620,583,1037,Russia,24,10,14,1,1,0,1,0,1,0,0,9,4,5,17,5,12,5,1,0.11,0.06,0.06,0.15,0,1620,0.94,95,68,324,1620,0.28,152,136,-1,8
Aleksei Gerasimov,28,734832000,1993/04/15,Russian Premier League,2019/2020,Defender,Ural,360,270,90,Russia,4,3,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,207,208,127,13
Aleksey Chernov,22,896832000,1998/06/03,Russian Premier League,2019/2020,Goalkeeper,Ufa,360,270,90,Russia,4,3,1,0,0,0,0,0,0,0,0,1,1,0,7,4,3,0,0,0,0,0,0,0,0,1.75,51,90,0,0,0,281,287,144,18
Aleksey Gorodovoy,27,744940800,1993/08/10,Russian Premier League,2019/2020,Goalkeeper,Rubin Kazan,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksey Gritsaenko,25,801360000,1995/05/25,Russian Premier League,2019/2020,Defender,Tambov,1710,900,810,Russia,19,10,9,1,0,1,0,0,0,0,0,4,4,0,24,10,14,4,0,0.05,0,0.05,0,0.11,1710,1.26,71,90,428,0,0.21,159,194,101,9
Aleksey Ionov,32,603763200,1989/02/18,Russian Premier League,2019/2020,Midfielder,Rostov,2124,1027,1097,Russia,25,12,13,6,2,4,7,4,3,0,1,7,4,3,24,11,13,0,0,0.55,0.3,0.25,0.18,0.33,354,1.02,89,85,0,303,0,62,11,-1,2
Aleksey Kenyaykin,22,903830400,1998/08/23,Russian Premier League,2019/2020,Goalkeeper,Orenburg,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksey Kornienko,18,1042588800,2003/01/15,Russian Premier League,2019/2020,Forward,Rostov,44,0,44,Russia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,12.27,7,44,0,0,0,-1,-1,-1,23
Aleksey Kozlov,34,535852800,1986/12/25,Russian Premier League,2019/2020,Defender,Rostov,2145,1155,990,Russia,24,13,11,0,0,0,0,0,0,0,0,4,4,0,31,15,16,4,0,0,0,0,0,0,0,1.3,69,89,536,0,0.17,262,256,105,39
Aleksey Mamin,22,922060800,1999/03/22,Russian Premier League,2019/2020,Goalkeeper,Ural,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksey Miranchuk,25,813888000,1995/10/17,Russian Premier League,2019/2020,Midfielder,Lokomotiv Moskva,2273,1175,1098,Russia,27,14,13,12,8,4,3,2,1,7,1,8,4,4,23,11,12,1,0,0.59,0.12,0.48,0.61,0.33,189,0.91,99,84,2273,758,0.04,12,82,-1,1
Aleksey Pomerko,30,641692800,1990/05/03,Russian Premier League,2019/2020,Midfielder,FK Sochi,642,237,405,Russia,10,4,6,0,0,0,0,0,0,0,0,2,1,1,10,3,7,3,0,0,0,0,0,0,0,1.4,64,64,214,0,0.42,219,196,-1,20
Aleksey Rybin,33,570153600,1988/01/26,Russian Premier League,2019/2020,Midfielder,Tambov,1597,750,847,Russia,19,9,10,0,0,0,3,1,2,0,0,3,2,1,22,11,11,1,0,0.17,0.17,0,0,0,0,1.24,73,84,1597,532,0.06,304,50,-1,24
Aleksey Sutormin,27,758160000,1994/01/10,Russian Premier League,2019/2020,Forward,Zenit,983,531,452,Russia,24,11,13,3,2,1,1,1,0,0,0,11,5,6,6,3,3,2,0,0.37,0.09,0.27,0.34,0.2,328,0.55,164,41,492,983,0.18,53,106,-1,6
Alex Král,22,895536000,1998/05/19,Russian Premier League,2019/2020,Midfielder,Spartak Moskva,1634,809,825,Czech Republic,19,9,10,0,0,0,0,0,0,0,0,7,4,3,17,11,6,4,0,0,0,0,0,0,0,0.94,96,86,409,0,0.22,194,201,-1,14
Alexander Denisov,32,604195200,1989/02/23,Russian Premier League,2019/2020,Defender,Arsenal Tula,953,547,406,Russia,13,7,6,1,1,0,0,0,0,0,0,3,0,3,18,13,5,5,0,0.09,0,0.09,0.16,0,953,1.7,53,73,191,0,0.47,129,265,142,13
Alexander Rudenko,22,921456000,1999/03/15,Russian Premier League,2019/2020,Forward,Spartak Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Sobolev,24,857692800,1997/03/07,Russian Premier League,2019/2020,Forward,Spartak Moskva,2208,1000,1208,Russia,29,14,15,12,7,5,4,1,3,2,2,9,6,3,26,13,13,8,0,0.65,0.16,0.49,0.63,0.37,184,1.06,85,76,276,552,0.33,11,52,-1,1
Alexandru Gaţcan,37,449193600,1984/03/27,Russian Premier League,2019/2020,Midfielder,Krylya Sovetov,1790,670,1120,Moldova,23,10,13,0,0,0,1,1,0,0,0,6,4,2,26,9,17,7,0,0.05,0.05,0,0,0,0,1.31,69,78,256,1790,0.35,265,147,-1,21
Alexandru Tudorie,25,827193600,1996/03/19,Russian Premier League,2019/2020,Forward,Arsenal Tula,202,60,142,Romania,7,3,4,1,0,1,0,0,0,0,0,1,0,1,3,0,3,0,0,0.45,0,0.45,0,0.63,202,1.34,67,29,0,0,0,-1,-1,-1,12
Alexey Nikitin,29,696470400,1992/01/27,Russian Premier League,2019/2020,Defender,Ufa,708,528,180,Russia,8,6,2,0,0,0,1,0,1,0,0,4,3,1,4,3,1,0,0,0.13,0.13,0,0,0,0,0.51,177,89,0,708,0,203,72,3,15
Amur Kalmykov,26,770169600,1994/05/29,Russian Premier League,2019/2020,Forward,Tambov,63,12,51,Russia,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.43,63,21,0,0,0,-1,-1,-1,31
Anatoly Nemchenko,20,966902400,2000/08/22,Russian Premier League,2019/2020,Midfielder,FK Sochi,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Schürrle,30,657849600,1990/11/06,Russian Premier League,2019/2020,Midfielder,Spartak Moskva,828,410,418,Germany,13,7,6,1,0,1,2,1,1,0,0,5,3,2,9,6,3,3,0,0.33,0.22,0.11,0,0.22,828,0.98,92,64,276,414,0.33,118,27,-1,10
Andrea Chukanov,25,819244800,1995/12/18,Russian Premier League,2019/2020,Forward,Orenburg,865,507,358,Russia,17,7,10,0,0,0,1,1,0,0,0,2,1,1,15,9,6,0,0,0.1,0.1,0,0,0,0,1.56,58,51,0,865,0,331,94,-1,22
Andrei Panyukov,26,780451200,1994/09/25,Russian Premier League,2019/2020,Forward,Ural,1210,655,555,Russia,24,14,10,4,3,1,0,0,0,1,0,4,2,2,23,11,12,1,0,0.3,0,0.3,0.41,0.16,303,1.71,53,50,1210,0,0.07,48,284,-1,3
Andrei Virgil Ivan,24,852336000,1997/01/04,Russian Premier League,2019/2020,Forward,Krasnodar,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrés Fabián Ponce Núñez,24,847670400,1996/11/11,Russian Premier League,2019/2020,Forward,Akhmat Grozny,1110,641,469,Venezuela,20,11,9,3,1,2,1,0,1,2,0,4,2,2,9,5,4,2,0,0.32,0.08,0.24,0.14,0.38,370,0.73,123,56,555,1110,0.16,68,119,-1,4
Andrés Vombergar,26,785289600,1994/11/20,Russian Premier League,2019/2020,Forward,Ufa,371,244,127,Argentina,14,6,8,1,1,0,0,0,0,0,0,7,2,5,4,2,2,3,0,0.24,0,0.24,0.37,0,371,0.97,93,27,124,0,0.73,66,204,-1,6
Andrey Bokovoy,20,968025600,2000/09/04,Russian Premier League,2019/2020,Forward,FK Sochi,43,21,22,Russia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.09,43,22,0,0,0,-1,-1,-1,15
Andrey Chasovskikh,29,675648000,1991/05/31,Russian Premier League,2019/2020,Forward,Tambov,39,15,24,Russia,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,17
Andrey Egorychev,28,729648000,1993/02/14,Russian Premier League,2019/2020,Midfielder,Ural,1574,774,800,Russia,26,13,13,0,0,0,0,0,0,0,0,4,2,2,30,12,18,2,0,0,0,0,0,0,0,1.72,52,61,787,0,0.11,290,283,-1,25
Andrey Eshchenko,37,445132800,1984/02/09,Russian Premier League,2019/2020,Defender,Spartak Moskva,680,437,243,Russia,14,7,7,0,0,0,0,0,0,0,0,3,2,1,7,4,3,2,0,0,0,0,0,0,0,0.93,97,49,340,0,0.26,252,243,56,21
Andrey Ivashin,21,930700800,1999/06/30,Russian Premier League,2019/2020,Defender,Krasnodar,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Klimovich,32,588643200,1988/08/27,Russian Premier League,2019/2020,Goalkeeper,Orenburg,1800,900,900,Belarus,20,10,10,0,0,0,0,0,0,0,0,5,4,1,29,12,17,0,0,0,0,0,0,0,0,1.45,62,90,0,0,0,201,203,122,14
Andrey Kozlov,32,604195200,1989/02/23,Russian Premier League,2019/2020,Forward,Ufa,760,243,517,Russia,16,7,9,1,0,1,1,1,0,0,0,6,2,4,8,3,5,0,0,0.24,0.12,0.12,0,0.17,760,0.95,95,48,0,760,0,112,79,-1,7
Andrey Lunev,29,689990400,1991/11/13,Russian Premier League,2019/2020,Goalkeeper,Zenit,1706,810,896,Russia,19,9,10,0,0,0,0,0,0,0,0,9,4,5,11,5,6,0,0,0,0,0,0,0,0,0.58,155,90,0,0,0,336,347,11,19
Andrey Malykh,32,588384000,1988/08/24,Russian Premier League,2019/2020,Defender,Orenburg,2014,856,1158,Russia,23,10,13,1,0,1,4,2,2,0,0,5,4,1,35,12,23,5,1,0.22,0.18,0.04,0,0.08,2014,1.56,58,88,403,504,0.22,174,38,134,5
Andrey Mostovoy,23,878688000,1997/11/05,Russian Premier League,2019/2020,Midfielder,FK Sochi,2080,1203,877,Russia,25,14,11,6,5,1,5,3,2,0,0,8,5,3,25,12,13,2,0,0.48,0.22,0.26,0.37,0.1,347,1.08,83,83,1040,416,0.09,57,26,-1,2
Andrey Savin,21,935971200,1999/08/30,Russian Premier League,2019/2020,Goalkeeper,Lokomotiv Moskva,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Semenov,32,606700800,1989/03/24,Russian Premier League,2019/2020,Defender,Akhmat Grozny,2700,1350,1350,Russia,30,15,15,1,1,0,0,0,0,0,0,4,2,2,40,19,21,3,0,0.03,0,0.03,0.07,0,2700,1.33,68,90,900,0,0.1,182,292,107,12
Andrey Sinitsyn,32,583027200,1988/06/23,Russian Premier League,2019/2020,Goalkeeper,Krasnodar,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrey Vlasov,22,922233600,1999/03/24,Russian Premier League,2019/2020,Midfielder,Ufa,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anri Khagush,34,527817600,1986/09/23,Russian Premier League,2019/2020,Defender,Arsenal Tula,347,173,174,Russia,7,3,4,0,0,0,0,0,0,0,0,1,0,1,8,5,3,2,0,0,0,0,0,0,0,2.07,43,50,174,0,0.52,272,264,149,27
Anton Kilin,30,658540800,1990/11/14,Russian Premier League,2019/2020,Forward,Tambov,1786,873,913,Russia,25,11,14,2,2,0,2,1,1,0,0,6,5,1,25,8,17,5,0,0.2,0.1,0.1,0.21,0,893,1.26,71,71,357,893,0.25,120,97,-1,4
Anton Kochenkov,34,544320000,1987/04/02,Russian Premier League,2019/2020,Goalkeeper,Lokomotiv Moskva,597,327,270,Russia,7,4,3,0,0,0,0,0,0,0,0,2,1,1,8,3,5,0,0,0,0,0,0,0,0,1.21,75,85,0,0,0,187,179,93,19
Anton Miranchuk,25,813888000,1995/10/17,Russian Premier League,2019/2020,Midfielder,Lokomotiv Moskva,1110,564,546,Russia,17,9,8,3,1,2,1,1,0,0,1,5,2,3,11,5,6,4,1,0.32,0.08,0.24,0.16,0.33,370,0.89,101,65,278,1110,0.32,63,112,-1,5
Anton Shunin,34,538704000,1987/01/27,Russian Premier League,2019/2020,Goalkeeper,Dinamo Moskva,1994,1004,990,Russia,23,12,11,0,0,0,0,0,0,0,0,8,4,4,18,8,10,1,0,0,0,0,0,0,0,0.81,111,87,1994,0,0.05,275,268,32,15
Anton Shvets,28,735782400,1993/04/26,Russian Premier League,2019/2020,Midfielder,Akhmat Grozny,1385,603,782,Russia,19,10,9,0,0,0,0,0,0,0,0,3,2,1,25,10,15,6,1,0,0,0,0,0,0,1.62,55,73,198,0,0.45,307,307,-1,27
Anton Sosnin,31,633398400,1990/01/27,Russian Premier League,2019/2020,Midfielder,Dinamo Moskva,134,50,84,Russia,4,2,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0.67,134,34,67,0,1.34,-1,-1,-1,19
Anton Terekhov,23,886118400,1998/01/30,Russian Premier League,2019/2020,Forward,Krylya Sovetov,256,124,132,Russia,12,5,7,0,0,0,0,0,0,0,0,2,1,1,5,2,3,1,0,0,0,0,0,0,0,1.76,51,21,256,0,0.35,-1,-1,-1,23
Anton Zabolotnyi,29,676771200,1991/06/13,Russian Premier League,2019/2020,Forward,FK Sochi,1353,685,668,Russia,21,11,10,5,2,3,3,2,1,0,1,5,3,2,18,6,12,4,0,0.53,0.2,0.33,0.26,0.4,271,1.2,75,64,338,451,0.27,37,32,-1,3
Anton Zinkovskiy,25,829440000,1996/04/14,Russian Premier League,2019/2020,Forward,Krylya Sovetov,1894,890,1004,Russia,27,13,14,0,0,0,8,3,5,0,0,9,6,3,27,11,16,2,1,0.38,0.38,0,0,0,0,1.28,70,70,947,237,0.1,335,5,-1,24
Ariclenes da Silva Ferreira,35,503107200,1985/12/11,Russian Premier League,2019/2020,Forward,Krasnodar,1549,769,780,Brazil,18,9,9,6,4,2,4,2,2,3,2,5,4,1,17,6,11,5,0,0.58,0.23,0.35,0.47,0.23,258,0.99,91,86,310,387,0.29,32,23,-1,2
Arnór Sigurdsson,21,926726400,1999/05/15,Russian Premier League,2019/2020,Midfielder,CSKA Moskva,1427,757,670,Iceland,22,13,9,4,1,3,1,1,0,0,0,10,5,5,19,11,8,4,0,0.32,0.06,0.25,0.12,0.4,357,1.2,75,65,357,1427,0.25,61,138,-1,3
Arsen Adamov,21,940377600,1999/10/20,Russian Premier League,2019/2020,Defender,Akhmat Grozny,90,0,90,Russia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,4,23,90,90,0,1,-1,-1,-1,30
Arseniy Logashov,29,682646400,1991/08/20,Russian Premier League,2019/2020,Defender,Rostov,308,197,111,Russia,10,6,4,0,0,0,0,0,0,0,0,4,2,2,5,4,1,3,0,0,0,0,0,0,0,1.46,62,31,103,0,0.88,264,258,123,37
Artem Dzyuba,32,588211200,1988/08/22,Russian Premier League,2019/2020,Forward,Zenit,2315,1244,1071,Russia,28,14,14,17,12,5,12,6,6,7,0,12,5,7,16,9,7,2,0,1.13,0.47,0.66,0.87,0.42,136,0.62,145,83,1158,193,0.08,4,1,-1,2
Artem Fedchuk,26,787881600,1994/12/20,Russian Premier League,2019/2020,Forward,Tambov,173,67,106,Russia,7,3,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.52,173,25,0,0,0,-1,-1,-1,19
