full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Alberto Grassi,26,794534400,1995/03/07,Serie A,2018/2019,Midfielder,Parma,461,198,263,Italy,7,4,3,0,0,0,0,0,0,0,0,2,2,0,6,2,4,0,0,0,0,0,0,0,0,1.17,77,66,0,0,0,324,415,-1,25
Alberto Paloschi,31,631411200,1990/01/04,Serie A,2018/2019,Forward,SPAL,851,259,592,Italy,23,10,13,2,1,1,0,0,0,0,0,5,4,1,14,3,11,3,0,0.21,0,0.21,0.35,0.15,426,1.48,61,37,284,0,0.32,81,412,-1,8
Albin Ekdal,31,617587200,1989/07/28,Serie A,2018/2019,Midfielder,Sampdoria,2652,1338,1314,Sweden,32,16,16,0,0,0,0,0,0,0,0,11,7,4,35,12,23,6,0,0,0,0,0,0,0,1.19,76,83,442,0,0.2,268,256,-1,17
Alejandro Gómez,33,571881600,1988/02/15,Serie A,2018/2019,Midfielder,Atalanta,2912,1485,1427,Argentina,35,18,17,7,5,2,11,6,5,0,0,9,6,3,32,15,17,5,0,0.56,0.34,0.22,0.3,0.13,416,0.99,91,83,582,265,0.15,77,9,-1,3
Alejandro Miguel Rodriguez,29,680832000,1991/07/30,Serie A,2018/2019,Forward,Empoli,24,0,24,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,27
Aleksandar Kolarov,35,500428800,1985/11/10,Serie A,2018/2019,Defender,Roma,2906,1440,1466,Serbia,33,16,17,8,6,2,2,2,0,3,0,8,3,5,36,22,14,8,1,0.31,0.06,0.25,0.38,0.12,363,1.11,81,88,363,1453,0.25,65,211,57,3
Alen Halilović,24,835056000,1996/06/18,Serie A,2018/2019,Midfielder,AC Milan,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Bastoni,22,923961600,1999/04/13,Serie A,2018/2019,Defender,Parma,1685,824,861,Italy,24,12,12,1,1,0,0,0,0,0,0,7,5,2,29,13,16,2,0,0.05,0,0.05,0.11,0,1685,1.55,58,70,843,0,0.11,231,267,143,10
Alessandro Cerbara,20,983577600,2001/03/03,Serie A,2018/2019,Midfielder,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Deiola,25,807235200,1995/08/01,Serie A,2018/2019,Midfielder,Cagliari,989,487,502,Italy,20,9,11,0,0,0,1,0,1,0,0,6,3,3,13,7,6,5,0,0.09,0.09,0,0,0,0,1.18,76,49,198,989,0.46,340,165,-1,19
Alessandro Florenzi,30,668649600,1991/03/11,Serie A,2018/2019,Midfielder,Roma,2183,1217,966,Italy,29,15,14,3,2,1,2,2,0,0,0,8,3,5,25,15,10,6,1,0.21,0.08,0.12,0.15,0.09,728,1.03,87,75,364,1092,0.25,148,176,-1,9
Alessandro Fortunato D'Andrea,21,953683200,2000/03/22,Serie A,2018/2019,Goalkeeper,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Iacobucci,29,675907200,1991/06/03,Serie A,2018/2019,Goalkeeper,Frosinone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Marongiu,22,917481600,1999/01/28,Serie A,2018/2019,Midfielder,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Matri,36,461721600,1984/08/19,Serie A,2018/2019,Forward,Sassuolo,595,442,153,Italy,19,10,9,2,1,1,0,0,0,0,0,7,3,4,11,10,1,3,0,0.3,0,0.3,0.2,0.59,298,1.66,54,31,198,0,0.45,50,400,-1,9
Alessandro Murgia,24,839548800,1996/08/09,Serie A,2018/2019,Midfielder,SPAL,1080,646,434,Italy,16,10,6,0,0,0,3,1,2,0,0,5,3,2,19,12,7,1,0,0.25,0.25,0,0,0,0,1.58,57,68,1080,360,0.08,391,24,-1,13
Alessandro Plizzari,21,952819200,2000/03/12,Serie A,2018/2019,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Rossi,24,852249600,1997/01/03,Serie A,2018/2019,Forward,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Russo,20,985996800,2001/03/31,Serie A,2018/2019,Goalkeeper,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessio Bianchi,20,970444800,2000/10/02,Serie A,2018/2019,Midfielder,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessio Cragno,26,772761600,1994/06/28,Serie A,2018/2019,Goalkeeper,Cagliari,3420,1710,1710,Italy,38,19,19,0,0,0,0,0,0,0,0,7,5,2,51,18,33,1,0,0,0,0,0,0,0,1.34,67,90,3420,0,0.03,322,331,92,26
Alessio da Cruz,24,853545600,1997/01/18,Serie A,2018/2019,Midfielder,Parma,142,29,113,Netherlands,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.63,142,47,0,0,0,-1,-1,-1,20
Alessio Furlanetto,19,1013040000,2002/02/07,Serie A,2018/2019,Goalkeeper,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessio Riccardi,20,986256000,2001/04/03,Serie A,2018/2019,Forward,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessio Romagnoli,26,789868800,1995/01/12,Serie A,2018/2019,Defender,AC Milan,2849,1328,1521,Italy,32,15,17,2,1,1,0,0,0,0,0,10,6,4,30,13,17,7,1,0.06,0,0.06,0.07,0.06,1425,0.95,95,89,356,0,0.25,220,396,38,9
Álex Berenguer,25,804816000,1995/07/04,Serie A,2018/2019,Forward,Torino,1478,787,691,Spain,31,16,15,2,2,0,3,1,2,0,0,14,7,7,16,9,7,4,0,0.3,0.18,0.12,0.23,0,739,0.97,92,48,370,493,0.24,147,52,-1,9
Alex Ferrari,26,773020800,1994/07/01,Serie A,2018/2019,Defender,Sampdoria,540,270,270,Italy,6,3,3,0,0,0,0,0,0,0,0,2,1,1,9,4,5,2,0,0,0,0,0,0,0,1.5,60,90,270,0,0.33,270,287,136,20
Alex Meret,24,858988800,1997/03/22,Serie A,2018/2019,Goalkeeper,Napoli,1151,611,540,Italy,14,8,6,0,0,0,0,0,0,0,0,5,3,2,8,4,4,1,1,0,0,0,0,0,0,0.63,144,82,576,0,0.16,286,274,8,17
Alex Sandro,30,664848000,1991/01/26,Serie A,2018/2019,Defender,Juventus,2392,1108,1284,Brazil,31,15,16,1,1,0,2,0,2,0,0,13,6,7,18,7,11,7,0,0.11,0.08,0.04,0.08,0,2392,0.68,133,77,342,1196,0.26,242,173,10,16
Alfred Duncan,28,731721600,1993/03/10,Serie A,2018/2019,Midfielder,Sassuolo,1851,966,885,Ghana,26,13,13,4,4,0,4,2,2,0,0,9,5,4,33,19,14,8,1,0.39,0.19,0.19,0.37,0,463,1.6,56,71,206,463,0.44,93,48,-1,4
Alfred Gomis,27,747187200,1993/09/05,Serie A,2018/2019,Goalkeeper,SPAL,1722,810,912,Senegal,20,9,11,0,0,0,0,0,0,0,0,6,4,2,26,10,16,0,0,0,0,0,0,0,0,1.36,66,86,0,0,0,372,404,102,28
Ali Adnan Kadhim Al Tameemi,27,756259200,1993/12/19,Serie A,2018/2019,Defender,Atalanta,166,63,103,Iraq,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2.17,42,55,0,0,0,-1,-1,-1,20
Allan,30,663292800,1991/01/08,Serie A,2018/2019,Midfielder,Napoli,2613,1300,1313,Brazil,33,17,16,1,0,1,3,2,1,0,0,11,7,4,27,13,14,10,0,0.14,0.1,0.03,0,0.07,2613,0.93,97,79,261,871,0.34,251,151,-1,11
Amadou Diawara,23,869097600,1997/07/17,Serie A,2018/2019,Midfielder,Napoli,661,418,243,Guinea,13,9,4,0,0,0,0,0,0,0,0,7,6,1,5,2,3,4,0,0,0,0,0,0,0,0.68,132,51,165,0,0.54,426,366,-1,23
Amato Ciciretti,27,757296000,1993/12/31,Serie A,2018/2019,Midfielder,Parma,135,17,118,Italy,6,2,4,0,0,0,0,0,0,0,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,3.33,27,23,0,0,0,-1,-1,-1,15
Amin Younes,27,744595200,1993/08/06,Serie A,2018/2019,Forward,Napoli,498,160,338,Germany,12,5,7,3,1,2,2,0,2,0,0,2,1,1,9,5,4,1,0,0.9,0.36,0.54,0.56,0.53,166,1.63,55,42,498,249,0.18,11,7,-1,9
András Schafer,22,923961600,1999/04/13,Serie A,2018/2019,Midfielder,Genoa,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Barzagli,39,358128000,1981/05/08,Serie A,2018/2019,Defender,Juventus,260,178,82,Italy,7,4,3,0,0,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,0,0,1.04,87,37,0,0,0,-1,-1,-1,29
Andrea Beghetto,26,781833600,1994/10/11,Serie A,2018/2019,Midfielder,Frosinone,2227,1090,1137,Italy,27,14,13,0,0,0,3,1,2,0,0,8,3,5,36,19,17,3,0,0.12,0.12,0,0,0,0,1.45,62,82,742,742,0.12,386,124,-1,24
Andrea Belotti,27,756345600,1993/12/20,Serie A,2018/2019,Forward,Torino,3301,1620,1681,Italy,37,18,19,15,8,7,3,1,2,5,1,15,7,8,34,18,16,5,0,0.49,0.08,0.41,0.44,0.37,220,0.93,97,89,660,1100,0.14,31,177,-1,1
Andrea Bertolacci,30,663552000,1991/01/11,Serie A,2018/2019,Midfielder,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Colpani,21,926380800,1999/05/11,Serie A,2018/2019,Midfielder,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Consigli,34,538704000,1987/01/27,Serie A,2018/2019,Goalkeeper,Sassuolo,3214,1620,1594,Italy,36,18,18,0,0,0,0,0,0,0,0,12,6,6,51,29,22,3,1,0,0,0,0,0,0,1.43,63,89,804,0,0.11,404,429,117,26
Andrea Conti,27,762566400,1994/03/02,Serie A,2018/2019,Defender,AC Milan,494,148,346,Italy,12,5,7,0,0,0,2,1,1,0,0,5,3,2,3,0,3,3,0,0.36,0.36,0,0,0,0,0.55,165,41,165,247,0.55,277,6,4,22
Andrea Di Maggio,20,966211200,2000/08/14,Serie A,2018/2019,Defender,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Errico,22,915148800,1999/01/01,Serie A,2018/2019,Midfielder,Frosinone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Favilli,23,863827200,1997/05/17,Serie A,2018/2019,Forward,Genoa,164,83,81,Italy,6,3,3,0,0,0,2,0,2,0,0,1,1,0,3,2,1,0,0,1.1,1.1,0,0,0,0,1.65,55,27,0,82,0,-1,-1,-1,12
Andrea Fulignati,26,783561600,1994/10/31,Serie A,2018/2019,Goalkeeper,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,22
Andrea Ghion,21,951264000,2000/02/23,Serie A,2018/2019,Midfielder,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Marcucci,22,918345600,1999/02/07,Serie A,2018/2019,Midfielder,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Masiello,35,507945600,1986/02/05,Serie A,2018/2019,Defender,Atalanta,1842,943,899,Italy,24,13,11,0,0,0,2,1,1,0,0,6,5,1,23,9,14,5,0,0.1,0.1,0,0,0,0,1.12,80,77,368,921,0.24,420,148,59,24
Andrea Petagna,25,804470400,1995/06/30,Serie A,2018/2019,Forward,SPAL,3043,1561,1482,Italy,36,18,18,16,7,9,1,0,1,6,0,9,5,4,50,25,25,8,0,0.5,0.03,0.47,0.4,0.55,190,1.48,61,85,380,3043,0.24,21,252,-1,1
Andrea Pinamonti,21,927072000,1999/05/19,Serie A,2018/2019,Forward,Frosinone,1622,900,722,Italy,27,14,13,5,3,2,3,1,2,0,0,5,1,4,30,19,11,2,0,0.44,0.17,0.28,0.3,0.25,324,1.66,54,60,811,541,0.11,51,72,-1,3
Andrea Poli,31,623030400,1989/09/29,Serie A,2018/2019,Midfielder,Bologna,1945,816,1129,Italy,30,14,16,4,0,4,1,1,0,0,0,7,4,3,27,10,17,5,0,0.23,0.05,0.19,0,0.32,486,1.25,72,65,389,1945,0.23,95,227,-1,4
Andrea Ranocchia,33,571968000,1988/02/16,Serie A,2018/2019,Defender,Inter Milan,59,56,3,Italy,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,59,0,1.53,-1,-1,-1,17
Andrea Rizzo Pinna,21,947721600,2000/01/13,Serie A,2018/2019,Midfielder,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrea Seculin,30,647913600,1990/07/14,Serie A,2018/2019,Goalkeeper,Chievo,91,1,90,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3.96,23,46,0,0,0,-1,-1,-1,29
Andreas Cornelius,28,732240000,1993/03/16,Serie A,2018/2019,Forward,Atalanta,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrija Balić,23,871257600,1997/08/11,Serie A,2018/2019,Midfielder,Udinese,23,19,4,Croatia,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,18
Angelo Ndrecka,19,1001289600,2001/09/24,Serie A,2018/2019,Defender,Chievo,90,90,0,Albania,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,17
Ante Ćorić,24,860976000,1997/04/14,Serie A,2018/2019,Midfielder,Roma,22,22,0,Croatia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,22
Antonín Barák,26,786412800,1994/12/03,Serie A,2018/2019,Midfielder,Udinese,329,175,154,Czech Republic,8,4,4,0,0,0,0,0,0,0,0,2,0,2,10,6,4,0,0,0,0,0,0,0,0,2.74,33,41,0,0,0,344,424,-1,27
Antonino Barillà,33,575856000,1988/04/01,Serie A,2018/2019,Midfielder,Parma,2623,1286,1337,Italy,31,15,16,3,1,2,2,1,1,0,0,8,5,3,38,15,23,10,0,0.17,0.07,0.1,0.07,0.13,874,1.3,69,85,262,1312,0.34,167,196,-1,5
Antonino La Gumina,25,826070400,1996/03/06,Serie A,2018/2019,Forward,Empoli,1089,537,552,Italy,22,12,10,2,2,0,2,1,1,0,0,3,2,1,23,9,14,1,0,0.33,0.17,0.17,0.34,0,545,1.9,47,50,1089,545,0.08,106,73,-1,9
Antonio Candela,21,956793600,2000/04/27,Serie A,2018/2019,Defender,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Candreva,34,541468800,1987/02/28,Serie A,2018/2019,Midfielder,Inter Milan,493,356,137,Italy,18,10,8,1,0,1,0,0,0,0,0,8,5,3,3,3,0,0,0,0.18,0,0.18,0,0.66,493,0.55,164,27,0,0,0,100,378,-1,13
Antonio Di Gaudio,31,619228800,1989/08/16,Serie A,2018/2019,Midfielder,Parma,704,417,287,Italy,12,7,5,0,0,0,1,1,0,0,0,3,2,1,11,5,6,0,0,0.13,0.13,0,0,0,0,1.41,64,59,0,704,0,337,115,-1,24
Antonio Donnarumma,30,647308800,1990/07/07,Serie A,2018/2019,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Mirante,37,426470400,1983/07/08,Serie A,2018/2019,Goalkeeper,Roma,990,450,540,Italy,11,5,6,0,0,0,0,0,0,0,0,6,3,3,5,3,2,0,0,0,0,0,0,0,0,0.45,198,90,0,0,0,338,323,2,21
Antonio Pio Daniele,18,1026259200,2002/07/10,Serie A,2018/2019,Goalkeeper,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Rosati,37,425433600,1983/06/26,Serie A,2018/2019,Goalkeeper,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Sanabria,25,825897600,1996/03/04,Serie A,2018/2019,Forward,Genoa,766,444,322,Paraguay,15,8,7,3,2,1,0,0,0,0,1,4,2,2,6,4,2,1,0,0.35,0,0.35,0.41,0.28,255,0.7,128,51,766,0,0.12,43,281,-1,3
Antonio Santurro,29,699321600,1992/02/29,Serie A,2018/2019,Goalkeeper,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Arkadiusz Milik,27,762393600,1994/02/28,Serie A,2018/2019,Forward,Napoli,2398,1151,1247,Poland,35,17,18,17,10,7,3,1,2,0,0,12,6,6,24,11,13,4,0,0.75,0.11,0.64,0.78,0.51,141,0.9,100,69,600,799,0.15,9,139,-1,1
Arkadiusz Reca,25,803347200,1995/06/17,Serie A,2018/2019,Midfielder,Atalanta,45,0,45,Poland,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,21
Armando Izzo,29,699494400,1992/03/02,Serie A,2018/2019,Defender,Torino,3274,1693,1581,Italy,37,19,18,4,3,1,1,1,0,0,0,15,7,8,31,18,13,6,0,0.14,0.03,0.11,0.16,0.06,819,0.85,106,88,546,3274,0.16,155,250,27,4
Arnel Jakupovic,22,896400000,1998/05/29,Serie A,2018/2019,Forward,Empoli,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Artur Ioniţă,30,650851200,1990/08/17,Serie A,2018/2019,Midfielder,Cagliari,2979,1438,1541,Moldova,37,18,19,3,1,2,2,2,0,0,0,7,5,2,47,15,32,5,1,0.15,0.06,0.09,0.06,0.12,993,1.42,63,81,497,1490,0.18,178,214,-1,3
Arturo Calabresi,25,827020800,1996/03/17,Serie A,2018/2019,Defender,Bologna,1412,674,738,Italy,18,9,9,1,1,0,0,0,0,0,0,5,4,1,27,9,18,8,0,0.06,0,0.06,0.13,0,1412,1.72,52,78,177,0,0.51,213,402,157,13
Assane Dioussé,23,874713600,1997/09/20,Serie A,2018/2019,Midfielder,Chievo,890,499,391,Senegal,14,7,7,0,0,0,0,0,0,0,0,3,2,1,20,14,6,5,0,0,0,0,0,0,0,2.02,45,64,178,0,0.51,296,283,-1,13
Bartosz Bereszyński,28,710899200,1992/07/12,Serie A,2018/2019,Defender,Sampdoria,2199,858,1341,Poland,27,12,15,0,0,0,2,1,1,0,0,10,6,4,29,8,21,7,1,0.08,0.08,0,0,0,0,1.19,76,81,314,1100,0.29,323,186,70,24
Bartosz Salamon,29,673056000,1991/05/01,Serie A,2018/2019,Defender,Frosinone,1724,824,900,Poland,20,10,10,0,0,0,0,0,0,0,0,6,2,4,29,16,13,3,0,0,0,0,0,0,0,1.51,59,86,575,0,0.16,403,383,138,14
Bartłomiej Drągowski,23,871948800,1997/08/19,Serie A,2018/2019,Goalkeeper,Empoli,1484,584,900,Poland,17,7,10,0,0,0,0,0,0,0,0,4,3,1,24,9,15,2,0,0,0,0,0,0,0,1.46,62,87,742,0,0.12,310,262,123,25
Bastos,30,670032000,1991/03/27,Serie A,2018/2019,Defender,Lazio,1135,504,631,Angola,18,8,10,1,1,0,0,0,0,0,0,4,2,2,18,9,9,3,0,0.08,0,0.08,0.18,0,1135,1.43,63,63,378,0,0.24,190,361,115,11
Ben Wilmot,21,941673600,1999/11/04,Serie A,2018/2019,Defender,Udinese,197,9,188,England,5,1,4,0,0,0,0,0,0,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,0,1.83,49,39,197,0,0.46,-1,-1,-1,14
Benjamin Lhassine Kone,21,952992000,2000/03/14,Serie A,2018/2019,Midfielder,Torino,0,0,0,Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Berat Djimsiti,28,730080000,1993/02/19,Serie A,2018/2019,Defender,Atalanta,1805,901,904,Albania,24,12,12,1,1,0,2,1,1,0,0,6,3,3,25,14,11,3,0,0.15,0.1,0.05,0.1,0,1805,1.25,72,75,602,903,0.15,236,149,77,14
Bertrand Yves Baraye,28,709171200,1992/06/22,Serie A,2018/2019,Midfielder,Parma,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Blaise Matuidi,34,544924800,1987/04/09,Serie A,2018/2019,Midfielder,Juventus,2428,1380,1048,France,31,17,14,3,2,1,2,1,1,0,0,15,7,8,15,9,6,5,0,0.19,0.07,0.11,0.13,0.09,809,0.56,162,78,486,1214,0.19,156,190,-1,6
