full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Adrian Gonzalez,32,580518000,1988/05/24,La Liga,2012/2013,Midfielder,Rayo Vallecano,789,256,533,Spain,21,9,12,0,0,0,1,0,1,0,0,7,4,3,16,1,15,5,0,0.11,0.11,0,0,0,0,1.83,49,38,158,789,0.57,374,132,-1,26
Adrián Saballs Jiménez,25,805071600,1995/07/06,La Liga,2012/2013,Forward,Rayo Vallecano,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Adrián San Miguel del Castillo,34,536630400,1987/01/03,La Liga,2012/2013,Goalkeeper,Real Betis,2868,1440,1428,Spain,32,16,16,0,0,0,0,0,0,0,0,11,9,2,42,12,30,5,0,0,0,0,0,0,0,1.32,68,90,574,0,0.16,268,259,97,17
Adriano Correia Claro,36,467593200,1984/10/25,La Liga,2012/2013,Defender,FC Barcelona,1435,879,556,Brazil,23,12,11,5,4,1,1,1,0,0,0,7,4,3,14,8,6,3,0,0.38,0.06,0.31,0.41,0.16,287,0.88,103,62,478,1435,0.19,59,202,16,7
Ager Aketxe Barrutia,27,757209600,1993/12/30,La Liga,2012/2013,Midfielder,Athletic Club Bilbao,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alan Hutton,36,470620800,1984/11/30,La Liga,2012/2013,Defender,RCD Mallorca,1486,766,720,Scotland,17,9,8,0,0,0,0,0,0,0,0,3,2,1,31,11,20,4,0,0,0,0,0,0,0,1.88,48,87,372,0,0.24,311,257,184,18
Albert Dalmau Martínez,29,700704000,1992/03/16,La Liga,2012/2013,Defender,Valencia CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alberto Botía Rabasco,32,601862400,1989/01/27,La Liga,2012/2013,Defender,Sevilla FC,1353,417,936,Spain,18,6,12,1,0,1,0,0,0,0,0,3,1,2,22,5,17,11,0,0.07,0,0.07,0,0.1,1353,1.46,62,75,123,0,0.73,195,360,133,12
Alberto Bueno Calvo,32,574819200,1988/03/20,La Liga,2012/2013,Forward,Real Valladolid,1451,763,688,Spain,33,17,16,5,2,3,4,1,3,1,0,6,3,3,26,13,13,4,0,0.56,0.25,0.31,0.24,0.39,290,1.61,56,44,363,363,0.25,58,46,-1,5
Alberto de la Bella,35,502329600,1985/12/02,La Liga,2012/2013,Defender,Real Sociedad,3207,1595,1612,Spain,36,18,18,3,2,1,2,1,1,0,0,8,4,4,44,18,26,7,0,0.14,0.06,0.08,0.11,0.06,1069,1.23,73,89,458,1604,0.2,180,201,78,7
Alberto Facundo Costa,36,474076800,1985/01/09,La Liga,2012/2013,Midfielder,Valencia CF,2269,1252,1017,Argentina,31,17,14,1,1,0,6,5,1,0,0,9,7,2,31,18,13,8,1,0.28,0.24,0.04,0.07,0,2269,1.23,73,73,252,378,0.36,231,50,-1,13
Alberto Lopo García,40,326329200,1980/05/04,La Liga,2012/2013,Defender,Getafe CF,1671,649,1022,Spain,21,9,12,1,1,0,1,0,1,0,0,5,3,2,30,7,23,9,0,0.11,0.05,0.05,0.14,0,1671,1.62,56,80,186,1671,0.48,221,209,159,11
Alberto Manuel Domínguez Rivas,33,571536000,1988/02/11,La Liga,2012/2013,Goalkeeper,Getafe CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alberto Mateus Contreiras Gonçalves,38,415843200,1983/03/07,La Liga,2012/2013,Forward,Real Valladolid,1655,879,776,Angola,25,13,12,8,6,2,3,2,1,0,0,4,1,3,24,16,8,5,1,0.6,0.16,0.44,0.61,0.23,207,1.31,69,66,331,552,0.27,25,97,-1,2
Alberto Moreno,28,710290800,1992/07/04,La Liga,2012/2013,Defender,Sevilla FC,1106,687,419,Spain,15,8,7,0,0,0,2,2,0,0,0,3,2,1,15,9,6,5,0,0.16,0.16,0,0,0,0,1.22,74,74,221,553,0.41,315,96,71,13
Alberto Perea Correoso,30,661564800,1990/12/19,La Liga,2012/2013,Forward,Rayo Vallecano,139,37,102,Spain,4,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.29,70,35,0,0,0,-1,-1,-1,29
Alejandro Alfaro Ligero,34,533088000,1986/11/23,La Liga,2012/2013,Midfielder,RCD Mallorca,1300,784,516,Spain,27,15,12,6,4,2,2,2,0,0,0,4,3,1,25,10,15,1,0,0.55,0.14,0.42,0.46,0.35,217,1.73,52,48,1300,650,0.07,34,106,-1,4
Alejandro Arribas,31,609980400,1989/04/30,La Liga,2012/2013,Defender,CA Osasuna,2746,1450,1296,Spain,34,17,17,2,1,1,0,0,0,0,0,11,8,3,30,11,19,15,3,0.07,0,0.07,0.06,0.07,1373,0.98,92,81,172,0,0.52,200,374,33,6
Alejandro Bergantiños García,35,486946800,1985/06/06,La Liga,2012/2013,Midfielder,Deportivo La Coruña,2059,1001,1058,Spain,29,14,15,1,1,0,1,0,1,0,0,7,6,1,47,17,30,4,0,0.09,0.04,0.04,0.09,0,2059,2.05,44,71,515,2059,0.17,224,226,-1,10
Alejandro Damián Domínguez,39,360975600,1981/06/09,La Liga,2012/2013,Midfielder,Rayo Vallecano,2717,1421,1296,Argentina,33,17,16,5,1,4,5,2,3,2,0,7,4,3,50,25,25,12,0,0.33,0.17,0.17,0.06,0.28,543,1.66,54,82,226,543,0.4,115,89,-1,4
Alejandro Fernández Iglesias,28,719103600,1992/10/14,La Liga,2012/2013,Midfielder,Real Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Fernández Portillo,28,721008000,1992/11/06,La Liga,2012/2013,Defender,Málaga CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Gálvez Jimena,31,613090800,1989/06/05,La Liga,2012/2013,Defender,Rayo Vallecano,2243,1096,1147,Spain,28,14,14,0,0,0,0,0,0,0,0,8,5,3,33,14,19,13,1,0,0,0,0,0,0,1.32,68,80,173,0,0.52,372,380,98,28
Alejandro López Sánchez,33,568857600,1988/01/11,La Liga,2012/2013,Midfielder,Celta de Vigo,2466,1298,1168,Spain,33,17,16,2,2,0,2,1,1,0,0,6,3,3,30,12,18,5,0,0.15,0.07,0.07,0.14,0,1233,1.09,82,75,493,1233,0.18,186,181,-1,6
Alejandro Martínez Sánchez,30,650415600,1990/08/11,La Liga,2012/2013,Defender,Real Betis,1037,450,587,Spain,13,5,8,0,0,0,2,1,1,0,0,5,3,2,18,5,13,1,0,0.17,0.17,0,0,0,0,1.56,58,80,1037,519,0.09,397,88,150,22
Alejandro Pozuelo Melero,29,685321200,1991/09/19,La Liga,2012/2013,Midfielder,Real Betis,425,276,149,Spain,11,7,4,1,0,1,0,0,0,0,0,3,3,0,9,3,6,1,0,0.21,0,0.21,0,0.6,425,1.91,47,39,425,0,0.21,87,331,-1,9
Alejandro Rubio Brito,27,743382000,1993/07/22,La Liga,2012/2013,Forward,Sevilla FC,27,12,15,Spain,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,23
Álex Quintanilla Urionabarrenetxea,30,646873200,1990/07/01,La Liga,2012/2013,Defender,Valencia CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alex Sandro Mendonça Dos Santos,34,523494000,1986/08/03,La Liga,2012/2013,Defender,Sevilla FC,1720,936,784,Brazil,27,15,12,1,1,0,2,1,1,0,0,8,5,3,23,11,12,4,0,0.16,0.1,0.05,0.1,0,1720,1.2,75,64,430,860,0.21,215,144,63,8
Alexandre Dimitri Song-Billong,33,558140400,1987/09/08,La Liga,2012/2013,Midfielder,FC Barcelona,1536,846,690,Cameroon,20,12,8,1,1,0,0,0,0,0,0,8,5,3,15,5,10,3,0,0.06,0,0.06,0.11,0,1536,0.88,102,77,512,0,0.18,207,253,-1,13
Alexis,35,491958000,1985/08/03,La Liga,2012/2013,Defender,Getafe CF,2245,990,1255,Spain,26,11,15,3,1,2,0,0,0,0,0,6,3,3,36,12,24,13,2,0.12,0,0.12,0.09,0.14,748,1.44,62,86,150,0,0.6,151,363,129,5
Alexis Sanchez,32,598492800,1988/12/19,La Liga,2012/2013,Forward,FC Barcelona,1701,827,874,Chile,29,15,14,8,5,3,9,6,3,0,0,9,6,3,16,6,10,4,0,0.9,0.48,0.42,0.54,0.31,213,0.85,106,59,425,189,0.21,31,5,-1,4
Alhassane Bangoura,28,701910000,1992/03/29,La Liga,2012/2013,Forward,Rayo Vallecano,1771,877,894,Guinea,32,16,16,3,2,1,5,2,3,0,0,8,5,3,30,14,16,6,0,0.41,0.25,0.15,0.21,0.1,590,1.52,59,55,295,354,0.3,124,45,-1,5
Allan Nyom,32,579222000,1988/05/09,La Liga,2012/2013,Defender,Granada CF,2954,1492,1462,Cameroon,35,17,18,0,0,0,2,1,1,0,0,10,7,3,36,14,22,9,0,0.06,0.06,0,0,0,0,1.1,82,84,328,1477,0.27,385,195,49,16
Álvaro,31,631756800,1990/01/08,La Liga,2012/2013,Defender,Real Zaragoza,2943,1683,1260,Spain,33,19,14,1,1,0,0,0,0,0,0,6,3,3,48,22,26,14,2,0.03,0,0.03,0.05,0,2943,1.47,61,89,184,0,0.49,239,394,134,8
Álvaro Arbeloa Coca,38,411609600,1983/01/17,La Liga,2012/2013,Defender,Real Madrid,2080,955,1125,Spain,26,12,14,0,0,0,2,2,0,0,0,6,3,3,28,13,15,7,0,0.09,0.09,0,0,0,0,1.21,74,80,297,1040,0.3,277,159,70,29
Álvaro Cejudo Carmona,37,444182400,1984/01/29,La Liga,2012/2013,Midfielder,CA Osasuna,2008,1031,977,Spain,32,16,16,3,1,2,5,1,4,0,0,10,8,2,22,4,18,3,0,0.36,0.22,0.13,0.09,0.18,669,0.99,91,63,669,402,0.13,141,61,-1,3
Álvaro García Vázquez,29,672706800,1991/04/26,La Liga,2012/2013,Forward,Getafe CF,1458,583,875,Spain,31,15,16,5,2,3,0,0,0,0,0,7,4,3,22,6,16,2,0,0.31,0,0.31,0.31,0.31,292,1.36,66,47,729,0,0.12,56,314,-1,3
Álvaro Giménez Candela,29,674607600,1991/05/18,La Liga,2012/2013,Forward,RCD Mallorca,10,10,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,15
Alvaro Morata,28,719794800,1992/10/22,La Liga,2012/2013,Forward,Real Madrid,399,223,176,Spain,12,6,6,2,1,1,1,1,0,0,0,3,1,2,7,5,2,3,0,0.68,0.23,0.45,0.4,0.51,200,1.58,57,33,133,399,0.68,24,54,-1,12
Álvaro Negredo Sánchez,35,493340400,1985/08/19,La Liga,2012/2013,Forward,Sevilla FC,3035,1541,1494,Spain,36,18,18,25,17,8,0,0,0,4,1,9,6,3,41,16,25,3,0,0.74,0,0.74,0.99,0.48,121,1.22,74,84,1012,0,0.09,6,355,-1,1
Álvaro Rubio Robles,41,293238000,1979/04/17,La Liga,2012/2013,Midfielder,Real Valladolid,2837,1446,1391,Spain,35,18,17,0,0,0,3,3,0,0,0,8,4,4,44,20,24,8,0,0.1,0.1,0,0,0,0,1.4,64,81,355,946,0.25,418,148,-1,20
Álvaro Vadillo Cifuentes,26,779324400,1994/09/11,La Liga,2012/2013,Midfielder,Real Betis,492,287,205,Spain,14,7,7,0,0,0,2,1,1,0,0,3,3,0,3,1,2,3,0,0.37,0.37,0,0,0,0,0.55,164,35,164,246,0.55,332,14,-1,16
Aly Cissokho,33,558658800,1987/09/14,La Liga,2012/2013,Defender,Valencia CF,1684,633,1051,France,25,11,14,2,1,1,3,1,2,0,0,9,6,3,24,7,17,7,1,0.27,0.16,0.11,0.14,0.09,842,1.28,70,67,211,561,0.43,153,94,89,8
Anaitz Arbilla,33,548031600,1987/05/14,La Liga,2012/2013,Defender,Rayo Vallecano,787,409,378,Spain,11,6,5,0,0,0,0,0,0,0,0,1,1,0,14,6,8,1,0,0,0,0,0,0,0,1.6,56,72,787,0,0.11,309,256,158,14
Ander Herrera,31,619052400,1989/08/13,La Liga,2012/2013,Midfielder,Athletic Club Bilbao,2430,1249,1181,Spain,29,15,14,1,1,0,2,1,1,0,0,6,4,2,44,21,23,14,2,0.11,0.07,0.04,0.07,0,2430,1.63,55,84,162,1215,0.56,222,177,-1,9
Ander Iturraspe Derteano,32,605318400,1989/03/08,La Liga,2012/2013,Midfielder,Athletic Club Bilbao,2242,992,1250,Spain,30,14,16,0,0,0,1,0,1,0,0,6,5,1,44,16,28,14,1,0.04,0.04,0,0,0,0,1.77,51,75,160,2242,0.56,370,224,-1,23
Anderson Conceição Benedito,31,625186800,1989/10/23,La Liga,2012/2013,Defender,RCD Mallorca,1241,584,657,Brazil,16,7,9,0,0,0,0,0,0,0,0,2,2,0,23,14,9,1,0,0,0,0,0,0,0,1.67,54,78,1241,0,0.07,409,285,163,17
Andoni Iraola Sagarna,38,393548400,1982/06/21,La Liga,2012/2013,Defender,Athletic Club Bilbao,2972,1461,1511,Spain,34,17,17,0,0,0,3,0,3,0,0,8,6,2,49,19,30,5,0,0.09,0.09,0,0,0,0,1.48,61,87,594,991,0.15,399,156,135,15
Andoni Iraola Sagarna,38,393548400,1982/06/21,La Liga,2012/2013,Defender,Athletic Club Bilbao,90,90,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,18,90,0,0,0,-1,-1,-1,25
André Filipe Bernardes Santos,32,604800000,1989/03/02,La Liga,2012/2013,Midfielder,Deportivo La Coruña,335,151,184,Portugal,13,5,8,0,0,0,0,0,0,0,0,2,2,0,6,1,5,3,0,0,0,0,0,0,0,1.61,56,26,112,0,0.81,357,371,-1,23
Andrés Fernández,34,535161600,1986/12/17,La Liga,2012/2013,Goalkeeper,CA Osasuna,3330,1710,1620,Spain,37,19,18,0,0,0,0,0,0,0,0,12,9,3,37,12,25,2,0,0,0,0,0,0,0,1,90,90,1665,0,0.05,355,372,35,21
Andrés Guardado,34,528246000,1986/09/27,La Liga,2012/2013,Midfielder,Valencia CF,2362,1310,1052,Mexico,32,17,15,1,0,1,3,0,3,0,0,10,7,3,29,17,12,6,0,0.15,0.11,0.04,0,0.09,2362,1.1,81,74,394,787,0.23,232,130,-1,14
Andrés Iniesta,36,453078000,1984/05/10,La Liga,2012/2013,Midfielder,FC Barcelona,2093,1158,935,Spain,31,17,14,3,2,1,16,9,7,0,0,7,5,2,25,10,15,4,0,0.82,0.69,0.13,0.16,0.1,698,1.08,84,68,523,131,0.17,136,1,-1,9
Andrés José Túñez Arceo,34,542764800,1987/03/15,La Liga,2012/2013,Defender,Celta de Vigo,2700,1350,1350,Venezuela,30,15,15,0,0,0,0,0,0,0,0,6,3,3,35,14,21,5,0,0,0,0,0,0,0,1.17,77,90,540,0,0.17,316,338,58,27
Andrés Palop Cervera,47,120092400,1973/10/21,La Liga,2012/2013,Goalkeeper,Sevilla FC,1405,630,775,Spain,16,7,9,0,0,0,0,0,0,0,0,5,3,2,20,8,12,1,0,0,0,0,0,0,0,1.28,70,88,1405,0,0.06,289,358,90,24
Andreu Fontàs,31,627004800,1989/11/14,La Liga,2012/2013,Defender,RCD Mallorca,370,63,307,Spain,9,2,7,0,0,0,0,0,0,0,0,0,0,0,9,2,7,3,1,0,0,0,0,0,0,2.19,41,41,123,0,0.73,328,265,193,14
Andrija Delibašić,39,356914800,1981/04/23,La Liga,2012/2013,Forward,Rayo Vallecano,1245,695,550,Montenegro,32,17,15,6,3,3,1,1,0,0,0,6,4,2,31,14,17,6,0,0.51,0.07,0.43,0.39,0.49,208,2.24,40,39,208,1245,0.43,30,175,-1,3
Ángel,33,546390000,1987/04/25,La Liga,2012/2013,Forward,Levante UD,284,143,141,Spain,10,5,5,1,1,0,1,0,1,0,0,1,0,1,5,2,3,0,0,0.63,0.32,0.32,0.63,0,284,1.58,57,28,0,284,0,55,25,-1,13
Ángel Di María,33,571795200,1988/02/14,La Liga,2012/2013,Midfielder,Real Madrid,1976,741,1235,Argentina,32,14,18,7,4,3,7,3,4,0,0,11,6,5,18,5,13,5,1,0.64,0.32,0.32,0.49,0.22,282,0.82,110,62,395,282,0.23,53,24,-1,5
Ángel Domingo López Ruano,40,353030400,1981/03/10,La Liga,2012/2013,Defender,Real Betis,737,437,300,Spain,11,6,5,1,0,1,0,0,0,0,0,3,3,0,9,2,7,3,0,0.12,0,0.12,0,0.3,737,1.1,82,67,246,0,0.37,150,263,50,10
Ángel Javier Arizmendi de Lucas,37,447120000,1984/03/03,La Liga,2012/2013,Forward,RCD Mallorca,796,290,506,Spain,21,9,12,2,1,1,1,0,1,0,0,3,3,0,17,6,11,5,0,0.34,0.11,0.23,0.31,0.18,398,1.92,47,38,159,796,0.57,81,134,-1,6
Ángel Lafita Castillo,36,460681200,1984/08/06,La Liga,2012/2013,Midfielder,Getafe CF,1697,831,866,Spain,26,12,14,2,1,1,0,0,0,0,0,8,4,4,18,6,12,5,0,0.11,0,0.11,0.11,0.1,849,0.95,94,65,339,0,0.27,161,366,-1,8
Anthony Gildas Kofi Annan,34,522284400,1986/07/20,La Liga,2012/2013,Midfielder,CA Osasuna,385,170,215,Ghana,6,2,4,0,0,0,0,0,0,0,0,2,2,0,5,0,5,1,0,0,0,0,0,0,0,1.17,77,64,385,0,0.23,403,282,-1,23
Antoine Griezmann,30,669513600,1991/03/21,La Liga,2012/2013,Forward,Real Sociedad,2857,1421,1436,France,34,16,18,10,5,5,3,2,1,0,0,9,4,5,40,16,24,8,0,0.41,0.09,0.32,0.32,0.31,286,1.26,71,84,357,952,0.25,52,155,-1,3
Antón de Vicente Adrio,31,619830000,1989/08/22,La Liga,2012/2013,Midfielder,Celta de Vigo,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Adán,33,547858800,1987/05/12,La Liga,2012/2013,Goalkeeper,Real Madrid,186,96,90,Spain,3,2,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3,1,1,0,0,0,0,0,0,1.45,62,62,93,0,0.97,-1,-1,-1,24
António Alberto Bastos Pimparel,38,389055600,1982/04/30,La Liga,2012/2013,Goalkeeper,Sevilla FC,1260,630,630,Portugal,14,7,7,0,0,0,0,0,0,0,0,2,1,1,21,7,14,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,308,272,138,14
Antonio Amaya Carazo,37,423183600,1983/05/30,La Liga,2012/2013,Defender,Real Betis,2351,1214,1137,Spain,28,14,14,0,0,0,0,0,0,0,0,8,7,1,34,11,23,10,2,0,0,0,0,0,0,1.3,69,84,214,0,0.42,392,333,94,26
Antonio Barragán,33,550450800,1987/06/11,La Liga,2012/2013,Defender,Valencia CF,918,445,473,Spain,14,6,8,0,0,0,0,0,0,0,0,3,1,2,10,5,5,4,0,0,0,0,0,0,0,0.98,92,66,230,0,0.39,302,410,32,18
Antonio Floro Flores,37,424738800,1983/06/17,La Liga,2012/2013,Forward,Granada CF,502,198,304,Italy,10,3,7,1,1,0,0,0,0,0,0,0,0,0,7,2,5,4,0,0.18,0,0.18,0.45,0,502,1.25,72,50,126,0,0.72,109,388,-1,13
Antonio Galdeano Benítez,37,445478400,1984/02/13,La Liga,2012/2013,Midfielder,Real Zaragoza,2553,1238,1315,Spain,32,16,16,9,6,3,4,2,2,7,0,4,1,3,39,18,21,10,0,0.46,0.14,0.32,0.44,0.21,284,1.37,65,80,255,638,0.35,54,108,-1,2
Antonio Jesús Vázquez Muñoz,41,317001600,1980/01/18,La Liga,2012/2013,Midfielder,Deportivo La Coruña,174,68,106,Spain,5,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,2.59,35,35,174,0,0.52,-1,-1,-1,15
Antonio López Guerrero,39,369183600,1981/09/12,La Liga,2012/2013,Defender,RCD Mallorca,661,270,391,Spain,8,3,5,0,0,0,0,0,0,0,0,2,2,0,9,1,8,3,0,0,0,0,0,0,0,1.23,73,83,220,0,0.41,390,305,77,28
Antonio Manuel Luna Rodríguez,30,669168000,1991/03/17,La Liga,2012/2013,Defender,RCD Mallorca,1034,553,481,Spain,15,8,7,0,0,0,1,1,0,0,0,4,3,1,18,10,8,7,2,0.09,0.09,0,0,0,0,1.57,57,69,129,1034,0.7,286,149,152,19
Antonio Rodríguez Dovale,30,639183600,1990/04/03,La Liga,2012/2013,Midfielder,Celta de Vigo,242,106,136,Spain,14,7,7,0,0,0,1,1,0,0,0,1,1,0,4,2,2,2,0,0.37,0.37,0,0,0,0,1.49,61,17,121,242,0.74,-1,-1,-1,22
Antonio Rodríguez Martínez,41,314236800,1979/12/17,La Liga,2012/2013,Goalkeeper,Granada CF,2160,1080,1080,Spain,24,12,12,0,0,0,0,0,0,0,0,4,2,2,34,17,17,3,0,0,0,0,0,0,0,1.42,64,90,720,0,0.13,383,383,124,23
Antonio Rukavina,37,443923200,1984/01/26,La Liga,2012/2013,Defender,Real Valladolid,3315,1710,1605,Serbia,37,19,18,1,1,0,2,1,1,0,0,9,4,5,52,24,28,6,1,0.08,0.05,0.03,0.05,0,3315,1.41,64,90,553,1658,0.16,249,203,121,9
Arda Turan,34,538963200,1987/01/30,La Liga,2012/2013,Midfielder,Atlético Madrid,2168,1162,1006,Turkey,32,17,15,5,2,3,4,3,1,0,0,16,10,6,18,4,14,7,0,0.37,0.17,0.21,0.15,0.27,434,0.75,120,68,310,542,0.29,88,86,-1,3
Aritz Aduriz,40,350697600,1981/02/11,La Liga,2012/2013,Forward,Athletic Club Bilbao,2582,1311,1271,Spain,36,17,19,14,5,9,6,4,2,1,1,9,7,2,44,16,28,13,1,0.7,0.21,0.49,0.34,0.64,184,1.53,59,72,199,430,0.45,17,66,-1,1
Asier Illarramendi Andonegi,31,636854400,1990/03/08,La Liga,2012/2013,Midfielder,Real Sociedad,2712,1458,1254,Spain,32,17,15,0,0,0,3,1,2,0,0,9,5,4,30,14,16,11,0,0.1,0.1,0,0,0,0,1,90,85,247,904,0.37,321,141,-1,20
Asier Riesgo Unamuno,37,434242800,1983/10/05,La Liga,2012/2013,Goalkeeper,CA Osasuna,75,0,75,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,3.6,25,75,75,0,1.2,-1,-1,-1,26
Augusto Matías Fernández,34,513471600,1986/04/09,La Liga,2012/2013,Midfielder,Celta de Vigo,2895,1460,1435,Argentina,36,18,18,6,2,4,5,4,1,0,0,6,3,3,43,17,26,9,1,0.34,0.16,0.19,0.12,0.25,483,1.34,67,80,322,579,0.28,101,95,-1,2
Aymeric Laporte,26,769993200,1994/05/26,La Liga,2012/2013,Defender,Athletic Club Bilbao,1203,540,663,France,15,7,8,0,0,0,0,0,0,0,0,6,4,2,16,9,7,8,2,0,0,0,0,0,0,1.2,75,80,134,0,0.67,333,266,65,26
